Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-89.94601	8.317791	-78.608	-98.329	1000.0	2999	0.8351913	0.40972495	1.983902	0.010962479	-0.837342	0.00018975657	80.86365103721619
2	-91.763	14.978798	-79.406	-112.842	1000.0	5999	-0.13140866	0.5591867	1.1613184	-1.2888733	0.13109381	8.0871745e-05	154.45441889762878
3	-94.24	18.464909	-76.46	-119.693	1000.0	8999	-1.3303851	0.51268774	0.042863674	-2.4329538	1.3303163	8.4787964e-05	240.84565711021423
4	-137.35834	42.79224	-78.349	-178.49	1000.0	11999	-2.3034809	0.59179926	-0.12921101	-3.5162015	2.3040571	0.00010682145	306.9962749481201
5	-69.17723	71.13408	-6.4954376	-166.169	497.6	14999	-3.3527489	0.7085589	-1.0073482	-5.9289694	3.353064	0.00083878404	1667.4588503837585
6	-112.78441	83.3213	-6.904595	-215.478	689.2	17999	-4.5599394	1.1272216	-1.4511359	-9.106515	4.561417	0.0030098613	1829.5353701114655
7	-59.026455	69.418175	-9.04779	-190.169	472.66666	20999	-5.6595426	1.6464351	-0.27428842	-11.548361	5.6619506	0.0028858078	2619.2073969841003
8	-175.355	28.592222	-137.902	-207.281	1000.0	23999	-6.5274343	2.1503868	-0.08743097	-13.581183	6.5298586	0.0025071427	2678.1248683929443
9	-163.63033	10.35938	-152.037	-177.184	1000.0	26999	-7.565284	2.5931976	0.04653619	-15.440976	7.568184	0.0023594592	2738.0748341083527
10	-136.4537	75.30106	-10.1018	-207.142	793.0	29999	-8.603401	3.0414073	0.15808287	-16.930344	8.606284	0.0026601406	2844.419330596924
11	-94.14063	84.66895	-6.218691	-186.771	587.5	32999	-9.487332	3.4033065	-0.003911022	-18.227528	9.489721	0.0018059182	3084.623663663864
12	-122.372154	84.94011	-9.47365	-207.863	733.8	35999	-10.3638115	3.8760152	0.09272736	-19.420921	10.36577	0.0023983342	3552.369449853897
13	-157.55602	13.6137295	-147.708	-176.807	1000.0	38999	-10.917229	4.1974444	0.07252112	-20.347551	10.919287	0.0021649264	4768.9040014743805
14	-101.914406	63.98573	-14.0422325	-164.562	719.6667	41999	-11.490422	4.315268	0.14963245	-21.238705	11.492153	0.0025340219	4998.004667758942
15	-91.67275	84.09227	-5.7865267	-192.515	581.8333	44999	-11.981329	4.5395846	0.23774175	-22.106228	11.983041	0.0034352164	5276.612657785416
16	-189.47432	49.36314	-119.704	-226.398	1000.0	47999	-12.557876	4.8137736	0.34479138	-23.50557	12.559763	0.0039191684	5924.88446855545
17	-108.73532	89.02487	-9.058624	-207.218	651.5	50999	-13.0083275	5.101418	0.49860868	-24.153414	13.009925	0.0037503438	6089.495277166367
18	-192.32068	21.611845	-175.126	-222.801	1000.0	53999	-13.541566	5.285811	0.41995725	-24.62912	13.543148	0.0044787005	6150.251548528671
19	-124.84352	71.07939	-12.780078	-192.407	798.25	56999	-13.929342	5.403568	0.31176883	-25.120739	13.930988	0.0039095352	6795.085618972778
20	-125.55785	60.350155	-22.931416	-169.211	830.0	59999	-14.130587	5.4516435	0.2719017	-25.453886	14.132351	0.0036846637	6954.55357003212
21	-196.52498	14.901022	-176.267	-211.681	1000.0	62999	-14.478222	5.497898	0.3556494	-25.80246	14.479597	0.0033388715	7012.9724497795105
22	-139.92963	74.354614	-14.586511	-209.443	805.5	65999	-14.82597	5.5899553	0.5438873	-26.088692	14.827254	0.0038715394	7142.725146770477
23	-179.22266	19.18385	-154.51	-201.274	1000.0	68999	-15.115852	5.6244016	0.2789843	-26.429035	15.117309	0.0036712685	7202.27620267868
24	-129.25702	87.21894	-7.1270723	-205.286	712.0	71999	-15.33007	5.666125	0.26265487	-26.519693	15.331633	0.003421115	7298.10002040863
25	-93.63484	65.95766	-11.723585	-178.422	696.4	74999	-15.425901	5.70482	0.23854464	-26.69309	15.427395	0.0040942454	7958.86109495163
26	-125.38936	70.022545	-11.39144	-201.685	785.25	77999	-15.555018	5.7439685	0.4920711	-26.796942	15.556648	0.0039938893	8031.531490564346
27	-65.41154	66.49253	-12.226264	-172.316	525.6667	80999	-15.54374	5.774386	0.30469388	-27.101086	15.545049	0.0047049406	8737.151700496674
28	-111.48486	83.72096	-15.446778	-202.925	742.25	83999	-15.494954	5.9180555	0.3789313	-27.192986	15.496165	0.005039092	9572.601810455322
29	-177.83167	25.895979	-142.391	-203.544	1000.0	86999	-15.599005	5.957769	0.36345655	-27.34204	15.600116	0.0045721405	9633.349561691284
30	-177.72766	27.658968	-152.281	-216.178	1000.0	89999	-15.803358	5.9653144	0.35751745	-27.357616	15.80436	0.0042393664	9747.010717630386
31	-72.7466	79.00761	-5.371788	-189.233	493.8	92999	-15.850755	5.9599876	0.34609237	-27.44932	15.851979	0.00401102	9915.140372991562
32	-157.883	14.470087	-140.875	-176.242	1000.0	95999	-15.901635	5.9428477	0.28462663	-27.439238	15.90276	0.005390526	11142.666800737381
33	-109.20868	95.90124	-8.845742	-236.412	609.1667	98999	-15.985832	5.9512234	0.2889541	-28.15654	15.986854	0.005038479	11348.769076347351
34	-93.19871	80.37184	-9.982148	-201.857	711.3333	101999	-16.038052	6.086187	0.2727516	-28.265427	16.03922	0.004956425	12550.145328044891
35	-109.389595	82.77057	-27.547247	-221.679	732.25	104999	-16.002415	6.185594	0.14600831	-28.254328	16.003366	0.004643021	13298.680664777756
36	-93.44511	91.44377	-10.9862995	-220.041	611.8	107999	-16.012531	6.2797832	-0.008454379	-28.473541	16.013191	0.005836437	14078.414131641388
37	-154.54381	70.864784	-37.93223	-228.354	886.0	110999	-16.0232	6.347018	0.17045134	-28.41583	16.023832	0.005594665	14920.570257425308
38	-130.69785	74.813995	-14.818391	-223.761	794.0	113999	-16.010485	6.3705397	-0.0360515	-28.423462	16.011442	0.0061234944	17021.05296421051
39	-78.4107	88.57527	-12.682622	-219.429	497.66666	116999	-16.062647	6.428166	-0.17374931	-28.416557	16.063604	0.008534474	17452.74651503563
40	-186.23035	26.829216	-150.141	-214.418	1000.0	119999	-16.102898	6.437314	-0.26327905	-28.559278	16.103895	0.0067184884	17514.242464780807
41	-139.88824	80.39346	-5.2939777	-212.754	781.25	122999	-16.203733	6.4118166	-0.38857803	-28.519787	16.20477	0.009366393	17635.915806293488
42	-181.37099	25.622566	-161.955	-217.575	1000.0	125999	-16.30028	6.3888664	-0.46132642	-28.810942	16.301281	0.00831891	17699.261856794357
43	-147.89366	16.73682	-125.102	-164.82	1000.0	128999	-16.345793	6.3645663	-0.30003786	-28.425816	16.346832	0.0068213837	17763.389571666718
44	-120.44866	72.724884	-24.386992	-200.299	800.0	131999	-16.356173	6.2991543	-0.37586674	-28.46732	16.357056	0.0063081277	17963.96848797798
45	-138.93645	72.91375	-18.5768	-214.704	816.0	134999	-16.349571	6.328308	-0.47118607	-28.641071	16.350344	0.0072290385	18117.81421470642
46	-177.39934	19.670658	-153.057	-201.232	1000.0	137999	-16.447735	6.278565	-0.44398957	-28.422262	16.44855	0.008355234	18182.196931362152
47	-139.26834	75.48207	-8.780368	-189.277	785.5	140999	-16.48107	6.2481637	-0.26821923	-28.557617	16.482244	0.006960761	18275.926537513733
48	-149.97144	81.12137	-12.24977	-209.527	805.5	143999	-16.550592	6.244023	-0.23639914	-28.515089	16.551476	0.008962214	18438.81464934349
49	-208.06667	17.26776	-183.706	-221.724	1000.0	146999	-16.618467	6.2506304	-0.19841969	-29.081432	16.619385	0.0064179883	18501.096030712128
50	-107.54321	69.49918	-9.271651	-158.172	719.6667	149999	-16.671839	6.237233	-0.123195544	-28.582262	16.672554	0.008529415	18620.898406267166
51	-106.47268	81.66961	-9.8114805	-214.971	665.0	152999	-16.658192	6.2163897	-0.27169156	-28.560038	16.659103	0.0074241348	18818.573231697083
52	-157.37532	18.42901	-134.734	-179.875	1000.0	155999	-16.69458	6.190342	-0.26534677	-28.479427	16.695599	0.008173231	18878.02250623703
53	-113.5252	76.134865	-12.477798	-194.426	797.25	158999	-16.665937	6.1974373	-0.09397726	-28.641024	16.666628	0.007179137	20040.114614725113
54	-150.56967	19.61128	-123.699	-169.953	1000.0	161999	-16.616785	6.207266	-0.17092699	-28.748919	16.617624	0.0077450816	20232.09384250641
55	-107.53757	51.944695	-18.613297	-149.717	814.5	164999	-16.60293	6.175425	0.12654433	-28.60917	16.603792	0.0047613997	20327.92512345314
56	-177.94832	36.632977	-126.608	-209.626	1000.0	167999	-16.605509	6.1406894	0.26578775	-28.725794	16.606138	0.0066059036	20530.821385145187
57	-116.3077	79.840324	-17.346096	-212.87	743.0	170999	-16.599669	6.1524568	0.3997779	-28.692284	16.60035	0.0069100806	21185.12096977234
58	-87.12246	73.55919	-13.385306	-184.982	616.6667	173999	-16.592001	6.153625	0.5858255	-28.66163	16.592808	0.0063599483	21469.756410837173
59	-102.87857	54.095936	-10.490281	-146.751	784.0	176999	-16.49427	6.1696386	0.32369798	-28.639133	16.495094	0.007263769	23045.09275507927
60	-193.86034	6.537054	-184.62	-198.729	1000.0	179999	-16.507608	6.159044	0.3439802	-28.550137	16.508375	0.0048529785	23104.3630259037
61	-196.804	19.28047	-170.22	-215.347	1000.0	182999	-16.5588	6.153901	1.0042617	-28.557833	16.55956	0.008071455	23163.805175304413
62	-168.323	15.946466	-148.462	-187.505	1000.0	185999	-16.58283	6.140761	0.49480584	-28.68389	16.583244	0.0060464484	24323.134978294373
63	-187.731	9.420121	-175.484	-198.395	1000.0	188999	-16.644985	6.10485	0.6380465	-28.782244	16.64564	0.006806281	24384.023571252823
64	-177.25334	7.3795977	-169.984	-187.373	1000.0	191999	-16.690128	6.089578	0.40640867	-28.565746	16.690882	0.00470095	24446.02812242508
