Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1240.0	0.0	-1240.0	-1240.0	1000.0	0.29445872	0.00022752665	0.29469615	0.2933574	1000	2.450943e-07	13309.845	-0.005884947	-1952.2441	0.918938	0.015813809	0.218	4.0	17.73219656944275
1	-1468.55	0.0	-1468.55	-1468.55	1000.0	-8.80799	6.390583e-05	-8.807845	-8.808046	2000	-6.6757204e-09	17239.164	-0.0051165246	-1527.4844	0.9188313	0.0038865537	0.052	79.0	34.87324643135071
2	-1302.22	0.0	-1302.22	-1302.22	1000.0	-14.97616	2.5117344e-05	-14.976106	-14.976184	3000	-4.7063827e-07	11688.441	-0.0045139296	-1024.7803	0.9021543	0.0024044707	0.053	79.0	51.698429346084595
3	-544.98	0.0	-544.98	-544.98	1000.0	-20.007952	1.5777243e-05	-20.00792	-20.007965	4000	2.2411346e-08	1022.7731	-0.007343353	-95.06122	0.9091796	-0.000988782	0.06	79.0	68.1639575958252
4	-1535.89	0.0	-1535.89	-1535.89	1000.0	-21.811766	1.2220435e-05	-21.811739	-21.811777	5000	-1.3351441e-08	15767.696	-0.0053410926	-1390.9648	0.9038053	-0.0014672547	0.028	79.0	84.24346542358398
5	-1239.11	0.0	-1239.11	-1239.11	1000.0	-27.70129	8.717648e-06	-27.701271	-27.7013	6000	3.0231476e-07	8129.9067	-0.007202629	-804.4546	0.89368457	0.007595643	0.058	79.0	101.80905795097351
6	-692.06	0.0	-692.06	-692.06	1000.0	-32.442513	7.2499324e-06	-32.442505	-32.442524	7000	2.4414064e-07	1072.704	-0.0044268006	-122.62543	0.8982083	0.0014179138	0.024	79.0	119.90451979637146
7	-542.06	0.0	-542.06	-542.06	1000.0	-34.478508	6.313295e-06	-34.478493	-34.478508	8000	1.9073487e-09	312.32965	-0.0076522036	-34.532867	0.89669	0.008000445	0.049	79.0	137.98723554611206
8	-1691.8	0.0	-1691.8	-1691.8	1000.0	-35.559505	6.4568753e-06	-35.55949	-35.559505	9000	1.6975403e-07	16605.887	-0.0035994416	-1619.0947	0.8982295	0.015262003	0.113	3.0	152.98262000083923
9	-709.71	0.0	-709.71	-709.71	1000.0	-42.273865	5.8986125e-06	-42.27385	-42.273865	10000	7.736683e-08	658.34973	-0.0034841462	-86.91907	0.8981927	0.004161327	0.025	79.0	169.22679686546326
10	-886.14	0.0	-886.14	-886.14	1000.0	-44.255985	3.216584e-06	-44.255978	-44.25599	11000	4.4298173e-07	1768.559	-0.004810959	-192.97925	0.9068812	0.0012333813	0.026	79.0	185.5283181667328
11	-1480.45	0.0	-1480.45	-1480.45	1000.0	-46.708435	3.7102711e-06	-46.708424	-46.708435	12000	-3.3855437e-07	9488.573	-0.0063265064	-1028.9717	0.91280735	0.0038480782	0.032	79.0	201.6074240207672
12	-811.11	0.0	-811.11	-811.11	1000.0	-52.36475	3.929323e-06	-52.36475	-52.364758	13000	-9.775162e-08	769.1859	-0.0030421943	-111.89819	0.9211973	0.025621723	0.297	3.0	216.86506247520447
