Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-123.56	0.0	-123.56	-123.56	1000.0	-16.12103	0.001430583	-16.119812	-16.16412	28000	-6.175041e-08	12.200116	-0.0010310472	-9.666868	0.82473534	0.015637184	0.149	3.0	2026.4711289405823
28	-119.92	0.0	-119.92	-119.92	1000.0	-13.07007	0.0020786317	-13.004397	-13.070192	29000	2.4223328e-07	1.0396637	-0.0062877107	-0.9453672	0.8243141	0.021052843	0.234	2.0	2044.9422216415405
29	-35.13	0.0	-35.13	-35.13	517.0	-12.304523	0.17135848	-12.076302	-12.4858	30000	-7.152557e-09	24.448	-0.0015330039	-22.73666	0.8240846	0.01786108	0.238	3.0	2348.98534989357
30	-149.44	0.0	-149.44	-149.44	1000.0	-13.221348	0.05468787	-12.452978	-13.280103	31000	5.030632e-08	11.030512	-0.0057438854	-4.436043	0.8237929	0.0028014258	0.029	79.0	2367.335058450699
31	-189.34	0.0	-189.34	-189.34	1000.0	-12.827453	0.14666092	-12.524945	-15.397015	32000	1.0716915e-07	43.68967	-0.011321401	-36.542988	0.819878	0.0071386998	0.069	79.0	2385.9073281288147
32	-61.77	0.0	-61.77	-61.77	1000.0	-18.685976	0.02138341	-18.628254	-18.936005	33000	6.67572e-08	138.79987	-0.0035399608	-132.57292	0.79107493	0.0032434918	0.028	79.0	3122.4122548103333
33	-142.96	0.0	-142.96	-142.96	1000.0	-13.370572	0.19635797	-7.1655536	-13.382916	34000	-2.5451182e-08	3.5046816	-0.0046842108	-1.410018	0.7746303	0.0042896504	0.025	79.0	3141.4023797512054
34	-152.04	0.0	-152.04	-152.04	1000.0	-10.977764	0.17823057	-10.57925	-14.518734	35000	2.6512146e-07	21.472504	-0.0021710354	-18.100422	0.77641046	0.016860107	0.265	3.0	3160.387101173401
35	-120.77	0.0	-120.77	-120.77	1000.0	-15.271465	0.009495174	-15.235754	-15.2850685	36000	1.6331673e-07	8.723026	0.00016806937	-7.650832	0.7764811	0.018013313	0.472	3.0	3178.091878414154
36	-110.26	0.0	-110.26	-110.26	1000.0	-13.40991	0.031049438	-12.432409	-13.412819	37000	-1.0871887e-07	4.5640597	-0.00466446	-3.786895	0.7763594	-0.00026170237	0.032	79.0	3197.743811607361
37	-57.67	0.0	-57.67	-57.67	1000.0	-5.9632983	0.17474899	-5.9547725	-11.486457	38000	7.4058772e-09	0.9960648	-0.008538486	-0.19108343	0.78285605	-0.0015560564	0.04	79.0	3989.7959485054016
38	-90.38	0.0	-90.38	-90.38	1000.0	-5.8245077	0.009265696	-5.5323095	-5.8260603	39000	2.8467178e-07	8.706083	-0.0074723945	-7.455626	0.78720516	0.0073908274	0.062	79.0	4016.74228143692
39	-79.42	0.0	-79.42	-79.42	1000.0	-12.418975	0.12225397	-8.555121	-12.423529	40000	1.6760826e-07	19.008007	-0.010960128	-17.76723	0.7758125	0.0037597108	0.087	79.0	4044.7941596508026
40	-61.44	0.0	-61.44	-61.44	1000.0	-6.636392	0.051143624	-6.6240463	-8.246865	41000	4.7683715e-09	0.631331	-0.004461075	-0.25702977	0.7776721	0.016019354	0.205	2.0	4843.985640287399
41	-82.06	0.0	-82.06	-82.06	1000.0	-5.965445	0.005955099	-5.958413	-6.1237874	42000	6.699562e-08	5.003231	-0.006246525	-3.0695891	0.7777382	-0.0015546938	0.04	79.0	5118.010387182236
42	-87.02	0.0	-87.02	-87.02	1000.0	-9.187606	0.0457417	-7.742677	-9.192074	43000	-3.683567e-08	0.7999731	-0.005109941	-0.33867937	0.766484	0.0062159067	0.028	79.0	5145.729971408844
43	-111.14	0.0	-111.14	-111.14	1000.0	-8.378867	0.008761309	-8.355148	-8.615754	44000	2.4843217e-07	6.3251863	-0.00690977	-5.986133	0.7760624	0.005474581	0.093	79.0	5172.688557386398
44	-80.58	0.0	-80.58	-80.58	1000.0	-10.048234	0.024294116	-10.021485	-10.788971	45000	-3.385544e-08	3.536817	-0.0015707631	-3.238317	0.77364707	0.0176659	0.231	3.0	5192.027747154236
45	-21.87	0.0	-21.87	-21.87	485.0	-8.931225	0.82012206	-8.087294	-9.73295	46000	2.2947788e-08	12.929937	-0.003917187	-12.021055	0.7735531	0.022043146	0.23	4.0	5521.426465749741
