Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-85.561005	35.29752	-44.99	-128.061	893.5	0.17208533	0.037815236	0.22610636	0.12473185	4000	3.799796e-07	87.889854	-0.004131183	-66.75838	0.918938	0.0059797824	0.050750002	39.0	2572.3621780872345
1	-93.742004	47.66046	-20.585	-141.28	822.25	-5.373493	0.05084304	-5.2915072	-5.562647	8000	1.4901161e-07	34.548958	-0.0071584433	-17.395481	0.91476244	0.0066463468	0.09425001	39.0	4538.3376932144165
2	-135.54599	10.119466	-119.432	-146.038	1000.0	-8.11277	0.015892662	-8.085006	-8.12412	12000	-2.5331974e-07	30.579977	-0.0036754655	-20.804642	0.91388315	0.0027684367	0.033749998	39.0	4593.619529247284
3	-111.91775	17.450235	-93.987	-133.871	1000.0	-10.844215	0.03276432	-10.789143	-10.87118	16000	0.0	3.5494	-0.0052535534	-0.23971215	0.91661197	0.006965966	0.0445	39.0	4649.503716468811
4	-93.526505	14.3875885	-76.032	-112.68	1000.0	-11.398684	0.05563954	-11.3017435	-11.437137	20000	-8.940697e-08	5.7470903	-0.0024583265	-3.085501	0.9093926	0.004305829	0.038000003	39.0	7121.039196968079
5	-97.06	45.8708	-33.386	-162.935	888.75	-10.175672	0.2951654	-9.728794	-10.424976	24000	-1.4901161e-08	15.892448	-0.0058257356	-5.490369	0.90821975	0.005378697	0.07225	39.0	9731.961871862411
6	-109.70325	23.724384	-86.58	-144.37	1000.0	-9.382097	1.8839139	-7.1814966	-11.2570305	28000	-7.450581e-09	5.371867	-0.0019829897	-2.2446518	0.90304005	0.005723458	0.03975	39.0	9793.123285770416
7	-89.9945	41.325233	-33.962	-149.142	901.75	-10.003549	1.7318218	-7.421118	-12.225473	32000	-3.3527613e-08	6.683132	-0.0046747774	-2.795714	0.90526074	0.0050021186	0.0605	39.0	10700.617327690125
8	-118.457504	44.201954	-74.101	-166.319	1000.0	-11.121758	2.9907138	-5.935946	-12.946174	36000	-1.4901161e-08	15.093619	-0.0050544925	-8.850427	0.8975307	0.0066631474	0.072	39.0	10757.616144895554
9	-90.0425	41.044415	-40.818	-154.464	925.25	-11.919943	2.5116754	-7.295546	-13.815932	40000	-5.9604645e-08	16.027008	-0.004088398	-11.901839	0.8935344	0.0076761628	0.0535	39.0	12342.640974521637
10	-90.776	39.496662	-61.417	-157.844	1000.0	-7.9754252	3.7111347	-5.4000187	-14.389739	44000	1.4901161e-08	2.752726	-0.0061638057	-1.4810259	0.8898456	0.0060991496	0.06925	39.0	15280.43571472168
11	-78.483505	41.558537	-29.721	-135.586	782.5	-11.373017	2.3600376	-7.924985	-14.716812	48000	-5.9604645e-08	6.3227434	-0.004463967	-4.1175995	0.8870912	0.007188021	0.060000002	39.0	16835.11138176918
12	-60.85575	51.79858	-10.387	-147.076	565.5	-9.108374	4.254537	-4.523696	-14.740233	52000	1.4901161e-08	9.454407	-0.006703507	-4.4471025	0.8856171	0.008036684	0.052500002	39.0	17764.843109607697
13	-105.335754	37.56549	-72.456	-168.147	1000.0	-7.7953978	4.1712747	-4.342846	-14.746874	56000	-7.450581e-09	7.7001233	-0.004326444	-5.7928205	0.88562465	0.0057401666	0.0355	39.0	20666.48983860016
14	-87.537506	50.81807	-36.507	-161.772	774.5	-11.5100975	3.1742277	-7.191141	-15.520442	60000	1.4901161e-08	6.1007085	-0.0033274814	-2.8455682	0.88080347	0.0040426096	0.04475	39.0	21836.24281334877
15	-64.389496	33.96559	-18.82	-111.992	743.5	-6.6303964	1.2566297	-5.02556	-8.079416	64000	2.9802322e-08	5.1336403	-0.0044478443	-3.1405103	0.87865037	0.0068707075	0.0635	39.0	24432.573196172714
16	-98.9405	28.278103	-70.588	-138.202	1000.0	-9.1914215	3.8541646	-4.9433713	-14.917676	68000	2.9802322e-08	2.901905	-0.004734814	-1.2460759	0.8789694	0.0033838698	0.03925	39.0	26762.578597307205
17	-45.722748	20.39131	-19.004	-73.953	718.25	-9.433158	3.0272758	-6.55786	-15.436835	72000	5.2154064e-08	4.4445734	-0.00322281	-2.855932	0.8805391	0.006226155	0.044749998	39.0	29186.293827056885
18	-101.388245	40.578125	-66.614	-166.202	934.75	-9.697172	3.9783669	-4.7472253	-15.792627	76000	3.585592e-08	4.8446274	-0.0036519389	-1.1978998	0.8818251	0.0036383695	0.0485	39.0	32006.87573981285
19	-115.24325	53.870377	-34.84	-169.064	877.75	-13.538668	3.5738738	-6.4792204	-16.318384	80000	5.5879354e-09	6.6818404	-0.0047268625	-0.60064316	0.87855893	0.0014065689	0.045499995	39.0	32458.63106584549
20	-89.9955	55.808533	-21.76	-176.898	838.0	-11.268914	4.874792	-5.4990025	-16.769674	84000	-1.4901161e-08	4.8415327	-0.008268692	-1.116251	0.87622756	0.0056782197	0.086500004	39.0	35075.221886873245
21	-74.3702	48.834034	-25.052	-157.348	779.0	-9.356859	4.6455717	-4.328887	-17.101948	88000	-1.4901161e-08	4.1517267	-0.0040563466	-0.40925562	0.8750693	0.015253603	0.14875	14.0	37756.545802116394
22	-87.53575	47.230026	-34.114	-154.961	856.25	-9.335041	3.2902763	-4.0091333	-14.714604	92000	0.0	9.657405	-0.0049962196	-6.41055	0.87477964	0.008415499	0.063999996	39.0	39926.74077916145
23	-87.9675	43.312435	-33.491	-154.746	861.25	-9.793709	4.4741154	-5.3652134	-16.307901	96000	-1.8626451e-08	5.920237	-0.005079109	-2.4642043	0.87325424	0.0066023567	0.076749995	39.0	42492.30407333374
