Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-95.53975	15.352515	-77.7	-119.678	1000.0	3999	0.9436374	0.6372457	2.34849	-0.34441796	-0.944865	0.00019127343	153.93756818771362
2	-86.146255	15.147264	-62.474	-104.464	1000.0	7999	-0.80615735	0.621159	0.5663392	-2.1297235	0.80599487	8.6771935e-05	339.93462324142456
3	-141.90425	38.887707	-90.602	-196.483	1000.0	11999	-2.472038	0.62690634	-1.0544186	-4.641838	2.4722435	0.00012549774	512.2798302173615
4	-62.566284	78.890656	-7.874	-213.759	447.2857	15999	-3.9372838	1.0333674	-1.7629752	-8.238784	3.936546	0.0015367421	1001.9622027873993
5	-129.59866	79.95746	-11.458	-208.705	773.6667	19999	-5.4923863	1.8637518	-1.7502139	-11.509447	5.4927635	0.003940338	1474.8214781284332
6	-103.78483	90.045845	-10.972	-213.364	613.3333	23999	-7.1060586	2.7640233	-1.2384357	-14.955571	7.107295	0.004023548	1792.7672414779663
7	-177.8165	25.537973	-137.073	-207.612	1000.0	27999	-8.647372	3.5087028	-0.74495006	-17.223051	8.648851	0.0033212146	1951.5190896987915
8	-147.6768	62.691307	-25.888	-202.981	884.0	31999	-9.873784	3.993816	-0.17813966	-19.012074	9.874974	0.0025438336	2346.4659948349
9	-85.18957	84.87259	-8.105	-225.046	559.0	35999	-10.780817	4.4967947	-0.06915656	-20.574366	10.781844	0.002757769	2773.218037366867
10	-99.41583	81.18767	-9.236	-202.56	648.1667	39999	-11.645063	4.9361835	0.09575637	-21.85826	11.646056	0.0024973936	3257.542917728424
11	-128.05132	86.44174	-6.72	-209.079	711.3333	43999	-12.429604	5.284162	0.39799133	-22.961721	12.430884	0.0022704152	3473.3378949165344
12	-102.049194	71.53081	-8.815	-182.155	739.8	47999	-12.943449	5.53028	1.3330864	-23.771143	12.945153	0.004133111	4366.404393672943
13	-163.257	78.80532	-8.734	-214.892	827.2	51999	-13.589299	5.7932496	1.4311177	-24.636028	13.591084	0.0039766175	4560.763785600662
14	-143.649	74.5341	-22.14	-221.116	832.0	55999	-14.186787	5.9197936	1.4491527	-25.056181	14.187966	0.004378059	4771.352611780167
15	-99.45875	91.219795	-9.76	-225.694	594.25	59999	-14.613503	6.205117	1.616284	-26.093449	14.614508	0.0053572943	5125.517114400864
16	-128.141	99.58434	-4.298	-230.835	654.6	63999	-15.009952	6.283407	1.4633048	-26.910284	15.01109	0.0046347473	5375.024692058563
17	-60.5235	63.00924	-9.503	-146.776	484.25	67999	-15.179458	6.3839827	1.4861362	-27.296043	15.180992	0.005896104	5723.062325716019
18	-91.782	78.95863	-9.304	-201.031	608.375	71999	-15.2872	6.4867268	1.5565934	-27.712652	15.288424	0.0056399065	6070.58371758461
19	-153.71126	26.186611	-132.64	-198.148	1000.0	75999	-15.403182	6.443299	1.603989	-27.723892	15.404971	0.0073175835	6239.7532732486725
20	-103.886	74.81859	-12.143	-173.714	663.0	79999	-15.490039	6.391059	1.6630112	-27.925577	15.49168	0.0052682315	6474.509885072708
21	-127.60566	84.72146	-13.219	-213.531	735.8333	83999	-15.606632	6.425359	1.6984242	-28.155704	15.6083	0.005000321	6941.400005817413
22	-75.2245	57.571518	-15.356	-148.427	630.8333	87999	-15.662629	6.411287	1.5793917	-28.256935	15.6637	0.005485459	7605.760715484619
23	-141.27602	59.032074	-33.107	-211.264	888.8	91999	-15.676181	6.466174	1.7554313	-28.287737	15.677356	0.004204732	8955.225175857544
24	-171.9895	21.401825	-142.563	-202.277	1000.0	95999	-15.737316	6.4417095	1.622526	-28.466455	15.73851	0.0042691	10078.215861558914
25	-153.922	82.88847	-11.613	-213.924	795.25	99999	-15.883942	6.422071	1.537581	-28.885235	15.884936	0.0044365637	10263.158334732056
26	-96.888	74.46025	-10.289	-185.328	658.1429	103999	-15.943903	6.405195	1.6297568	-28.742147	15.944738	0.004730462	10706.20368385315
27	-129.78633	88.817726	-5.367	-226.883	713.3333	107999	-16.04791	6.420606	1.4923303	-28.64191	16.048754	0.0034622427	10974.638839483261
28	-117.90625	65.96943	-11.684	-190.246	800.25	111999	-16.102299	6.430274	1.4900982	-28.667534	16.103243	0.004087207	11280.438624858856
29	-129.74901	64.675575	-13.006	-200.067	844.0	115999	-16.121662	6.394834	1.5009732	-28.713484	16.122547	0.00435478	11665.474822759628
30	-121.5365	77.213295	-10.454	-197.668	733.5	119999	-16.148424	6.3705077	1.5166827	-28.747175	16.149153	0.0036167921	11978.788213253021
31	-90.244995	73.80502	-10.456	-168.45	647.6667	123999	-16.123951	6.354024	1.4827724	-28.962244	16.124763	0.004133768	12504.233129024506
32	-109.3565	75.3618	-8.316	-205.923	717.6667	127999	-16.066633	6.3389955	1.2798554	-28.695553	16.067402	0.0041059474	13108.066787958145
33	-165.403	31.057283	-116.412	-202.472	1000.0	131999	-16.090372	6.311686	1.1430824	-28.90681	16.090815	0.0034406143	13651.390954971313
34	-87.58425	57.542156	-27.042	-164.475	795.75	135999	-16.040918	6.339478	1.071811	-28.724266	16.041636	0.0038277816	14937.839403152466
35	-165.2814	80.8382	-10.264	-228.264	834.6	139999	-16.103575	6.3708663	0.8791761	-28.757204	16.104115	0.0036611126	15143.921090126038
36	-115.43466	72.824905	-10.118	-186.918	748.0	143999	-16.134268	6.3867807	0.9559256	-28.961287	16.13495	0.0040810164	15791.1237885952
37	-113.06061	51.213074	-11.823	-150.059	846.2	147999	-16.14372	6.335657	0.7264628	-28.7339	16.144512	0.0030764018	16055.830042362213
38	-71.174995	75.363106	-13.932	-211.54	538.8333	151999	-16.0422	6.3500695	0.69077384	-28.709282	16.042978	0.003813789	16723.475533246994
39	-208.36375	12.982695	-189.557	-223.709	1000.0	155999	-16.133707	6.3538904	0.6679394	-28.713793	16.134312	0.0030601667	16883.277486801147
40	-117.016174	77.927574	-10.965	-201.559	725.1667	159999	-16.247227	6.339748	0.62943673	-28.73774	16.247938	0.0028436643	17202.340619802475
41	-145.64099	69.26514	-9.791	-203.149	835.2	163999	-16.262028	6.3273287	0.6040103	-28.77082	16.262701	0.0032785977	17393.414762735367
42	-159.95226	39.426445	-120.474	-224.002	1000.0	167999	-16.300674	6.293929	0.56441045	-28.783852	16.30133	0.0039770394	17886.83803343773
43	-122.35624	64.060425	-17.83	-188.814	816.5	171999	-16.291908	6.263988	0.61652553	-28.72345	16.29249	0.0029525214	18127.588594436646
44	-118.839325	74.39513	-9.913	-222.942	783.0	175999	-16.303274	6.2657084	0.71027505	-28.68394	16.303896	0.0034288154	19019.185311079025
45	-119.223	85.87543	-10.338	-221.808	706.8	179999	-16.28427	6.2757955	0.6507801	-28.752024	16.28485	0.0036582767	19327.130543470383
46	-142.6996	71.39695	-9.986	-206.81	829.8	183999	-16.298092	6.2920494	0.6495938	-28.683764	16.298693	0.0026400667	19536.893904924393
