Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-103.30499	10.6668215	-94.097	-118.257	1000.0	2999	1.1420827	0.5854232	2.3492994	0.19281085	-1.1420828	0.00024088759	64.0693907737732
2	-97.908	6.9463406	-88.159	-103.829	1000.0	5999	-0.32270378	0.4572994	0.83184737	-1.2064438	0.32272276	7.680968e-05	134.06359696388245
3	-97.788666	5.6775126	-90.83	-104.737	1000.0	8999	-1.6968663	0.37830225	-0.8783289	-2.5718915	1.6968656	6.235326e-05	218.97321820259094
4	-127.52966	38.788963	-98.03	-182.332	1000.0	11999	-2.8514855	0.37813097	-1.8948927	-3.889459	2.8511887	8.800547e-05	304.5135033130646
5	-89.86404	57.107006	-10.865122	-143.896	739.6667	14999	-3.7717779	0.5156993	-2.255517	-6.0532618	3.7688842	0.0005709246	1189.2168991565704
6	-89.754	25.35056	-64.9	-124.557	1000.0	17999	-4.6092105	0.6681292	-2.8856359	-8.209322	4.605494	0.0008822513	1548.814445734024
7	-108.59832	67.094315	-7.1092973	-188.018	785.5	20999	-5.4772573	1.0017349	-2.6171215	-10.171597	5.4735556	0.001164166	1699.1984527111053
8	-163.50667	15.098091	-143.012	-178.941	1000.0	23999	-6.5034037	1.5509173	-2.4117303	-11.83056	6.501838	0.0009869765	1759.3815293312073
9	-137.54333	34.384872	-89.199	-166.254	1000.0	26999	-7.3618684	1.8897581	-2.2803247	-13.226236	7.3607583	0.0010557309	1818.824360370636
10	-102.11029	40.76855	-35.40814	-143.58	896.0	29999	-8.008969	2.1371644	-2.0519414	-14.358276	8.008102	0.00087935146	2319.9838931560516
11	-137.54668	32.12179	-93.803	-170.029	1000.0	32999	-8.549843	2.424144	-1.8472588	-15.449132	8.549402	0.00245751	2379.3695945739746
12	-94.40588	58.634537	-20.075663	-163.403	780.0	35999	-9.136531	2.7161772	-1.797263	-16.289982	9.136461	0.0022032186	2573.3011889457703
13	-112.35633	12.75164	-95.121	-125.569	1000.0	38999	-9.51972	2.8558424	-1.6499679	-17.211195	9.519653	0.001860583	2633.3027119636536
14	-113.036	38.53477	-74.646	-165.728	1000.0	41999	-9.896299	3.04692	-1.5745596	-17.847448	9.896029	0.0021328586	3700.8118255138397
15	-106.43458	59.852608	-21.849314	-175.209	845.25	44999	-10.252121	3.2484019	-1.3872395	-18.357634	10.251655	0.0021214443	4036.8594694137573
16	-113.937096	64.09307	-9.876362	-169.972	790.5	47999	-10.630428	3.440881	-1.3664712	-18.873686	10.630358	0.0028205058	4154.772544622421
17	-147.49968	3.9946167	-142.764	-152.535	1000.0	50999	-10.948378	3.539542	-1.3199071	-19.333376	10.948168	0.0028972556	4216.8723266124725
18	-63.581097	18.26077	-41.296276	-86.025	898.3333	53999	-11.057614	3.7374847	-1.3277491	-19.761631	11.057596	0.0028446494	6813.092863559723
19	-161.54066	19.280136	-134.527	-178.254	1000.0	56999	-11.329505	3.9115229	-1.2558769	-19.993488	11.329325	0.0029927825	6871.600922822952
20	-90.777214	60.12694	-9.877829	-164.977	788.5	59999	-11.560547	3.9789457	-1.3992131	-20.24352	11.560375	0.0014840881	7987.472184419632
21	-110.292	23.078465	-86.032	-141.33	1000.0	62999	-11.623606	4.064382	-1.2366713	-20.457287	11.622985	0.0019409995	9071.674663543701
22	-127.28933	14.101163	-114.234	-146.872	1000.0	65999	-11.702664	4.039617	-1.5120314	-20.629787	11.70219	0.0024511865	9130.386340618134
23	-133.17601	13.101003	-123.782	-151.703	1000.0	68999	-11.863513	4.0359282	-1.4970742	-20.838297	11.863348	0.0026386776	9355.333127260208
24	-74.551346	43.071423	-8.332353	-128.955	786.0	71999	-11.9063015	4.0546546	-1.4181255	-20.890926	11.906099	0.0017782917	11461.585580348969
25	-133.61732	34.05047	-86.154	-164.39	1000.0	74999	-11.9794035	4.089797	-1.2720549	-21.07564	11.979245	0.002731947	11548.393507957458
26	-142.30867	10.27234	-128.535	-153.195	1000.0	77999	-12.103034	4.1070237	-1.3411715	-21.267721	12.102877	0.0024933682	11606.931938409805
27	-121.76934	33.56117	-75.301	-153.373	1000.0	80999	-12.197949	4.1146984	-1.2267691	-21.263956	12.197966	0.0021006712	11676.83569431305
28	-140.803	41.101093	-82.682	-170.505	1000.0	83999	-12.35114	4.1499734	-1.267352	-21.355427	12.351185	0.0026332468	12689.760637044907
29	-101.114746	64.90439	-6.038011	-167.98	784.75	86999	-12.39511	4.1903453	-0.9034644	-21.435715	12.3950615	0.00226498	13877.673189878464
30	-97.376	27.873486	-67.553	-134.611	1000.0	89999	-12.448929	4.2229667	-0.87432843	-21.546892	12.448819	0.0025019173	16104.363273143768
31	-59.75116	32.412514	-14.090488	-86.072	738.3333	92999	-12.35964	4.254278	-1.0765885	-21.498537	12.359239	0.0024459043	18027.143929719925
32	-128.67467	45.20886	-66.684	-173.221	1000.0	95999	-12.3548765	4.28548	-1.1740932	-21.575426	12.354636	0.0024774307	19089.47878932953
33	-118.042	39.756943	-86.762	-174.143	1000.0	98999	-12.379244	4.292556	-1.1105311	-21.597172	12.37924	0.0022208814	19151.35829091072
34	-152.52333	4.782619	-148.304	-159.211	1000.0	101999	-12.485774	4.303975	-1.1291399	-21.725273	12.4858465	0.0021596756	19210.876357793808
35	-139.084	37.1335	-87.977	-175.097	1000.0	104999	-12.585048	4.32744	-1.0526949	-21.87471	12.584771	0.002680286	19990.373607635498
36	-73.49501	50.867813	-12.543022	-150.574	721.6	107999	-12.518529	4.3434896	-0.9564756	-21.811657	12.518526	0.002049895	20720.95496916771
37	-146.41466	29.218494	-109.236	-180.621	1000.0	110999	-12.565551	4.3616076	-0.8987208	-21.830544	12.565574	0.0027495152	20781.321554899216
38	-132.72667	43.470837	-71.36	-166.599	1000.0	113999	-12.631016	4.373052	-0.98094684	-21.85302	12.631086	0.0024081296	21833.110882282257
39	-137.33234	35.928318	-98.674	-185.217	1000.0	116999	-12.699176	4.399104	-0.9370767	-22.171871	12.699044	0.0021873321	21894.520866155624
40	-157.229	24.31367	-130.01	-189.034	1000.0	119999	-12.7283	4.3895516	-0.87972945	-22.234451	12.728546	0.002954126	22026.431869983673
41	-59.140457	29.772566	-17.22337	-83.538	785.3333	122999	-12.746841	4.430037	-0.9069106	-22.243504	12.747042	0.002650188	23306.066391706467
42	-123.55454	71.38892	-8.122178	-189.396	784.5	125999	-12.7994585	4.4742107	-0.95861626	-22.319937	12.799464	0.0025938163	23416.196501731873
43	-93.252266	47.083202	-18.862026	-140.798	823.75	128999	-12.813179	4.4550614	-0.78564405	-22.293032	12.813346	0.002221122	23641.771029233932
44	-76.641136	46.942146	-9.094542	-141.731	790.0	131999	-12.759481	4.4658737	-0.6545156	-22.372133	12.759618	0.0025798224	24634.32516026497
45	-125.72699	32.64291	-80.61	-156.752	1000.0	134999	-12.759537	4.471373	-0.71919173	-22.342953	12.75969	0.00239411	25950.86447429657
46	-81.01667	5.158353	-73.736	-85.053	1000.0	137999	-12.649205	4.5222187	-0.5495271	-22.35896	12.649555	0.002470703	28217.419404268265
47	-116.36133	27.997812	-77.591	-142.708	1000.0	140999	-12.607493	4.511321	-0.49710712	-22.417755	12.607814	0.0017166814	29095.955993890762
48	-99.684875	77.90419	-17.900309	-179.76	707.5	143999	-12.628535	4.551631	-0.5929132	-22.792738	12.629112	0.0022116841	29737.68616437912
49	-82.92167	6.793711	-74.431	-91.061	1000.0	146999	-12.638992	4.5632095	-0.6153533	-22.835514	12.639509	0.0020669298	30734.121694803238
50	-99.63447	55.38226	-13.579861	-156.11	807.25	149999	-12.625325	4.5610976	-0.78087455	-23.191757	12.625584	0.0034476065	30943.247221946716
51	-163.14333	26.041393	-137.658	-198.91	1000.0	152999	-12.653073	4.562668	-0.73932356	-23.248041	12.65349	0.0032334817	31003.245222091675
52	-149.296	8.804166	-140.878	-161.45	1000.0	155999	-12.725739	4.5681715	-0.6052465	-23.265665	12.726046	0.0028753073	31062.334858179092
53	-127.005005	46.071392	-61.897	-161.697	1000.0	158999	-12.800211	4.57317	-0.27733523	-23.294624	12.800423	0.0028003661	31832.12731409073
54	-140.41167	24.549755	-107.344	-166.107	1000.0	161999	-12.794592	4.585015	-0.2957546	-23.346884	12.794814	0.0027834603	31892.508466243744
55	-146.64099	13.801414	-128.842	-162.477	1000.0	164999	-12.843498	4.5707455	-0.43375704	-23.375605	12.843836	0.0023377412	31964.80858874321
56	-144.39467	37.454124	-93.66	-182.942	1000.0	167999	-12.899403	4.5670633	-0.21902399	-23.3851	12.899888	0.003535698	32025.358933210373
57	-107.32467	25.77164	-71.222	-129.702	1000.0	170999	-12.890111	4.5675774	-0.37818444	-23.344995	12.890445	0.0024691478	33140.53502225876
58	-78.11151	50.55652	-7.1430535	-147.233	788.75	173999	-12.848967	4.5666833	-0.33758157	-23.366388	12.849153	0.0028437173	34192.345732450485
59	-143.42767	29.736664	-103.565	-174.962	1000.0	176999	-12.850228	4.574897	-0.43914384	-23.431293	12.8503895	0.002809951	34254.04543328285
60	-105.47567	31.955582	-73.681	-149.186	1000.0	179999	-12.83467	4.575656	-0.48785496	-23.454943	12.834699	0.0030751682	35305.43075990677
61	-83.304756	67.65459	-6.53528	-171.142	705.0	182999	-12.826844	4.586546	-0.3205729	-23.429674	12.827023	0.0024020358	37444.11286067963
62	-74.18335	40.111115	-13.521404	-126.291	803.5	185999	-12.769498	4.594083	-0.34282222	-23.540104	12.76956	0.0032388037	38478.05066990852
63	-111.677	29.566956	-82.607	-152.241	1000.0	188999	-12.735749	4.572374	-0.36267066	-23.41765	12.7358885	0.0030612089	38913.905697107315
64	-100.514175	51.00753	-20.106735	-154.109	842.75	191999	-12.737937	4.5815296	-0.5086192	-23.420345	12.738189	0.0029563864	39235.358298778534
65	-149.05598	19.3878	-122.562	-168.417	1000.0	194999	-12.771541	4.5522823	-0.50574446	-23.535625	12.771891	0.0028591752	39296.70543217659
66	-135.84833	33.955128	-105.847	-183.32	1000.0	197999	-12.811249	4.574473	-0.64748013	-23.526451	12.811613	0.002302351	39575.70196866989
67	-74.79334	42.602673	-23.035048	-127.38	793.6667	200999	-12.796899	4.5617394	-0.7753437	-23.518723	12.797116	0.0026290147	39673.91618156433
68	-108.644325	27.19569	-75.257	-141.872	1000.0	203999	-12.756045	4.5599537	-0.63252187	-23.481075	12.756312	0.0016402998	40713.345366716385
69	-150.90666	21.917612	-130.347	-181.275	1000.0	206999	-12.8034525	4.559977	-0.6355264	-23.512812	12.803743	0.0024334525	40774.393298625946
70	-111.14266	44.596966	-62.42	-170.187	1000.0	209999	-12.783616	4.5567546	-0.3676008	-23.474306	12.783966	0.0027717098	41730.86482954025
71	-142.07233	4.919488	-135.333	-146.938	1000.0	212999	-12.804991	4.5525775	-0.60229385	-23.573353	12.805291	0.00219403	41793.33321118355
72	-119.71033	34.183792	-91.715	-167.84	1000.0	215999	-12.823755	4.531133	-0.668954	-23.508205	12.823943	0.0017399037	41855.46853208542
73	-134.55034	22.225441	-115.657	-165.751	1000.0	218999	-12.818214	4.5177336	-0.66110474	-23.504108	12.818522	0.0026481692	41915.10065817833
74	-120.828674	15.923202	-105.745	-142.851	1000.0	221999	-12.820139	4.5121856	-0.5202365	-23.57451	12.820375	0.0030708744	41975.354664325714
75	-163.47267	29.541082	-121.927	-188.051	1000.0	224999	-12.873899	4.523993	-0.2778737	-23.636839	12.874298	0.0020814235	42037.70136761665
76	-174.12733	10.195306	-159.828	-182.878	1000.0	227999	-12.945036	4.5406117	-0.28943288	-23.583725	12.94558	0.0025500963	42097.33914399147
