Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-127.63	0.0	-127.63	-127.63	1000.0	-0.4929189	0.0017332428	-0.48909235	-0.5018587	1000	2.0503998e-08	135.17072	-0.0044188844	-116.88443	0.918938	0.003849327	0.048	79.0	20.448825359344482
1	-52.47	0.0	-52.47	-52.47	1000.0	-7.2746925	0.040227458	-7.2445626	-8.489507	2000	-9.88245e-08	6.1037407	-0.0019574435	-4.664142	0.9109746	0.016193882	0.206	3.0	696.1924335956573
2	-142.56	0.0	-142.56	-142.56	1000.0	-8.400746	0.104603544	-5.094736	-8.40838	3000	2.579689e-07	36.165165	-0.0054670176	-31.194458	0.9110077	0.0017253116	0.041	79.0	713.8880791664124
3	-88.64	0.0	-88.64	-88.64	1000.0	-12.875879	0.0017913491	-12.875386	-12.932177	4000	-1.6832351e-07	13.574391	-0.0017150197	-12.933504	0.9234746	0.015370635	0.279	3.0	737.8685572147369
4	-79.7	0.0	-79.7	-79.7	1000.0	-7.511507	0.05727536	-7.507275	-9.312072	5000	-3.159046e-08	0.40778548	-0.001012777	-0.10978472	0.9236823	0.024384875	0.214	3.0	764.9765310287476
5	-93.9	0.0	-93.9	-93.9	1000.0	-9.426403	0.048912607	-7.8804884	-9.428614	6000	3.4384429e-09	0.07001597	-0.003937912	-0.0018457472	0.9239804	0.026829353	0.273	3.0	790.8331925868988
6	-109.25	0.0	-109.25	-109.25	1000.0	-6.952264	0.07770382	-6.9443197	-9.391023	7000	1.7690658e-07	13.755292	-0.002118733	-13.11968	0.92402506	0.02020953	0.228	3.0	808.5534977912903
7	-135.56	0.0	-135.56	-135.56	1000.0	-11.318045	0.024003692	-10.559542	-11.320104	8000	-6.651879e-08	6.2928896	-0.0042041047	-5.139086	0.9239095	0.0024020816	0.027	79.0	826.2167656421661
8	-115.54	0.0	-115.54	-115.54	1000.0	-12.456203	0.033387545	-12.453432	-13.510342	9000	-6.437302e-09	0.7888776	-0.004547281	-0.57563114	0.9286329	0.003980903	0.025	79.0	847.1319532394409
9	-86.76	0.0	-86.76	-86.76	1000.0	-12.521604	0.025868617	-11.703986	-12.522914	10000	7.6293944e-08	12.4499035	-0.002886655	-11.911685	0.92554045	0.020326521	0.293	3.0	864.6794054508209
10	-91.36	0.0	-91.36	-91.36	1000.0	-9.72124	0.022243727	-9.066245	-9.728277	11000	1.2242793e-07	0.3207514	-0.0075578867	-0.27826637	0.9255313	0.004877124	0.037	79.0	1387.2235589027405
11	-115.06	0.0	-115.06	-115.06	1000.0	-9.219193	0.0010922002	-9.188699	-9.219746	12000	6.890297e-08	4.4821014	-0.0015916533	-3.9528887	0.9166563	0.017948724	0.202	3.0	1411.048041343689
12	-84.63	0.0	-84.63	-84.63	1000.0	-10.7921715	0.013139226	-10.7915535	-11.20737	13000	1.07765196e-07	5.4483705	-0.0066579683	-4.997442	0.9164779	0.0062788147	0.063	79.0	1438.3224096298218
13	-143.71	0.0	-143.71	-143.71	1000.0	-10.100985	0.04909503	-8.580568	-10.124971	14000	6.723404e-08	22.602516	-0.0033017402	-18.721796	0.9089824	0.0022714739	0.011	79.0	1459.2654387950897
14	-149.89	0.0	-149.89	-149.89	1000.0	-13.994633	0.014999147	-13.9909315	-14.466922	15000	-4.1246413e-08	1.8877084	-0.0077719605	-1.2567341	0.9126544	0.0039209025	0.061	79.0	1477.2660710811615
15	-83.44	0.0	-83.44	-83.44	1000.0	-14.360928	0.024396656	-14.359361	-15.131919	16000	-1.6212464e-08	32.37112	-0.0029172953	-30.654762	0.90043324	0.018736146	0.343	3.0	1501.698587179184
16	-127.95	0.0	-127.95	-127.95	1000.0	-9.893435	0.03285113	-8.8555765	-9.895476	17000	-7.152557e-09	10.6583805	-0.005598987	-8.756492	0.9002639	0.0056154653	0.038	79.0	1521.3440821170807
17	-150.51	0.0	-150.51	-150.51	1000.0	-14.060286	0.037843663	-12.864185	-14.061806	18000	-4.440546e-08	6.061701	-0.0012883501	-1.8466702	0.8959231	0.01887849	0.266	3.0	1540.6858596801758
18	-127.22	0.0	-127.22	-127.22	1000.0	-14.592319	0.027116073	-14.58305	-15.446019	19000	3.0875206e-08	4.1465297	-0.004085071	-1.808399	0.8959096	-0.0006629535	0.042	79.0	1559.9825546741486
19	-71.75	0.0	-71.75	-71.75	928.0	-12.223587	0.047371518	-12.094511	-13.236893	20000	2.2530555e-08	30.701733	-0.005203569	-27.308022	0.88273346	0.016347572	0.136	16.0	2136.2785878181458
20	-149.35	0.0	-149.35	-149.35	1000.0	-9.40524	0.075627714	-7.0193353	-9.415178	21000	1.8620491e-07	32.14251	-0.005762134	-28.833733	0.88191545	0.002956973	0.06	79.0	2154.279415369034
21	-174.83	0.0	-174.83	-174.83	1000.0	-14.773475	0.00030501318	-14.773143	-14.782071	22000	3.8146974e-09	11.265749	-0.009355889	-8.121411	0.86712444	0.0070805745	0.069	79.0	2172.325078010559
22	-32.14	6.13	-26.01	-38.27	378.5	-16.13487	2.1143339	-12.392776	-17.683346	23000	2.3841857e-09	101.18155	-0.004382289	-95.276024	0.86431307	0.02496888	0.336	3.0	2347.480693101883
23	-145.77	0.0	-145.77	-145.77	1000.0	-13.110818	0.1243211	-9.209643	-13.1307335	24000	4.130602e-08	5.528355	-0.00019262744	-2.77804	0.86445254	0.019942729	0.234	2.0	2365.6562025547028
24	-104.66	0.0	-104.66	-104.66	1000.0	-9.408572	0.17106962	-9.392107	-14.809344	25000	-5.0365927e-08	1.2658458	-0.008580556	-0.7428669	0.86455184	0.005309413	0.073	79.0	2384.54567027092
25	-20.21	0.0	-20.21	-20.21	300.0	-13.109092	3.206333	-8.215094	-15.228817	26000	7.18236e-08	9.157511	-0.0057117743	-5.0531487	0.86141413	0.020557793	0.24	4.0	2492.630738258362
26	-196.37	0.0	-196.37	-196.37	1000.0	-15.321443	0.04138396	-14.037978	-15.329474	27000	-8.940697e-09	24.853941	-0.00097260973	-19.837444	0.861027	0.0028853528	0.019	79.0	2510.822613954544
27	-170.16	0.0	-170.16	-170.16	1000.0	-19.741787	0.011638095	-19.698702	-19.859049	28000	7.43866e-08	8.673017	-0.0018488698	-4.8096466	0.8571477	0.020723447	0.276	3.0	2529.8220858573914
28	-165.58	0.0	-165.58	-165.58	1000.0	-19.235292	0.07832897	-16.761248	-19.240538	29000	-7.432699e-08	9.368478	-0.0058169966	-3.8186188	0.8569906	0.0013749371	0.027	79.0	2548.3931641578674
29	-113.03	0.0	-113.03	-113.03	1000.0	-10.884244	0.19589408	-10.814318	-17.023825	30000	2.592802e-09	1.5666549	-0.0035887102	-0.20524573	0.85824275	0.017895227	0.222	3.0	2623.4695324897766
30	-45.66	0.0	-45.66	-45.66	1000.0	-6.456287	0.14993273	-6.4231267	-11.077102	31000	-2.2232532e-08	6.6116877	-0.0064802356	-4.45671	0.85787827	0.0030412986	0.04	79.0	3431.6133692264557
31	-128.1	0.0	-128.1	-128.1	1000.0	-17.229387	0.40990406	-4.323496	-17.273533	32000	-1.0561943e-07	16.354063	-0.011299673	-14.260505	0.8520768	0.00080106914	0.075	79.0	3450.072521209717
32	-194.39	0.0	-194.39	-194.39	1000.0	-15.6203785	0.10237148	-13.423404	-15.705703	33000	1.2040139e-08	20.26841	-0.0056865695	-15.581073	0.8276018	0.00300377	0.028	79.0	3467.9207108020782
33	-179.34	0.0	-179.34	-179.34	1000.0	-19.589159	0.0019722185	-19.584232	-19.601305	34000	1.5497207e-08	10.253679	-0.006008109	-0.6949177	0.82240266	0.01641631	0.272	2.0	3485.701350212097
34	-171.64	0.0	-171.64	-171.64	1000.0	-18.76673	0.003722999	-18.749063	-18.770464	35000	-4.23193e-09	7.6812153	-0.010550838	-1.0686855	0.82220477	-0.0021229282	0.073	79.0	3503.845712661743
35	-101.62	0.0	-101.62	-101.62	1000.0	-10.049989	0.24112947	-9.970561	-17.6078	36000	-1.423806e-08	0.729045	-0.010071624	-0.14849406	0.82975185	0.009155548	0.093	79.0	3521.982486009598
36	-45.95	0.0	-45.95	-45.95	1000.0	-4.6516943	0.17149565	-4.624105	-10.065355	37000	4.7311186e-09	3.2366152	-0.0018885472	-0.32832146	0.79935914	0.016588604	0.203	3.0	4240.551116466522
37	-65.49	0.0	-65.49	-65.49	957.0	-15.910357	2.4855356	-4.1480474	-16.449278	38000	-8.46386e-09	107.76625	-0.00683776	-104.90654	0.7988074	0.024252648	0.425	4.0	4818.537209033966
38	-22.29	0.0	-22.29	-22.29	356.0	-5.278857	0.95794356	-3.9927232	-5.9929566	39000	1.0490417e-08	4.376621	-0.00546422	-2.8845434	0.79804224	0.007927857	0.113	79.0	4929.3679831027985
39	-58.68	0.0	-58.68	-58.68	1000.0	-4.429821	0.11194374	-4.4257803	-7.968016	40000	2.8133393e-08	2.759448	-0.004593089	-0.76024497	0.7898623	0.0031144493	0.032	79.0	4952.820333957672
40	-155.56	0.0	-155.56	-155.56	1000.0	-7.7396607	0.10902451	-5.3074675	-7.8235373	41000	-4.720688e-08	60.260197	-0.0045389817	-55.706467	0.80271584	0.015088942	0.258	2.0	4972.6247799396515
41	-154.48	0.0	-154.48	-154.48	1000.0	-16.190878	0.030722415	-15.222529	-16.196075	42000	-2.5048852e-08	5.6630793	-0.0013439708	-0.08281469	0.8028968	0.018163063	0.211	6.0	4990.73944067955
42	-138.87	0.0	-138.87	-138.87	1000.0	-15.451183	0.022248704	-15.3939705	-15.984402	43000	-6.9737434e-09	4.018103	-0.0034700467	-1.0467205	0.8029337	0.015982972	0.193	2.0	5010.310813188553
43	-170.08	0.0	-170.08	-170.08	1000.0	-15.378128	0.03087672	-14.4161415	-15.384992	44000	-5.185604e-09	8.525222	0.0054712235	-3.9629812	0.8028604	0.015626403	0.287	2.0	5028.605718135834
44	-108.11	0.0	-108.11	-108.11	1000.0	-14.472354	0.12454853	-14.202406	-17.341097	45000	3.9339067e-08	10.646199	-0.007960211	-9.380734	0.80280596	-0.0011423926	0.041	79.0	5063.174739122391
45	-81.13	0.0	-81.13	-81.13	1000.0	-10.726663	0.008778046	-10.721862	-10.987849	46000	2.28405e-07	6.462601	-0.004926343	-5.9614778	0.79758376	0.021713173	0.314	2.0	5518.620078086853
46	-148.61	0.0	-148.61	-148.61	1000.0	-15.019555	0.22003694	-8.294175	-15.075302	47000	1.2649223e-08	2.2811751	-0.0075418744	-0.26009965	0.79743385	0.00598721	0.056	79.0	5537.148374557495
47	-131.83	0.0	-131.83	-131.83	1000.0	-11.49452	0.13158768	-11.23704	-14.848236	48000	2.1457673e-08	3.8321445	-0.0064205383	-3.0932012	0.78477615	0.0040583885	0.03	79.0	5555.212592840195
48	-130.27	0.0	-130.27	-130.27	1000.0	-12.975682	0.02972234	-12.868504	-13.240241	49000	-3.0353664e-08	1.8609349	-0.006410123	-0.24810803	0.77597785	0.0012143225	0.054	79.0	5573.190172672272
49	-85.11	0.0	-85.11	-85.11	1000.0	-7.3083105	0.18298456	-7.2349086	-13.057301	50000	-1.9311905e-08	7.4493794	-0.0011668274	-1.8410125	0.7600768	0.016380183	0.192	3.0	6519.875731468201
50	-121.5	0.0	-121.5	-121.5	1000.0	-16.073065	0.24259457	-8.460768	-16.120918	51000	-1.0418892e-07	12.887213	-0.007826051	-11.690539	0.75979614	0.0015792687	0.045	79.0	6546.769030332565
51	-67.65	0.0	-67.65	-67.65	1000.0	-7.939329	0.14981794	-7.9334803	-12.674538	52000	-8.392334e-08	2.2394614	-0.0061285547	-1.6328793	0.75754005	0.004101926	0.042	79.0	7053.970082759857
52	-113.15	0.0	-113.15	-113.15	1000.0	-11.977783	0.16802643	-6.667099	-11.985193	53000	2.503395e-09	0.42968976	-0.0035951666	-0.3289988	0.75783074	0.01583634	0.252	4.0	7347.000077486038
53	-61.39	0.0	-61.39	-61.39	1000.0	-6.5029855	0.1552292	-6.4790893	-11.403195	54000	-3.8266183e-08	0.5560771	-0.0053053563	-0.24356812	0.7581631	0.017085241	0.156	9.0	7368.819039344788
54	-131.52	0.0	-131.52	-131.52	1000.0	-10.234984	0.1386502	-5.9947333	-10.290324	55000	-3.7908553e-08	9.798313	-0.0071032033	-8.483888	0.75898933	0.006121953	0.059	79.0	7387.270865917206
55	-150.87	0.0	-150.87	-150.87	1000.0	-12.462949	0.06259515	-12.228736	-13.129256	56000	-1.6212464e-08	10.5462885	-1.900208e-05	-7.4992566	0.7510403	0.015936028	0.231	3.0	7408.755991458893
56	-79.61	0.0	-79.61	-79.61	1000.0	-9.062289	0.19406532	-9.054828	-15.19598	57000	6.7949295e-09	1.6213579	-0.0056032063	-1.2762375	0.75121087	0.020641746	0.241	2.0	7535.607737541199
57	-87.74	0.0	-87.74	-87.74	1000.0	-10.013262	0.07418305	-7.927389	-10.118929	58000	6.175041e-08	2.4125102	-0.0071530277	-1.7757607	0.7513396	0.0048542493	0.05	79.0	7556.911378145218
58	-97.63	0.0	-97.63	-97.63	1000.0	-14.512646	0.18386395	-8.701264	-14.5185795	59000	7.677078e-08	21.280745	-0.0031618925	-19.682425	0.76078516	0.019912276	0.198	3.0	7581.978048324585
59	-75.72	0.0	-75.72	-75.72	1000.0	-10.08826	7.567359e-05	-10.087885	-10.088626	60000	1.3875962e-07	7.356933	-0.002847178	-6.2116747	0.7609157	0.00432104	0.027	79.0	7655.9549243450165
60	-66.93	0.0	-66.93	-66.93	1000.0	-7.579448	0.000742524	-7.578447	-7.596036	61000	5.6564808e-08	1.391318	-0.0058202553	-0.8758221	0.75710976	0.0037066117	0.053	79.0	7906.067909240723
61	-77.22	0.0	-77.22	-77.22	1000.0	-3.197488	0.10906438	-3.1599803	-6.631502	62000	-4.1532516e-07	16.57009	-0.007073975	-15.781726	0.74133855	0.0032815605	0.025	79.0	8525.23186659813
62	-60.67	0.0	-60.67	-60.67	1000.0	-8.429476	0.0412882	-7.124844	-8.433877	63000	1.1920929e-08	7.0202456	-0.005842788	-5.7379737	0.75400496	0.001686379	0.039	79.0	9216.621230125427
63	-115.42	0.0	-115.42	-115.42	1000.0	-6.267554	0.007660981	-6.025874	-6.268872	64000	3.683567e-08	31.011211	-0.009305832	-25.447283	0.742404	0.005644654	0.079	79.0	9834.949023008347
64	-98.04	0.0	-98.04	-98.04	1000.0	-11.289462	0.0005024323	-11.281214	-11.290283	65000	6.6637995e-08	2.8853126	-0.007860687	-1.6583093	0.7164168	7.0838454e-05	0.073	79.0	10375.011171102524
65	-78.49	0.0	-78.49	-78.49	1000.0	-9.228217	0.027190622	-9.199831	-10.010545	66000	-1.4901161e-08	3.446312	-0.0007650923	-2.3003864	0.7029836	0.018611448	0.233	3.0	10396.858449459076
66	-37.59	0.0	-37.59	-37.59	481.0	-8.265031	0.014890612	-7.794928	-8.266416	67000	-1.6033649e-08	6.127931	-0.007218276	-1.8204618	0.70291156	0.0067910906	0.091	79.0	10678.19400715828
67	-28.3	0.0	-28.3	-28.3	416.0	-8.211532	1.0876204	-6.917414	-9.131506	68000	8.789822e-09	4.286052	-0.0075409985	-2.7235272	0.70399	0.01505431	0.117	78.0	10913.012244224548
68	-33.52	0.0	-33.52	-33.52	482.0	-6.0720577	1.0531054	-4.9846287	-10.61759	69000	6.1914323e-09	1.8427993	-0.004067011	-0.121373534	0.7196811	0.015936282	0.262	3.0	11204.596128940582
69	-26.32	0.52999973	-25.79	-26.85	433.5	-5.6679344	0.32452172	-5.276606	-6.730281	70000	-1.952052e-09	4.6990376	-0.011773051	-2.135999	0.720032	0.00852927	0.125	79.0	11525.954409599304
70	-70.21	0.0	-70.21	-70.21	1000.0	-6.7939725	0.0047751325	-6.786456	-6.8070183	71000	-2.4423004e-08	0.7991515	-0.007994868	-0.064055264	0.7096634	0.0036805584	0.037	79.0	11545.607061862946
71	-81.61	0.0	-81.61	-81.61	1000.0	-8.509303	0.071041316	-6.8032928	-8.634298	72000	-9.834767e-09	0.31523088	-0.001695314	-0.21604496	0.6858329	0.016317757	0.256	4.0	11849.04568696022
72	-146.74	0.0	-146.74	-146.74	1000.0	-6.9001017	0.05430569	-6.8590403	-8.297791	73000	-8.869171e-08	58.536087	0.00056165055	-54.816147	0.68515587	0.016128203	0.196	3.0	11868.832626104355
73	-113.0	0.0	-113.0	-113.0	1000.0	-13.18425	0.03446469	-13.181466	-14.2732525	74000	2.384186e-10	3.1638267	-0.0017389249	-2.2744389	0.6846351	0.01741229	0.243	2.0	11910.436525821686
74	-34.74	0.0	-34.74	-34.74	398.0	-12.024548	0.38766256	-11.695715	-12.534296	75000	1.1622905e-08	21.036814	-0.0071557336	-18.051403	0.68416315	0.018551698	0.172	8.0	12110.950573682785
75	-157.07	0.0	-157.07	-157.07	1000.0	-10.278039	0.024798848	-9.496422	-10.282323	76000	2.1553039e-07	30.988192	-0.004418042	-27.95264	0.6821555	0.005220662	0.04	79.0	12130.249256372452
76	-84.15	0.0	-84.15	-84.15	1000.0	-13.041341	0.07927275	-13.035546	-15.545243	77000	6.2227247e-07	18.545492	-0.009918316	-17.275553	0.6774423	0.0046404186	0.077	79.0	12148.804312229156
77	-129.77	0.0	-129.77	-129.77	1000.0	-11.091519	0.07043136	-8.86718	-11.099489	78000	-6.556511e-10	6.9521575	-0.008824039	-4.3886538	0.6737877	0.005977505	0.057	79.0	12166.7440097332
78	-73.57	0.0	-73.57	-73.57	1000.0	-9.350123	0.12038304	-9.340486	-13.153448	79000	-9.393692e-08	3.9676757	-0.008905843	-3.703165	0.65161484	0.005338096	0.073	79.0	12990.864841222763
79	-63.26	0.0	-63.26	-63.26	1000.0	-7.408468	0.0017058613	-7.4059362	-7.420338	80000	1.4317035e-07	1.4311739	-0.0057330043	-1.2548501	0.65753347	0.005624799	0.05	79.0	13812.620523691177
80	-93.2	0.0	-93.2	-93.2	1000.0	-11.996707	0.1796267	-6.3198442	-12.006788	81000	-1.9097328e-07	6.118306	-0.009309409	-5.379422	0.66668075	0.0014647468	0.031	79.0	13832.65142083168
81	-101.38	0.0	-101.38	-101.38	1000.0	-9.702177	0.0014516378	-9.700554	-9.706289	82000	3.4749508e-08	0.41124317	-0.002508903	-0.22918902	0.66292185	0.015372106	0.189	2.0	13851.785185098648
82	-30.57	0.0	-30.57	-30.57	471.0	-8.353877	2.3812485	-5.810178	-10.611779	83000	-8.8512895e-09	2.4493005	-0.005602933	-0.7550088	0.6627884	0.0017462313	0.054	79.0	14018.802226781845
83	-32.74	0.0	-32.74	-32.74	417.0	-5.985499	0.49391228	-5.5725756	-9.99615	84000	4.529953e-09	2.5697656	-0.005768354	-1.2710388	0.6596793	0.018039808	0.121	6.0	14727.70084476471
84	-82.92	0.0	-82.92	-82.92	1000.0	-10.091524	0.10723461	-6.7025523	-10.097468	85000	1.9812583e-07	2.8804123	-0.008786361	-2.7130556	0.6604284	0.010123198	0.079	79.0	14746.070708036423
85	-53.22	0.0	-53.22	-53.22	795.0	-9.080365	1.674274	-5.772481	-9.940922	86000	-1.7821788e-08	16.08717	-0.0030386574	-14.073051	0.65538454	0.022346284	0.302	3.0	15259.793023586273
86	-90.54	0.0	-90.54	-90.54	1000.0	-8.484368	0.06404905	-6.460081	-8.488222	87000	1.1432171e-07	0.25062054	-0.0054224064	-0.23014018	0.6551752	0.016358286	0.257	3.0	15278.210942029953
87	-25.273333	8.886958	-15.07	-36.73	331.66666	-5.4152775	0.4732905	-4.7580647	-8.966598	88000	-5.7518483e-09	4.3282633	-0.01258481	-0.41276193	0.6548105	0.008613983	0.095	79.0	15683.657065868378
88	-71.97	0.0	-71.97	-71.97	1000.0	-6.2989445	0.07837724	-6.296133	-8.77621	89000	-2.8371812e-08	1.0206935	-0.0070999553	-0.44122	0.66118914	0.0039486755	0.033	79.0	15977.953313350677
89	-9.91	0.0	-9.91	-9.91	147.0	-6.6918015	0.6720401	-5.012482	-6.970911	90000	-7.8976153e-10	2.8743486	-0.016261213	-0.5281668	0.6631185	0.0070063835	0.099	79.0	16031.887835502625
90	-18.99	0.0	-18.99	-18.99	264.0	-5.755919	1.3911301	-3.38634	-6.627057	91000	-1.7896294e-08	2.1221933	-0.0031065498	-0.9576955	0.6558134	0.018917881	0.129	3.0	16562.784854888916
91	-82.79	0.0	-82.79	-82.79	861.0	-5.909942	1.1206573	-5.308382	-8.703184	92000	1.9073486e-08	10.505382	-0.010174157	-8.064198	0.6556819	0.0019736069	0.04	79.0	16996.705932855606
92	-83.3	0.0	-83.3	-83.3	1000.0	-9.853894	0.015928695	-9.358424	-9.863042	93000	-3.3736228e-08	2.8991592	-0.0048738355	-2.2585804	0.65828425	0.018580845	0.085	2.0	17022.335424661636
93	-37.585	1.0450001	-36.54	-38.63	436.0	-5.9214373	0.86536705	-5.5013013	-8.350491	94000	-2.384186e-10	5.25511	-0.0036763311	-1.2971563	0.6584066	0.020130614	0.234	2.0	17490.744557857513
94	-84.62	0.0	-84.62	-84.62	1000.0	-6.917109	0.022986084	-6.903111	-7.635244	95000	-1.398325e-07	2.1040576	-0.005057199	-1.5142807	0.6585683	0.017230984	0.27	3.0	17510.04109454155
95	-87.19	0.0	-87.19	-87.19	1000.0	-8.999475	0.028047102	-8.153076	-9.032725	96000	3.4436585e-08	1.0442152	-0.004609098	-0.3251089	0.65865666	0.0021416515	0.033	79.0	17537.599614858627
96	-22.55	0.0	-22.55	-22.55	294.0	-8.578513	0.8395978	-7.151513	-9.126098	97000	-3.3378602e-09	6.3323064	-0.0073720124	-4.7012115	0.6528438	0.011701572	0.098	79.0	17835.91242980957
97	-24.596666	6.4813695	-15.46	-29.8	310.0	-5.3390727	0.48696443	-5.025944	-7.0186043	98000	1.6391277e-10	4.408988	-0.013787609	-2.1340668	0.6294713	0.009768119	0.096	79.0	18332.029897212982
98	-85.93	0.0	-85.93	-85.93	978.0	-7.896254	0.004411768	-7.8834944	-7.913454	99000	-4.0382147e-09	4.2374177	-0.003604202	-0.3874817	0.60734594	0.021431766	0.271	2.0	18710.7506814003
99	-99.81	0.0	-99.81	-99.81	1000.0	-7.8127675	0.021786109	-7.786828	-8.07875	100000	-1.2874604e-08	3.91014	2.8454304e-05	-3.5883355	0.6069128	0.01546221	0.355	2.0	18733.687332868576
100	-21.78	0.0	-21.78	-21.78	292.0	-8.682812	1.6136767	-5.722024	-9.720659	101000	-3.6001204e-08	2.064705	-0.0014842408	-1.3076369	0.60643554	0.02735178	0.297	3.0	18867.303876638412
101	-82.41	0.0	-82.41	-82.41	882.0	-7.0268564	0.64917094	-6.765411	-8.80123	102000	2.8848648e-08	4.724837	-0.0063472884	-2.1896656	0.6056205	0.0005539041	0.075	79.0	19438.948986053467
102	-95.23	0.0	-95.23	-95.23	1000.0	-9.704379	0.00023326994	-9.701357	-9.704768	103000	-1.0356307e-08	0.97539866	0.0008057232	-0.0018250942	0.59164166	0.015434815	0.279	2.0	19457.44084405899
103	-17.14	0.0	-17.14	-17.14	258.0	-9.1477995	0.99031734	-7.15906	-9.745649	104000	3.5226346e-08	10.335314	-0.0028283885	-9.295305	0.5913538	0.024950728	0.24	2.0	19612.909348249435
104	-47.04	0.0	-47.04	-47.04	550.0	-11.779826	0.8280254	-11.002893	-12.695231	105000	-2.9802322e-08	10.914683	-0.001854619	-9.189382	0.5910964	0.022866	0.244	2.0	19755.857533454895
105	-102.57	0.0	-102.57	-102.57	1000.0	-11.377865	5.6277542e-05	-11.377402	-11.378019	106000	-1.2040139e-08	1.2288371	-0.00070373033	-0.9146167	0.59093934	0.015839813	0.074	14.0	19774.14042687416
