Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-88.88601	9.37584	-76.261	-98.708	1000.0	2999	0.84837615	0.41161108	1.9880328	0.035918154	-0.8508725	0.0001982372	220.20508122444153
2	-92.047	13.359342	-81.507	-110.896	1000.0	5999	-0.11487082	0.5590353	1.1056285	-1.2141324	0.114514664	6.684441e-05	470.79165530204773
3	-97.991005	20.899366	-77.394	-126.647	1000.0	8999	-1.3429109	0.514137	-0.0046804547	-2.3614821	1.3430228	7.83294e-05	774.7036120891571
4	-138.17334	43.144108	-78.901	-180.348	1000.0	11999	-2.4084864	0.53350806	-0.8932681	-3.7456686	2.4094377	0.00012184569	1064.9289631843567
5	-164.171	26.27272	-129.507	-193.087	1000.0	14999	-3.587987	0.7596773	-1.583283	-6.179495	3.5901136	0.00018427093	1304.1128919124603
6	-91.773	58.283703	-10.613	-144.814	714.3333	17999	-4.8068776	1.1303444	-2.379553	-8.458467	4.80993	0.0019168223	1507.7357556819916
7	-117.51425	68.78573	-9.404	-198.055	784.25	20999	-5.9107924	1.5019931	-2.9811938	-10.647099	5.9144044	0.0019695144	3026.360399723053
8	-96.593994	72.72261	-12.336	-196.726	681.8	23999	-6.9029574	1.8305471	-3.46833	-12.369092	6.906047	0.0059401602	3325.0072333812714
9	-134.20676	76.30538	-12.981	-209.556	799.5	26999	-7.9181285	2.2682676	-3.8508897	-14.073315	7.9193115	0.008904787	3581.945909023285
10	-99.06325	90.42895	-9.573	-207.502	572.0	29999	-8.770351	2.698241	-3.704727	-15.482272	8.770507	0.009958668	3908.633236169815
11	-73.336494	65.93088	-6.655	-165.246	596.6667	32999	-9.521606	3.0950859	-3.9768271	-16.604551	9.521232	0.01008185	5570.453928947449
12	-107.703	29.412867	-72.379	-144.387	1000.0	35999	-9.928389	3.441435	-3.787583	-17.709661	9.927871	0.010479461	8150.970278978348
13	-70.7516	67.22901	-10.875	-174.617	551.2	38999	-10.287138	3.6837313	-3.3364103	-18.64224	10.286921	0.011112369	8519.684267759323
14	-98.011505	60.787064	-18.521	-177.606	818.25	41999	-10.685601	3.8937776	-2.8676689	-19.512115	10.685039	0.010211938	9864.664289236069
15	-167.44833	21.766094	-136.715	-184.312	1000.0	44999	-11.178751	4.175934	-2.3170366	-20.07298	11.178019	0.009606792	10145.527179718018
16	-122.651	67.389114	-19.138	-204.764	801.5	47999	-11.670478	4.3667564	-1.8388437	-20.685665	11.66988	0.007846335	10497.171764850616
17	-66.226166	78.69636	-5.383	-181.753	450.5	50999	-11.901345	4.5501313	-1.4701567	-21.297934	11.900432	0.00947047	10967.627422332764
18	-141.41275	77.44445	-7.471	-189.828	782.25	53999	-12.374339	4.802372	-1.0929753	-22.228245	12.373491	0.008093509	11294.334581136703
19	-182.44032	37.82226	-135.154	-227.735	1000.0	56999	-12.748962	4.946859	-0.64006007	-22.843597	12.748247	0.0067378785	11564.828164577484
20	-114.449	72.56545	-18.201	-193.409	732.3333	59999	-13.110643	5.1271644	-0.3810689	-23.257881	13.110213	0.0069088917	11774.003063678741
21	-129.551	72.256676	-11.617	-193.683	787.25	62999	-13.362062	5.2165213	0.088474125	-23.564177	13.361994	0.0054477165	12977.863963127136
22	-113.4445	66.194595	-18.732	-183.279	822.75	65999	-13.485161	5.344945	0.20541781	-23.906183	13.485383	0.0066654016	13547.172998428345
23	-186.70567	3.2132604	-183.174	-190.948	1000.0	68999	-13.813959	5.433579	0.420455	-24.124456	13.814464	0.0047422303	13729.717980384827
24	-158.67499	18.576178	-138.219	-183.178	1000.0	71999	-14.070885	5.4395194	0.6494168	-24.456291	14.070925	0.005546571	13879.216627836227
25	-86.4952	77.25243	-8.757	-206.656	668.4	74999	-14.118919	5.4784293	0.6156739	-24.582735	14.119047	0.0053346446	15254.289957046509
26	-77.832	75.36643	-16.845	-203.354	634.5	77999	-14.101839	5.644861	0.6272932	-24.63998	14.101998	0.004310345	16655.980278491974
27	-134.82375	70.645256	-13.817	-184.404	802.5	80999	-14.245434	5.719982	0.4998046	-24.785824	14.245437	0.004520801	16897.9617292881
28	-97.537	73.3646	-9.073	-182.346	663.0	83999	-14.36722	5.744648	0.6920543	-24.942923	14.367653	0.0049886354	17178.126415014267
29	-120.37033	83.72211	-14.779	-219.555	736.6667	86999	-14.434332	5.751029	0.9443919	-25.095783	14.434486	0.0043024817	17424.871458530426
30	-158.515	62.955387	-75.109	-227.193	1000.0	89999	-14.575529	5.846924	0.478824	-25.412056	14.575385	0.00568942	18876.49138045311
31	-156.546	30.21865	-127.258	-198.142	1000.0	92999	-14.6080475	5.833689	0.51962805	-25.366903	14.607755	0.0041627977	19054.7835958004
32	-92.6808	68.59305	-9.088	-171.87	671.6	95999	-14.653005	5.823073	0.6706698	-25.416714	14.652728	0.004655776	19374.282450437546
33	-176.726	29.213324	-150.24	-217.428	1000.0	98999	-14.75809	5.826398	0.767186	-25.459202	14.757977	0.0038441413	19568.972314596176
