Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-545.14	0.0	-545.14	-545.14	1000.0	-0.4929189	0.0017332428	-0.48909235	-0.5018587	1000	-1.783371e-07	2522.0962	-0.004321356	-773.6682	0.918938	0.0039776177	0.092	79.0	20.611667156219482
1	-415.07	0.0	-415.07	-415.07	1000.0	-8.246986	0.03160529	-8.224902	-9.210324	2000	2.1219253e-07	912.22394	-0.0059403866	-271.44952	0.90421295	0.008890824	0.084	79.0	679.3038206100464
2	-572.05	0.0	-572.05	-572.05	1000.0	-13.351895	0.00041713065	-13.351513	-13.363077	3000	4.339218e-08	1688.7966	-0.0066761333	-413.08484	0.91748756	0.007742059	0.078	79.0	697.7141380310059
3	-513.29	0.0	-513.29	-513.29	1000.0	-18.934063	3.326183e-05	-18.933231	-18.93409	4000	-1.7356872e-07	905.95013	-0.001043746	-236.82574	0.9277969	0.01644341	0.253	3.0	720.7949912548065
4	-112.03	0.0	-112.03	-112.03	243.0	-23.325932	0.0018541263	-23.322653	-23.326992	5000	-7.796287e-08	697.99634	-0.016441049	-151.36053	0.9278972	0.0012319753	0.105	79.0	779.2286891937256
5	-135.04	0.0	-135.04	-135.04	304.0	-26.935911	0.001133854	-26.934189	-26.938799	6000	6.4969065e-08	638.96606	-0.0063479277	-126.91644	0.8997689	0.005501461	0.063	79.0	865.1642439365387
6	-517.61	0.0	-517.61	-517.61	1000.0	-30.288319	0.0014418394	-30.287697	-30.333271	7000	-2.0551681e-07	394.12247	0.00025055697	-119.87454	0.88921136	0.016805446	0.254	3.0	1179.7070572376251
7	-103.13	0.0	-103.13	-103.13	242.0	-33.70906	0.0008608482	-33.699463	-33.709534	8000	-4.941225e-08	336.00467	-0.014948011	-54.759827	0.88914096	0.0054425946	0.089	79.0	1268.6827664375305
8	-596.04	0.0	-596.04	-596.04	1000.0	-36.132572	9.682871e-06	-36.132545	-36.1326	9000	5.8317187e-07	488.04794	-0.0043490976	-154.59631	0.8774942	0.019787176	0.257	2.0	1287.4445431232452
9	-160.18	0.0	-160.18	-160.18	346.0	-40.11414	0.00018961725	-40.113945	-40.116203	10000	9.6261505e-09	224.04565	-0.004421913	-21.32866	0.87709874	0.020363932	0.289	3.0	1425.5437562465668
10	-570.33	0.0	-570.33	-570.33	1000.0	-41.79537	0.00037937643	-41.795067	-41.806763	11000	1.3875962e-07	205.83629	-0.0063281422	-70.433685	0.8764004	0.001154068	0.047	79.0	1445.3828296661377
11	-149.08	0.0	-149.08	-149.08	330.0	-44.63101	0.0016369879	-44.627235	-44.633335	12000	-2.058223e-08	151.52168	-0.0068272864	-0.47737122	0.8948997	0.0054994286	0.101	79.0	1551.893065214157
12	-561.41	0.0	-561.41	-561.41	1000.0	-45.05151	0.00011350305	-45.04796	-45.051533	13000	-1.168251e-08	118.50695	-0.001728021	-42.095337	0.8886516	0.01506522	0.216	3.0	1572.577226638794
13	-521.5	0.0	-521.5	-521.5	1000.0	-47.315376	0.00010877394	-47.315353	-47.318806	14000	-7.891655e-08	25.207426	-0.005329742	-10.32071	0.8884975	0.0011313146	0.031	79.0	1594.1855819225311
14	-468.31	0.0	-468.31	-468.31	1000.0	-48.593292	9.445548e-05	-48.590332	-48.59331	15000	-4.172325e-09	4.7273083	-0.0030213294	-1.1423252	0.88251853	0.021399297	0.323	3.0	2449.3016357421875
15	-106.37	0.0	-106.37	-106.37	238.0	-48.243614	0.0015617193	-48.24272	-48.246777	16000	7.3947013e-09	159.69038	-0.0063499818	-0.20652771	0.8824607	0.017622523	0.294	3.0	2521.270143032074
16	-558.43	0.0	-558.43	-558.43	1000.0	-48.04535	5.9379778e-05	-48.0453	-48.047127	17000	1.502037e-07	53.94814	0.00056470634	-23.06467	0.88241506	0.015377201	0.053	4.0	2540.407537460327
17	-568.27	0.0	-568.27	-568.27	1000.0	-49.9146	0.00012983517	-49.910496	-49.914608	18000	3.0326842e-07	44.31755	-0.0065366384	-21.095963	0.88245696	0.016686868	0.235	2.0	2559.4519758224487
18	-535.01	0.0	-535.01	-535.01	1000.0	-51.840992	8.202042e-06	-51.840942	-51.84099	19000	-3.6537646e-08	5.257132	0.004940729	-1.9415221	0.8824819	0.015251483	0.135	2.0	2578.592917442322
