Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-116.16499	9.174999	-106.99	-125.34	1000.0	1999	-0.79656565	0.23856635	1.0072445	-2.8396878	0.7929628	0.017541783	57.36934161186218
2	-94.32	5.6399994	-88.68	-99.96	1000.0	3999	-1.5434446	0.33861357	-0.7805488	-2.608434	1.543382	0.00027570827	125.1630711555481
3	-106.055	4.154999	-101.9	-110.21	1000.0	5999	-2.4282458	0.32861298	-1.71093	-3.3856733	2.4282675	0.0005515087	177.25506973266602
4	-85.485	15.264999	-70.22	-100.75	1000.0	7999	-3.1723032	0.35042486	-2.4392715	-4.293749	3.17275	0.00042456805	231.26719498634338
5	-116.945	12.025002	-104.92	-128.97	1000.0	9999	-3.8887594	0.5020663	-2.8680995	-5.2087784	3.8892376	0.00092621386	309.66781067848206
6	-139.11	24.73	-114.38	-163.84	1000.0	11999	-4.5735836	0.5931308	-3.2517607	-5.9908934	4.574167	0.00085118413	375.4504659175873
7	-60.4	43.449997	-16.95	-103.85	616.5	13999	-5.224054	0.70119053	-3.5458112	-6.7789173	5.224169	0.002201688	535.5505163669586
8	-84.21	40.94153	-26.32	-114.09	780.0	15999	-5.7870517	0.8045075	-3.789176	-8.061703	5.7869477	0.002701428	617.0984618663788
9	-90.97333	50.35581	-20.06	-132.09	758.3333	17999	-6.302582	0.95327103	-4.0566835	-9.035497	6.3025703	0.0034320545	838.0743741989136
10	-83.94	68.310005	-15.63	-152.25	633.5	19999	-6.7784996	1.1255112	-4.0587287	-11.034452	6.778081	0.005321143	1073.2731173038483
11	-166.035	22.885002	-143.15	-188.92	1000.0	21999	-7.351029	1.430328	-3.6734846	-12.109276	7.3521028	0.0048466385	1169.7005088329315
12	-142.715	8.294998	-134.42	-151.01	1000.0	23999	-7.757989	1.577281	-3.4959967	-13.023532	7.759449	0.004333202	1269.0441343784332
13	-161.82	12.939995	-148.88	-174.76	1000.0	25999	-8.254384	1.721028	-2.8500562	-13.523429	8.24923	0.00463121	1370.8446350097656
14	-110.875	80.27383	-24.79	-207.37	702.75	27999	-8.68139	1.9050553	-3.0241966	-14.815791	8.680945	0.006491944	1982.2625312805176
15	-164.32	10.870003	-153.45	-175.19	1000.0	29999	-9.120743	2.1925302	-3.2275815	-15.789134	9.123368	0.006200747	3063.5403366088867
16	-81.85	6.75	-75.1	-88.6	881.5	31999	-9.493495	2.414386	-3.4053323	-16.67125	9.49701	0.009433884	4951.417987346649
17	-85.255	56.085	-29.17	-141.34	679.5	33999	-9.732555	2.6142287	-3.5674298	-18.71012	9.736237	0.012631012	5095.634956598282
18	-102.496666	78.420074	-24.13	-209.64	727.6667	35999	-10.097857	2.95586	-3.7243905	-19.796526	10.09994	0.011712696	6236.577478885651
19	-174.33	40.0	-134.33	-214.33	1000.0	37999	-10.393527	3.1591086	-3.7349432	-20.402508	10.397104	0.009252999	6338.6972761154175
20	-162.20001	1.0400009	-161.16	-163.24	1000.0	39999	-10.815131	3.3130622	-3.6789913	-20.945112	10.819209	0.010791815	6431.146929979324
21	-159.425	6.8150024	-152.61	-166.24	1000.0	41999	-11.16305	3.4053323	-3.397366	-21.452362	11.1678295	0.009950396	6535.554208755493
22	-193.38	0.5999985	-192.78	-193.98	1000.0	43999	-11.526524	3.5371387	-3.5229466	-21.975355	11.531592	0.0099292435	7360.882820367813
23	-124.61	50.309998	-74.3	-174.92	912.5	45999	-11.754754	3.6564174	-3.4969404	-22.329596	11.760265	0.0086398255	7809.7443151474
24	-86.3475	58.222794	-29.81	-165.89	658.75	47999	-11.9532385	3.7437162	-3.5227811	-22.740372	11.957539	0.010468848	8406.960088729858
25	-191.59	38.559998	-153.03	-230.15	1000.0	49999	-12.270532	3.92938	-3.5346336	-23.225004	12.276615	0.013258451	8646.155361652374
26	-91.583336	87.92358	-27.69	-215.91	588.6667	51999	-12.492558	4.127606	-3.6352801	-24.068258	12.498693	0.013872205	9063.241248607635
27	-176.855	35.515	-141.34	-212.37	1000.0	53999	-12.786866	4.2827873	-3.619394	-24.472406	12.7922	0.016829815	9139.356747627258
28	-139.04	72.758606	-38.32	-207.63	812.3333	55999	-13.089169	4.4391646	-3.4907372	-24.77275	13.094004	0.01350548	9411.989913702011
29	-196.35	8.519997	-187.83	-204.87	1000.0	57999	-13.358408	4.550756	-3.4646413	-25.074991	13.362823	0.010261042	9485.397253036499
30	-49.22333	27.829033	-28.24	-88.55	534.0	59999	-13.485091	4.7347383	-3.223618	-25.28139	13.490543	0.015917454	10761.201480865479
31	-178.33	27.589996	-150.74	-205.92	1000.0	61999	-13.594485	4.8184295	-3.163214	-25.6106	13.599498	0.012629063	11862.242659568787
32	-217.555	13.075005	-204.48	-230.63	1000.0	63999	-13.901241	4.924645	-3.1943836	-25.790459	13.906902	0.015023708	11957.595174074173
33	-225.325	4.6049957	-220.72	-229.93	1000.0	65999	-14.251597	5.1262693	-2.890084	-26.438692	14.2583275	0.014363779	12030.817070007324
34	-181.54501	51.195	-130.35	-232.74	1000.0	67999	-14.519271	5.256016	-2.8658688	-26.659012	14.525719	0.013790737	12404.431434631348
35	-137.67	74.08922	-32.97	-193.52	812.0	69999	-14.70982	5.2735443	-2.6671257	-26.817019	14.7166195	0.015868403	12867.679197072983
36	-167.465	42.005	-125.46	-209.47	1000.0	71999	-14.823736	5.3190484	-2.7589414	-26.841732	14.830756	0.011952572	13241.56681060791
37	-149.48499	2.9449997	-146.54	-152.43	1000.0	73999	-14.956229	5.3406577	-2.6917448	-27.23748	14.962969	0.014352829	13316.775614500046
38	-186.09	3.4000015	-182.69	-189.49	1000.0	75999	-15.079915	5.3200006	-2.5076253	-27.24888	15.086563	0.012085278	13392.455574274063
39	-93.895004	61.015	-32.88	-154.91	654.0	77999	-15.234088	5.339863	-2.3551836	-27.256392	15.239599	0.012848917	13649.893100261688
40	-187.03	3.540001	-183.49	-190.57	1000.0	79999	-15.342908	5.3520436	-2.0780797	-27.442207	15.348699	0.012183633	13725.14537525177
41	-227.47	9.790001	-217.68	-237.26	1000.0	81999	-15.547269	5.436494	-2.2554681	-27.808048	15.552395	0.011314208	13801.50660610199
42	-164.475	7.5049973	-156.97	-171.98	1000.0	83999	-15.675942	5.4588275	-2.1481192	-27.875137	15.681323	0.013820343	13877.53582906723
43	-201.63501	29.724998	-171.91	-231.36	1000.0	85999	-15.827025	5.517021	-2.1379795	-27.981894	15.831562	0.01277196	13967.103456735611
44	-162.48001	36.010002	-126.47	-198.49	1000.0	87999	-15.90984	5.529664	-1.8356285	-28.256014	15.9147625	0.011606105	14342.137667179108
45	-129.64667	53.501316	-54.53	-175.06	894.3333	89999	-15.9587	5.5317855	-1.9821082	-28.072493	15.963747	0.009220747	15020.541590690613
46	-179.36	1.2700043	-178.09	-180.63	1000.0	91999	-15.962893	5.54293	-1.8445061	-28.234097	15.967115	0.012515957	15096.030970573425
47	-120.975	42.665	-78.31	-163.64	949.5	93999	-15.982916	5.566755	-1.8223622	-28.338053	15.988008	0.015070537	15963.767956972122
48	-198.575	22.895004	-175.68	-221.47	1000.0	95999	-16.019981	5.5665736	-1.7203344	-28.303576	16.023317	0.009973326	16058.698527812958
49	-129.03	95.259995	-33.77	-224.29	720.0	97999	-16.121643	5.636785	-1.4717276	-28.481094	16.12537	0.009384357	16384.32581114769
50	-69.52	43.422283	-31.4	-141.65	664.0	99999	-16.111168	5.6668844	-1.5362122	-28.377413	16.114668	0.010332495	17837.751267433167
51	-154.61499	21.034996	-133.58	-175.65	1000.0	101999	-16.020061	5.713398	-1.439832	-28.468103	16.023556	0.010551273	18154.195078134537
52	-191.265	7.6349945	-183.63	-198.9	1000.0	103999	-16.075863	5.6934285	-1.5723087	-28.597372	16.079771	0.010998495	18232.42445063591
53	-171.55	26.339996	-145.21	-197.89	1000.0	105999	-16.118658	5.6886687	-1.4569274	-28.507437	16.122879	0.011867421	18306.563558101654
