Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-92.21	0.0	-92.21	-92.21	1000.0	0.36424103	0.0025012072	0.3657145	0.29337314	1000	1.07765196e-07	77.5038	-0.0051477994	-73.538025	0.918938	0.022996046	0.329	3.0	775.3939917087555
1	-91.79	0.0	-91.79	-91.79	1000.0	-6.7986555	0.017683811	-6.796766	-7.357458	2000	2.6941299e-08	5.1894917	-0.007602051	-4.949193	0.91908735	0.004508443	0.062	79.0	789.4603464603424
2	-111.16	0.0	-111.16	-111.16	1000.0	-8.986191	0.00023898785	-8.986149	-8.993714	3000	-3.4809112e-08	4.7254376	-0.0046934313	-4.256254	0.9002826	0.0061650057	0.03	79.0	806.7007830142975
3	-67.79	0.0	-67.79	-67.79	1000.0	-11.035602	0.0006063231	-11.035498	-11.054705	4000	6.194115e-07	16.906654	-0.0071830763	-15.801263	0.89836335	0.0022713111	0.076	79.0	985.5126931667328
4	-85.05	0.0	-85.05	-85.05	1000.0	-8.062788	0.030746454	-7.0909996	-8.064331	5000	2.0742416e-08	0.26821056	-0.008021444	-0.15897474	0.8964088	0.004208563	0.068	79.0	999.6699500083923
5	-95.44	0.0	-95.44	-95.44	1000.0	-8.310731	0.00537764	-8.308889	-8.47027	6000	1.6880036e-07	1.4627635	-0.0042041843	-1.3111589	0.89978004	0.005354793	0.025	79.0	1014.5531091690063
6	-69.02	0.0	-69.02	-69.02	1000.0	-8.660496	0.025873497	-8.657406	-9.476171	7000	-1.1587143e-07	3.2905414	-0.0060068867	-2.6759226	0.89804095	0.002235561	0.039	79.0	1188.4253277778625
7	-47.64	0.0	-47.64	-47.64	987.0	-7.108258	0.16753533	-7.037775	-8.628291	8000	-4.1127205e-08	8.592862	-0.006320722	-7.9832773	0.887726	0.026514271	0.293	3.0	1921.3387007713318
8	-93.62	0.0	-93.62	-93.62	1000.0	-4.274661	0.09942783	-4.271461	-7.4172716	9000	-4.0626526e-07	21.978561	-0.0050879316	-21.188942	0.88721323	0.018869072	0.185	4.0	1935.1797516345978
9	-17.09	0.0	-17.09	-17.09	267.0	-9.3166275	0.02059498	-8.855521	-9.343066	10000	1.0281801e-08	7.7777057	-0.0016752759	-4.739356	0.8866096	0.015875768	0.228	4.0	2023.8355371952057
