Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-101.281334	11.239232	-87.824	-115.335	1000.0	2999	-1.1496719	0.31004378	1.0221933	-2.8499725	1.1479316	0.008840622	331.0877389907837
2	-90.413	5.7779956	-83.587	-97.716	1000.0	5999	-2.1759176	0.3817432	-1.103443	-3.1455014	2.1762168	0.0003610861	816.1430411338806
3	-90.30401	22.193096	-62.879	-117.234	1000.0	8999	-3.210998	0.40799177	-2.3352225	-4.429252	3.2119808	0.00027115323	1231.9558417797089
4	-77.45633	46.096676	-14.006	-122.139	747.0	11999	-4.134033	0.50638163	-3.0347133	-5.595043	4.13452	0.0011534848	1549.302416563034
5	-126.23724	69.37638	-12.516	-199.567	795.0	14999	-4.97119	0.67559737	-3.4751563	-7.428638	4.97178	0.0022172963	1847.959808588028
6	-92.59221	63.303314	-10.181	-165.542	710.8	17999	-5.8676376	1.0811855	-3.5025692	-9.803101	5.868082	0.004590557	2482.6988830566406
7	-106.707	66.683846	-12.928	-162.212	734.3333	20999	-6.765996	1.5416875	-3.1764967	-11.752471	6.767061	0.0050107436	2741.91615319252
8	-169.05165	14.622502	-156.801	-189.605	1000.0	23999	-7.7166514	1.9628397	-2.6571398	-13.411468	7.7180905	0.004217914	2944.9552133083344
9	-136.2975	72.96825	-11.878	-198.244	794.25	26999	-8.675275	2.461717	-2.1788986	-14.832156	8.675578	0.0042898217	3241.39710855484
10	-147.698	5.285711	-141.438	-154.366	1000.0	29999	-9.441169	2.7918863	-1.75143	-16.020569	9.4408655	0.0035312804	3532.606652736664
11	-146.45634	21.686537	-129.62	-177.075	1000.0	32999	-10.10871	3.0267332	-1.5436211	-17.096151	10.109265	0.0025548544	3821.0665333271027
12	-161.807	30.949217	-135.755	-205.292	1000.0	35999	-10.777017	3.2847629	-1.3116367	-18.839876	10.778293	0.0030200223	4118.910622835159
13	-120.34599	64.6762	-10.516	-172.132	787.25	38999	-11.344406	3.466514	-1.1022705	-19.607706	11.346041	0.0023631223	4608.270254135132
14	-80.4256	81.61198	-9.18	-218.937	583.6	41999	-11.789375	3.739059	-0.6975833	-21.99495	11.790733	0.002903308	5507.04859495163
15	-115.29974	56.13436	-18.169	-151.764	813.0	44999	-12.099083	3.9869192	-0.4931589	-22.521067	12.100164	0.0033861033	5868.125324010849
16	-93.2586	69.28076	-6.216	-165.725	659.8	47999	-12.44236	4.0888157	-0.40729353	-23.02216	12.443224	0.002949732	6280.690072774887
17	-87.8835	75.32932	-11.429	-184.283	606.75	50999	-12.62974	4.2008696	-0.40085992	-23.21404	12.6306095	0.003704179	6681.685782194138
18	-107.19775	57.479977	-10.551	-159.435	789.25	53999	-12.867504	4.2751555	-0.42730743	-23.508526	12.86863	0.0046514166	7048.365753173828
19	-128.88875	60.683323	-26.908	-185.111	852.75	56999	-13.07981	4.3580995	-0.44527984	-23.652092	13.080805	0.0037835299	7729.269931793213
20	-105.68075	95.47562	-6.263	-206.528	584.0	59999	-13.384415	4.513492	-0.54164517	-23.867235	13.385273	0.0038303705	8234.163183450699
21	-188.56767	4.6246905	-183.777	-194.819	1000.0	62999	-13.732121	4.6471243	-0.51636654	-24.165714	13.733185	0.0037272475	8773.524138212204
22	-160.21935	26.285196	-130.052	-194.113	1000.0	65999	-13.969813	4.676194	-0.5278624	-24.264135	13.970846	0.0031093662	9217.808989524841
23	-138.963	78.68344	-6.267	-211.668	779.5	68999	-14.22392	4.701389	-0.54188275	-24.571184	14.224892	0.0033206036	9562.469044923782
24	-103.54	71.920906	-15.693	-190.163	702.0	71999	-14.387152	4.7774286	-0.5627016	-24.636608	14.388127	0.003493134	10007.17127251625
25	-61.820164	67.89173	-7.354	-176.361	489.16666	74999	-14.414918	4.8364525	-0.59153223	-24.737246	14.415834	0.0033201082	10667.125036239624
26	-88.034	70.049805	-11.166	-170.883	628.0	77999	-14.40592	4.9491973	-0.60435086	-24.847427	14.406838	0.0038173771	11070.758127450943
27	-130.166	72.07752	-8.592	-195.71	788.5	80999	-14.568432	4.988245	-0.57554686	-24.957523	14.569325	0.0032733523	11419.451893568039
28	-128.35925	67.45774	-13.923	-188.05	806.5	83999	-14.655738	5.0125422	-0.5808581	-24.975552	14.656528	0.0033678194	11703.788449764252
29	-141.89676	74.26535	-14.192	-196.365	799.5	86999	-14.809927	5.0264792	-0.5884141	-25.027725	14.810719	0.0033353374	12008.67663526535
30	-121.835335	80.92779	-9.491	-196.929	718.3333	89999	-14.93543	5.0178537	-0.54847103	-25.11389	14.936234	0.0032558849	12422.9845662117
31	-143.00674	77.558334	-16.985	-210.663	813.5	92999	-15.04224	5.0718827	-0.52121276	-25.08696	15.042833	0.0033859122	12934.845936059952
32	-90.558495	82.20276	-7.035	-198.525	576.8333	95999	-15.133427	5.0964556	-0.48227972	-25.197891	15.134106	0.003968722	13408.910024404526
33	-145.964	17.66708	-122.156	-164.431	1000.0	98999	-15.143463	5.115649	-0.5081483	-25.283438	15.144482	0.0041324547	13849.969999313354
34	-67.22083	82.79223	-6.273	-207.143	439.33334	101999	-15.198715	5.122662	-0.41072592	-25.279308	15.199917	0.003936116	14317.512871980667
35	-187.00299	24.410622	-167.226	-221.396	1000.0	104999	-15.311162	5.2043376	-0.37745968	-25.42994	15.312255	0.0038016224	15043.713383674622
