Wall time,Step,Value
1639855147.1642518,699,-68.05599975585938
1639855168.6270487,700,-68.13800048828125
1639855190.1947956,701,-68.73374938964844
1639855211.9155586,702,-57.87300109863281
1639855233.5084853,703,-80.00174713134766
1639855255.258952,704,-68.01974487304688
1639855276.5737994,705,-65.70899963378906
1639855297.99091,706,-59.735748291015625
1639855319.0362015,707,-65.58650207519531
1639855341.0194445,708,-73.65550231933594
1639855362.7786775,709,-74.68350219726562
1639855384.5696359,710,-69.79149627685547
1639855406.0024102,711,-73.88125610351562
1639855427.2690601,712,-65.11299896240234
1639855448.900896,713,-62.98074722290039
1639855470.5074053,714,-75.21925354003906
1639855491.865146,715,-68.84024810791016
1639855513.539559,716,-70.2334976196289
1639855535.199881,717,-73.79750061035156
1639855557.6875792,718,-56.07775115966797
1639855579.3398635,719,-63.952999114990234
1639855600.7281852,720,-58.168251037597656
1639855622.08108,721,-58.885498046875
1639855643.6658566,722,-72.94049835205078
1639855665.277416,723,-72.05349731445312
1639855686.6261106,724,-63.89649963378906
1639855708.2853575,725,-71.92250061035156
1639855729.5754504,726,-75.60774993896484
1639855751.108214,727,-65.86825561523438
1639855772.4434664,728,-68.99224853515625
1639855793.9934433,729,-57.317752838134766
1639855815.341631,730,-64.65350341796875
1639855837.20181,731,-68.80400085449219
1639855858.9655137,732,-73.17124938964844
1639855880.199902,733,-67.42274475097656
1639855901.9782386,734,-71.5977554321289
1639855923.6265938,735,-71.60675048828125
1639855945.3368847,736,-67.28324890136719
1639855966.8320682,737,-62.37150573730469
1639855987.954511,738,-74.79025268554688
1639856009.7015655,739,-69.0895004272461
1639856030.9253287,740,-67.67974853515625
1639856052.695709,741,-69.19149780273438
1639856074.3425932,742,-65.23875427246094
1639856095.9726255,743,-65.05950164794922
1639856117.5568652,744,-70.50824737548828
1639856139.2349212,745,-55.94450378417969
1639856160.6297605,746,-59.87574768066406
1639856182.501641,747,-73.83624267578125
1639856204.3953302,748,-63.85300064086914
1639856226.0783155,749,-67.00625610351562
1639856248.1016755,750,-51.73050308227539
1639856269.8532555,751,-63.33274841308594
1639856291.5978556,752,-66.23974609375
1639856312.9202893,753,-69.75575256347656
1639856334.2825484,754,-70.12875366210938
1639856355.310954,755,-74.41224670410156
1639856376.964551,756,-56.78050231933594
1639856398.3777063,757,-69.77249908447266
1639856420.2932363,758,-72.61949920654297
1639856441.9669874,759,-61.722999572753906
1639856463.5498452,760,-75.65625
1639856484.768775,761,-62.11775207519531
1639856506.2671258,762,-64.42625427246094
1639856527.8271394,763,-60.94475173950195
1639856549.281535,764,-62.151248931884766
1639856570.3934083,765,-74.79449462890625
1639856591.8507855,766,-67.77499389648438
1639856613.4753726,767,-71.57775115966797
1639856635.5335114,768,-72.45999908447266
1639856656.4898853,769,-58.02524948120117
1639856677.7917218,770,-68.74000549316406
1639856699.9403806,771,-77.08674621582031
1639856722.4085357,772,-67.27749633789062
1639856743.8322804,773,-78.43199920654297
1639856765.020476,774,-70.54100036621094
1639856786.5466316,775,-72.7237548828125
1639856807.7598186,776,-57.07550048828125
1639856829.3079314,777,-66.42500305175781
1639856850.7849946,778,-71.00650024414062
1639856872.4810421,779,-65.74349975585938
1639856893.7224412,780,-67.22900390625
1639856915.3289273,781,-73.10000610351562
1639856936.9894037,782,-69.22099304199219
1639856958.1067054,783,-57.691497802734375
1639856979.514726,784,-60.399749755859375
1639857000.9233663,785,-82.64474487304688
1639857022.2664418,786,-68.71175384521484
1639857043.7970548,787,-71.04000091552734
1639857064.9020288,788,-63.537498474121094
1639857087.3588934,789,-72.39025115966797
1639857108.8553247,790,-66.36599731445312
1639857130.1159194,791,-74.52874755859375
1639857151.624598,792,-73.2405014038086
1639857173.1714146,793,-76.19874572753906
1639857194.5180318,794,-58.469749450683594
1639857216.230357,795,-77.78099822998047
1639857238.137941,796,-68.96525573730469
1639857260.0598578,797,-68.82524871826172
1639857281.3920848,798,-57.629249572753906
1639857302.7323163,799,-72.58024597167969
1639857324.0273683,800,-56.66699981689453
1639857346.0113678,801,-63.530250549316406
1639857367.5728676,802,-72.81500244140625
1639857389.73008,803,-54.73324966430664
1639857411.5524578,804,-62.239501953125
1639857433.155956,805,-61.06700134277344
1639857455.3662992,806,-56.52000045776367
1639857477.2201424,807,-71.29325103759766
1639857498.6381044,808,-69.80874633789062
1639857520.4978433,809,-59.686744689941406
1639857542.0364308,810,-71.041748046875
1639857563.2503953,811,-65.6572494506836
1639857584.6508465,812,-69.93250274658203
1639857606.4767897,813,-66.73200225830078
1639857628.0703475,814,-65.46549987792969
1639857649.475198,815,-73.69099426269531
1639857671.1391337,816,-71.11874389648438
1639857693.0629978,817,-64.88349914550781
1639857715.2050066,818,-67.85900115966797
1639857737.2433374,819,-60.84400177001953
1639857758.9998496,820,-64.65625
1639857780.6252103,821,-71.17024230957031
1639857802.2397208,822,-70.41024780273438
1639857823.741533,823,-70.16250610351562
1639857845.692605,824,-79.61775207519531
1639857867.043028,825,-70.25924682617188
1639857888.8082545,826,-67.40425109863281
1639857910.3804698,827,-67.11474609375
1639857932.005933,828,-66.48574829101562
1639857954.2645128,829,-56.686248779296875
1639857976.154283,830,-70.37574768066406
1639857998.2296407,831,-76.11874389648438
1639858020.4163675,832,-73.30400085449219
1639858042.039556,833,-59.350502014160156
1639858063.312536,834,-65.55125427246094
1639858085.1479738,835,-60.6870002746582
1639858106.991614,836,-75.14474487304688
1639858128.8257859,837,-68.46700286865234
1639858150.1004028,838,-76.35174560546875
1639858171.9035125,839,-62.80525207519531
1639858193.9893575,840,-65.8272476196289
1639858215.8177538,841,-60.860748291015625
1639858237.5353622,842,-67.09024810791016
1639858259.5761898,843,-61.24674987792969
1639858281.3301165,844,-72.4122543334961
1639858302.82324,845,-50.50149917602539
1639858324.3662999,846,-65.23725128173828
1639858345.7125328,847,-60.84299850463867
1639858367.0734625,848,-48.105003356933594
1639858389.5505927,849,-55.029998779296875
1639858410.6512103,850,-54.69449996948242
1639858431.797104,851,-66.74974822998047
1639858453.0033743,852,-70.01199340820312
1639858474.4997082,853,-69.07424926757812
1639858496.1898336,854,-68.3792495727539
1639858517.8502238,855,-73.98925018310547
1639858539.74258,856,-79.36425018310547
1639858560.9679494,857,-77.4637451171875
1639858582.473485,858,-66.04425048828125
1639858603.682768,859,-73.4324951171875
1639858625.153815,860,-56.8802490234375
1639858647.311563,861,-50.89250183105469
1639858668.9408379,862,-58.467002868652344
1639858690.8725579,863,-54.48649978637695
1639858712.922626,864,-68.22224426269531
1639858734.3391106,865,-64.45800018310547
1639858755.5757408,866,-70.604248046875
1639858777.1134105,867,-72.28425598144531
1639858798.3340669,868,-66.62174987792969
1639858819.8015058,869,-70.20075225830078
1639858841.945044,870,-54.78900146484375
1639858863.3168085,871,-68.66175079345703
1639858885.414155,872,-59.83574676513672
1639858907.1039028,873,-62.191497802734375
1639858929.310814,874,-72.67924499511719
1639858950.6488745,875,-70.33675384521484
1639858972.3015463,876,-74.83375549316406
1639858993.45682,877,-73.14649963378906
1639859014.5904074,878,-60.29574966430664
1639859037.640738,879,-75.12025451660156
1639859058.836124,880,-73.2030029296875
1639859081.3915088,881,-73.31524658203125
1639859103.6219509,882,-70.11849975585938
1639859124.9687614,883,-74.44549560546875
1639859147.349446,884,-60.48649597167969
1639859168.8011103,885,-70.77099609375
1639859190.1728194,886,-67.01399993896484
1639859211.3025312,887,-62.86949920654297
1639859232.7500372,888,-69.2925033569336
1639859254.083673,889,-62.013999938964844
1639859275.8540769,890,-77.84424591064453
1639859297.5601559,891,-74.57125091552734
1639859319.1665792,892,-67.2334976196289
1639859340.4167316,893,-72.85475158691406
1639859361.8532846,894,-75.63999938964844
1639859383.135775,895,-66.07174682617188
1639859404.504,896,-61.53000259399414
1639859425.6789863,897,-62.86674880981445
1639859447.4043145,898,-67.36125183105469
1639859469.507377,899,-62.97675323486328
1639859491.484234,900,-45.283748626708984
1639859513.5072994,901,-76.06175231933594
1639859536.6715167,902,-53.34325408935547
1639859557.818132,903,-71.87300109863281
1639859579.1032124,904,-71.0927505493164
1639859600.3985853,905,-65.64349365234375
1639859621.5698361,906,-64.5250015258789
1639859643.3737397,907,-68.93775177001953
1639859664.77253,908,-66.48625183105469
1639859686.140655,909,-78.4072494506836
1639859707.8884304,910,-37.6510009765625
1639859729.668468,911,-49.666748046875
1639859750.7336273,912,-68.53849792480469
1639859772.4671354,913,-55.269996643066406
1639859794.4450083,914,-71.61250305175781
1639859815.7745473,915,-67.729248046875
1639859837.380297,916,-62.177001953125
1639859859.1442387,917,-63.681251525878906
1639859881.1761963,918,-62.06475067138672
1639859902.3908672,919,-64.03874969482422
1639859923.5878747,920,-69.24125671386719
1639859945.6704175,921,-62.06500244140625
1639859967.8347511,922,-56.20850372314453
1639859989.7965934,923,-56.55400085449219
1639860011.6546957,924,-71.68775177001953
1639860034.376933,925,-69.00874328613281
1639860055.5336115,926,-74.5354995727539
1639860077.2755072,927,-67.67324829101562
1639860098.416062,928,-75.83749389648438
1639860120.166641,929,-66.12049865722656
1639860141.6078093,930,-69.73124694824219
1639860163.099537,931,-69.57725524902344
1639860184.5455728,932,-63.69499969482422
1639860206.060644,933,-74.40824890136719
1639860227.484566,934,-76.08674621582031
1639860248.7228565,935,-71.07675170898438
1639860270.5247567,936,-73.17825317382812
1639860292.623794,937,-73.60725402832031
1639860314.2696092,938,-66.61674499511719
1639860335.6647255,939,-66.25849914550781
1639860357.3118033,940,-70.61000061035156
1639860379.0526056,941,-61.94350051879883
1639860401.1584425,942,-66.14175415039062
1639860422.8835416,943,-55.4422492980957
1639860444.7963104,944,-67.61549377441406
1639860466.4865189,945,-70.32174682617188
1639860487.9843585,946,-65.10350036621094
1639860509.5524325,947,-81.26124572753906
1639860531.4064326,948,-45.26525115966797
1639860552.7928002,949,-66.41000366210938
1639860574.2372942,950,-64.46949768066406
1639860596.0231962,951,-66.08149719238281
1639860617.638553,952,-79.30525207519531
1639860639.256259,953,-51.42449951171875
1639860661.4253707,954,-77.9262466430664
1639860683.3329055,955,-63.82950210571289
1639860704.8475854,956,-63.624000549316406
1639860726.2802353,957,-72.91850280761719
1639860748.0714862,958,-58.298248291015625
1639860770.4933114,959,-48.302398681640625
1639860792.1854987,960,-76.51174926757812
1639860813.960621,961,-70.5262451171875
1639860836.1691685,962,-75.08274841308594
1639860858.4137514,963,-71.19650268554688
1639860880.0446177,964,-86.39624786376953
1639860901.4510252,965,-71.17524719238281
1639860922.646541,966,-69.71124267578125
1639860944.1941135,967,-70.01699829101562
1639860965.6183364,968,-62.70124816894531
1639860987.2745967,969,-57.763248443603516
1639861008.3786867,970,-69.57249450683594
1639861029.8973045,971,-67.41699981689453
1639861051.8742447,972,-67.23849487304688
1639861073.6186924,973,-69.05325317382812
1639861094.9457717,974,-78.42500305175781
1639861116.3725026,975,-68.3844985961914
1639861138.7805362,976,-70.71925354003906
1639861161.0089183,977,-47.75450134277344
1639861182.8545294,978,-66.42874908447266
1639861204.6334877,979,-56.921749114990234
1639861226.371639,980,-75.85800170898438
1639861247.9674127,981,-73.16099548339844
1639861270.1761923,982,-50.097999572753906
1639861291.8262026,983,-69.40499877929688
1639861313.7332227,984,-56.50925064086914
1639861335.8762121,985,-54.546749114990234
1639861357.39476,986,-62.540000915527344
1639861379.165964,987,-66.94650268554688
1639861400.56057,988,-77.31300354003906
1639861422.3065946,989,-48.428497314453125
1639861444.383156,990,-49.536251068115234
1639861466.0256832,991,-72.59425354003906
1639861488.4179132,992,-75.73574829101562
1639861509.8163872,993,-66.67124938964844
1639861531.3127623,994,-63.31700134277344
1639861553.3956716,995,-50.510501861572266
1639861575.7214758,996,-62.34649658203125
1639861597.0572903,997,-68.43699645996094
1639861618.4951882,998,-64.30599975585938
1639861639.9996185,999,-58.878997802734375
