Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-33.7375	18.602747	-2.07	-49.27	836.75	-3.503694	1.6863617	-0.56757784	-5.4761477	112000	1.4901161e-08	4.6934805	-0.0051951353	-1.4229357	0.7743886	0.0088778455	0.07975	79.0	617.6779215335846
28	-53.6025	17.19401	-33.24	-80.18	1000.0	-4.4307733	0.5133389	-3.5845187	-5.079522	116000	0.0	3.2193072	-0.004845593	-2.6943753	0.76176333	0.0062086605	0.0515	79.0	639.5553793907166
29	-60.8125	28.203758	-26.88	-94.38	1000.0	-5.6380057	1.7821882	-2.7300136	-8.249338	120000	2.9802322e-08	1.6808772	-0.005166225	-1.0592853	0.75947165	0.005072175	0.0695	79.0	661.3624830245972
30	-35.3775	19.015865	-2.82	-50.1	833.5	-3.4221933	1.191335	-1.7507457	-6.8887067	124000	-7.450581e-09	4.9661407	-0.007785999	-1.5034702	0.7514671	0.008267453	0.0595	79.0	683.6790697574615
31	-44.129997	9.572277	-35.8	-59.44	1000.0	-4.3018994	0.67210346	-3.2284648	-6.1528106	128000	-2.9802322e-08	0.28850493	-0.0074754916	-0.08775921	0.7344747	0.006099345	0.061499998	79.0	705.4934279918671
32	-66.3175	17.724104	-41.45	-84.81	1000.0	-5.3156924	0.7075461	-4.3095975	-6.8589973	132000	2.9802322e-08	2.538621	-0.0049360897	-2.1911075	0.7325413	0.0049371147	0.06575	79.0	727.4004075527191
33	-45.225	5.7940583	-39.83	-54.92	1000.0	-4.8372602	1.2292843	-3.1070461	-7.7246156	136000	-5.9604645e-08	0.9275104	-0.008271273	-0.661888	0.73586404	0.0071204086	0.06025	79.0	749.6626961231232
34	-28.7075	22.564209	5.37	-58.04	786.5	-2.6416638	0.7948674	-1.2174668	-3.9006205	140000	-2.9802322e-08	6.3729315	-0.0052087605	-2.2873847	0.7431208	0.0077760555	0.0585	79.0	772.3460326194763
35	-41.745	3.3917656	-38.54	-46.66	1000.0	-3.840188	0.29623005	-3.364038	-4.5713005	144000	-4.4703484e-08	0.3796603	-0.008245941	-0.11565283	0.73894596	0.0053644413	0.083000004	79.0	793.7649743556976
36	-26.1675	20.563313	8.46	-42.21	763.0	-3.8546891	0.1863595	-3.3947825	-4.682683	148000	3.7252903e-08	2.3844018	-0.0033094534	-0.64125264	0.73642486	0.0076509267	0.077250004	79.0	815.6359360218048
37	-40.495003	14.087216	-25.73	-63.73	1000.0	-2.92327	0.44281444	-2.1573207	-3.698285	152000	3.7252903e-08	3.8172574	-0.007488452	-2.3861268	0.72636944	0.0062835454	0.093	79.0	837.2771732807159
