Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1269.61	0.0	-1269.61	-1269.61	1000.0	-0.4929189	0.0017332428	-0.48909235	-0.5018587	1000	3.6334993e-07	14298.018	-0.004006098	-1958.1133	0.918938	0.004311199	0.051	79.0	21.45029306411743
1	-516.92	0.0	-516.92	-516.92	1000.0	-8.345118	0.031992175	-8.315627	-9.2862625	2000	-5.5789947e-08	1528.9553	-0.0066720527	-236.90637	0.9119312	0.0076435483	0.048	79.0	692.3544058799744
2	-1530.09	0.0	-1530.09	-1530.09	1000.0	-11.850049	0.00038441998	-11.849521	-11.8575535	3000	2.0599366e-07	18523.652	-0.0055000237	-1797.7598	0.925554	0.0036648232	0.051	79.0	710.6227359771729
3	-1128.34	0.0	-1128.34	-1128.34	1000.0	-18.898758	2.1055781e-05	-18.898712	-18.898855	4000	4.467964e-07	7878.1006	-0.005459798	-814.4038	0.93226886	0.0018231678	0.036	79.0	731.8958327770233
4	-191.67	0.0	-191.67	-191.67	258.0	-23.78002	0.0029007497	-23.775091	-23.781734	5000	-1.4305115e-09	6172.153	-0.015273725	-541.8164	0.9309408	-0.0006380508	0.077	79.0	817.0262227058411
5	-203.3	0.0	-203.3	-203.3	302.0	-27.795696	0.0022797417	-27.792217	-27.79848	6000	6.365776e-08	6545.1475	-0.002940683	-535.57227	0.89708656	0.015701752	0.2	6.0	902.9069578647614
6	-984.52	0.0	-984.52	-984.52	1000.0	-31.803255	0.0014223682	-31.802755	-31.847761	7000	3.528595e-07	3745.4595	-0.00033918524	-433.8418	0.896108	0.015948875	0.2	3.0	927.1142182350159
7	-145.14	0.0	-145.14	-145.14	248.0	-35.586197	0.0011067655	-35.5797	-35.586834	8000	-5.1379203e-08	5007.58	-0.01087661	-426.78955	0.8958613	0.0041830987	0.04	79.0	1019.6342196464539
8	-1480.98	0.0	-1480.98	-1480.98	1000.0	-39.37299	4.7030744e-06	-39.372974	-39.373013	9000	7.05719e-08	10513.603	-0.00025960826	-1175.7891	0.88492644	0.023935385	0.322	2.0	1037.6241936683655
9	-257.2	0.0	-257.2	-257.2	327.0	-45.494476	0.00022215665	-45.494156	-45.496223	10000	-1.37090685e-08	4313.2383	-0.004791702	-380.0381	0.88461655	0.008579365	0.059	79.0	1136.9836194515228
