Wall time,Step,Value
1640065221.4178936,67,-20.620750427246094
1640065929.4575174,68,-18.805099487304688
1640066746.6534464,69,-17.265201568603516
1640067461.0259578,70,-21.983125686645508
1640068847.5040274,71,-25.356000900268555
1640070027.9589462,72,-15.948249816894531
1640070690.4743452,73,-14.51014232635498
1640071442.289157,74,-16.404539108276367
1640072195.591956,75,-13.116937637329102
1640072830.2526963,76,-14.06918716430664
1640073631.7929726,77,-14.692642211914062
1640074358.5676885,78,-15.414071083068848
1640075298.5772564,79,-15.094615936279297
1640076022.563774,80,-16.26183319091797
1640076796.3100886,81,-13.053375244140625
1640077462.0818422,82,-16.436357498168945
1640078119.578621,83,-18.076454162597656
1640078799.3727665,84,-16.181154251098633
1640079343.177637,85,-14.072466850280762
1640080133.14032,86,-14.366466522216797
1640080777.517166,87,-16.052288055419922
1640081492.376906,88,-15.582066535949707
1640082035.4035692,89,-13.541732788085938
1640083910.1733484,90,-20.93255615234375
1640084502.7755387,91,-14.023176193237305
1640085172.6910083,92,-13.714764595031738
1640085836.831842,93,-14.63426685333252
1640086413.8638847,94,-15.702142715454102
1640087224.2502398,95,-14.262374877929688
1640087863.0618434,96,-14.788357734680176
1640088982.7085,97,-17.525768280029297
1640089977.4268632,98,-16.964284896850586
1640090615.9480593,99,-16.23028564453125
1640091339.0426266,100,-14.231062889099121
1640092067.0816643,101,-14.15685749053955
1640093037.5021043,102,-14.537307739257812
1640094227.8630872,103,-15.98833179473877
1640094873.4854088,104,-12.908562660217285
1640095579.1518607,105,-14.883933067321777
1640096535.1390302,106,-14.880571365356445
1640097142.6811886,107,-14.545467376708984
1640098674.8748815,108,-16.608665466308594
1640099663.8989952,109,-15.010499954223633
1640100672.7053573,110,-18.590770721435547
1640102450.2346797,111,-21.421417236328125
1640103338.9037597,112,-15.074811935424805
1640104053.9937327,113,-12.950765609741211
1640104992.8459418,114,-15.188177108764648
1640105731.3928146,115,-15.304932594299316
1640106277.8271224,116,-13.288471221923828
1640107232.2135499,117,-14.62399959564209
1640107701.4568002,118,-13.70356273651123
1640108343.6924684,119,-17.795665740966797
1640108866.7101564,120,-12.698555946350098
1640109482.3314877,121,-15.838500022888184
1640110473.0532691,122,-21.187000274658203
1640111022.5334146,123,-12.141764640808105
1640111667.2427497,124,-10.707049369812012
1640112599.3891938,125,-14.153562545776367
1640113435.0970428,126,-14.91594123840332
1640114120.1595283,127,-12.827999114990234
1640114753.5796494,128,-14.355293273925781
1640115413.2548215,129,-14.695937156677246
1640116085.4157667,130,-12.987528800964355
1640116917.3153422,131,-15.886784553527832
1640117459.7937307,132,-12.158941268920898
1640117967.6369512,133,-14.869062423706055
1640118569.3797357,134,-15.607124328613281
1640119286.6666167,135,-12.712530136108398
1640120097.6650543,136,-12.441293716430664
1640121393.240781,137,-15.10108470916748
1640122160.3977718,138,-13.301117897033691
1640124053.0844846,139,-16.393712997436523
1640125830.663444,140,-17.084142684936523
1640126402.5870805,141,-13.863332748413086
1640127187.2080264,142,-15.372213363647461
1640128288.2950346,143,-13.26099967956543
1640129496.6024628,144,-11.138750076293945
1640131316.5630069,145,-20.43141746520996
1640132830.3405533,146,-14.175999641418457
1640133466.0601273,147,-13.09441089630127
1640134929.7212822,148,-15.678466796875
1640135665.5816238,149,-14.492500305175781
1640137533.4212904,150,-20.202667236328125
1640138192.3402069,151,-12.742875099182129
1640138847.8945496,152,-13.518294334411621
1640140162.241558,153,-16.5540771484375
1640140870.413439,154,-13.575857162475586
1640141378.4919412,155,-11.881736755371094
1640142128.1501706,156,-13.614059448242188
1640142984.4845896,157,-12.127176284790039
1640143578.0500934,158,-11.377400398254395
1640145451.342658,159,-13.987375259399414
1640145986.1443176,160,-33.32852554321289
1640146741.507788,161,-12.32105541229248
1640147279.701592,162,-11.721210479736328
1640148882.631801,163,-15.85130786895752
1640149452.5845995,164,-11.92305850982666
1640150283.660737,165,-14.138062477111816
1640150980.913338,166,-14.381124496459961
1640151642.5082006,167,-12.58577823638916
1640153435.0935416,168,-16.2007999420166
1640154836.925859,169,-16.585250854492188
1640155724.7943585,170,-12.05389404296875
1640156396.636074,171,-13.773124694824219
1640157182.1610906,172,-13.357187271118164
1640157680.107156,173,-12.690999984741211
1640158549.4484522,174,-12.370941162109375
1640159130.6743295,175,-12.446235656738281
1640159656.0486703,176,-13.161175727844238
1640160330.5325465,177,-12.477888107299805
1640160956.7923903,178,-13.670999526977539
1640161716.7489798,179,-11.227411270141602
1640162735.8601396,180,-12.279600143432617
1640163912.4630413,181,-10.7265625
1640164558.8287885,182,-12.533526420593262
1640165960.9319978,183,-13.715768814086914
1640167575.7224135,184,-12.592461585998535
1640168337.4836926,185,-12.287776947021484
1640169096.7733092,186,-12.07824993133545
1640169717.2655246,187,-13.58912467956543
1640170600.0713131,188,-12.918928146362305
1640171786.8935874,189,-13.510066986083984
1640172885.2039306,190,-13.785538673400879
1640174540.3845022,191,-16.17275047302246
1640175657.1260438,192,-12.034785270690918
1640176307.8920314,193,-11.303937911987305
1640177968.102091,194,-14.016769409179688
1640179661.3874044,195,-18.14923095703125
1640180284.9010973,196,-13.113311767578125
1640180882.710328,197,-11.414421081542969
1640181563.0180721,198,-11.401278495788574
1640182173.0921452,199,-11.069526672363281
1640183231.1975017,200,-12.61376953125
1640183891.5116875,201,-13.399749755859375
1640185194.4321802,202,-12.20831298828125
1640186557.287422,203,-10.43515396118164
1640187310.6121936,204,-12.870733261108398
1640189077.2194204,205,-19.086584091186523
1640190269.3147292,206,-15.539749145507812
1640191618.8064363,207,-19.307777404785156
1640192407.8324773,208,-49.685386657714844
1640193159.060224,209,-11.899499893188477
1640194043.1553392,210,-14.031561851501465
1640195450.1343243,211,-12.045065879821777
1640196458.873231,212,-12.454133033752441
1640197138.4786525,213,-12.948555946350098
1640197996.886202,214,-14.200922966003418
1640198640.7587287,215,-13.061555862426758
1640199682.9071467,216,-12.899812698364258
1640200464.4336958,217,-14.58639907836914
1640202255.8168917,218,-23.139585494995117
1640202998.2032316,219,-12.97105884552002
1640203879.7917995,220,-15.137213706970215
1640204649.879096,221,-13.06464672088623
1640206386.933303,222,-18.199546813964844
1640207135.6792185,223,-11.742856979370117
1640208981.267627,224,-20.415334701538086
1640210890.9586828,225,-18.059499740600586
1640211503.025591,226,-13.615562438964844
1640212045.5002472,227,-11.587900161743164
1640213889.670274,228,-15.925358772277832
1640214547.0290062,229,-11.204117774963379
1640215129.8068004,230,-11.902000427246094
1640216527.2038097,231,-12.89361572265625
1640217169.6983194,232,-12.568946838378906
1640217780.3170795,233,-10.745550155639648
1640218420.5289905,234,-10.720049858093262
1640220204.5607388,235,-18.245750427246094
1640221092.7857985,236,-11.646353721618652
1640222934.634419,237,-20.410444259643555
1640223612.675525,238,-14.059687614440918
1640224326.8959255,239,-12.446474075317383
1640225622.9962537,240,-12.106131553649902
1640226597.8674095,241,-11.573467254638672
1640227237.646962,242,-11.078526496887207
