Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-93.496666	8.446339	-81.885	-101.729	1000.0	2999	-0.3284942	0.31623787	0.61501455	-1.418557	0.3273553	0.00026531547	96.1907913684845
2	-90.581665	8.48193	-83.007	-102.424	1000.0	5999	-1.3745778	0.39100993	-0.5341176	-2.2846003	1.3742372	7.825179e-05	251.48483991622925
3	-105.142334	5.727727	-97.596	-111.465	1000.0	8999	-2.3809295	0.4432168	-1.2071013	-3.448834	2.380802	8.976373e-05	457.2941572666168
4	-107.731995	16.227741	-87.65	-127.393	1000.0	11999	-3.4020863	0.42050463	-2.1312041	-4.42312	3.4033754	9.5750576e-05	654.337418794632
5	-65.88964	55.064037	-17.090298	-155.183	564.0	14999	-4.311103	0.5058887	-2.9464388	-6.8653545	4.30544	0.0026667337	1768.262217283249
6	-79.9235	62.746655	-10.164793	-153.687	583.8	17999	-5.1579456	0.81551754	-3.1745121	-8.863235	5.147484	0.006702343	2059.445736169815
7	-92.020805	55.253517	-15.270595	-173.383	707.8	20999	-5.8538337	1.2724472	-1.4682405	-10.563492	5.839457	0.009396698	2711.5659034252167
8	-32.694244	32.976883	-7.541492	-110.766	354.625	23999	-6.1139812	1.6519128	-1.2731473	-11.375485	6.0876665	0.01419634	4221.062317848206
9	-108.09436	51.08691	-36.05848	-180.536	841.25	26999	-6.259722	1.8362567	-1.6204332	-12.245224	6.2335315	0.019259812	5353.695289373398
10	-55.762123	47.104576	-10.333129	-116.8	556.2	29999	-6.4783106	1.9793062	-1.4525174	-12.983437	6.452836	0.01765251	7255.411432027817
11	-132.02881	123.85525	-13.4134	-330.48932	591.5	32999	-6.654334	2.1628537	-1.0541035	-13.953252	6.6318545	0.021652661	8318.625254154205
12	-67.952	48.43847	-10.230212	-123.72	634.5	35999	-7.1404257	2.3354566	-0.49137443	-14.974551	7.122108	0.024842093	9047.326466560364
13	-57.664787	37.80436	-24.087713	-119.323	615.6	38999	-7.4800253	2.5739954	0.16124712	-18.98502	7.4594574	0.04034175	10580.170158624649
14	-74.528435	41.64712	-15.727297	-106.852	752.3333	41999	-7.7858253	2.8022244	-0.3403449	-22.70249	7.76594	0.04914286	11584.190598726273
15	-51.944107	42.79428	-4.891863	-99.128	583.1667	44999	-8.083516	3.1038854	-0.112791345	-24.875553	8.064614	0.06159046	12788.412296056747
16	-76.780594	38.5695	-11.092266	-105.162254	690.75	47999	-8.163758	3.297854	0.5231709	-26.871532	8.149334	0.07258361	14416.28976893425
17	-63.76338	41.858013	-8.920515	-117.439	681.6	50999	-8.328206	3.3502686	1.1525006	-28.743486	8.314578	0.08388469	16900.45012974739
18	-95.01068	83.94785	-14.018866	-213.707	614.5	53999	-8.414133	3.4339705	1.8808222	-30.162226	8.404482	0.07461484	19040.43167233467
19	-91.62509	46.01111	-19.860363	-148.024	820.0	56999	-8.572016	3.6274045	1.898412	-32.960854	8.563445	0.07197904	19787.293606996536
20	-64.00266	45.934437	-16.933249	-131.014	569.2	59999	-8.803074	3.6772332	1.7282082	-33.967266	8.790944	0.09478593	20494.67244362831
21	-56.19412	60.945774	-11.8309145	-169.734	487.33334	62999	-8.980898	3.7703588	0.558327	-36.254986	8.971696	0.08706729	20974.974342107773
22	-94.307724	46.99817	-13.188894	-127.734	799.0	65999	-9.157841	3.829314	0.5635884	-36.474148	9.148517	0.119111665	22556.972079753876
23	-120.367004	15.854835	-98.817	-136.505	1000.0	68999	-9.017781	3.5279784	0.6540297	-37.17327	8.9773655	0.08250148	23836.633241176605
24	-151.63937	87.56324	-12.544508	-254.985	799.25	71999	-9.0536585	3.476372	0.42330402	-28.702942	9.0421295	0.05748091	24925.423714399338
25	-143.4398	96.32721	-25.027382	-260.975	774.3333	74999	-9.36193	3.757246	0.21693845	-27.06245	9.352529	0.05538815	26314.501884937286
26	-67.72552	61.237877	-10.713808	-164.074	548.0	77999	-9.560235	3.974419	0.013313994	-29.477432	9.548889	0.045899954	27928.49426150322
27	-53.24547	53.039833	-9.862012	-144.65	401.16666	80999	-9.675123	4.095605	0.20380378	-31.58478	9.663556	0.048307892	28848.33498597145
28	-94.99734	70.96984	-4.65941	-179.422	674.0	83999	-9.823538	4.2528067	0.36012793	-33.68965	9.81259	0.03834692	29204.76904273033
