Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
38	-525.96	0.0	-525.96	-525.96	1000.0	-54.71904	3.8146973e-06	-54.719036	-54.719036	39000	-2.0360946e-07	3.9401646	-0.0008767178	-2.576438	0.8752981	0.023653107	0.35	2.0	584.5695686340332
39	-375.97	0.0	-375.97	-375.97	1000.0	-53.741264	3.8146973e-06	-53.74126	-53.74126	40000	2.8514862e-07	247.43439	-0.006731171	-168.8584	0.8752735	0.012213494	0.065	79.0	599.9087615013123
40	-553.09	0.0	-553.09	-553.09	1000.0	-46.387733	2.0400607e-06	-46.38773	-46.387733	41000	5.2928925e-08	78.90291	-0.0077622603	-49.01316	0.8742399	0.0069015543	0.053	79.0	614.9560356140137
41	-485.4	0.0	-485.4	-485.4	1000.0	-50.068344	4.779802e-06	-50.068336	-50.06834	42000	1.7762185e-08	4.418367	-0.0070355944	-1.6859457	0.8641884	0.0027836415	0.053	79.0	629.593564748764
42	-544.4	0.0	-544.4	-544.4	1000.0	-49.467014	4.433919e-06	-49.467007	-49.46701	43000	2.2411346e-08	25.61841	-0.011660441	-17.160402	0.8667312	0.0075366534	0.098	79.0	644.6059854030609
43	-482.03	0.0	-482.03	-482.03	1000.0	-51.822327	0.0	-51.822327	-51.822327	44000	1.7547607e-07	11.346358	-0.00750789	-6.6053867	0.85331774	0.008110704	0.03	79.0	660.1632022857666
44	-595.08	0.0	-595.08	-595.08	1000.0	-50.39294	8.309563e-06	-50.39293	-50.392933	45000	1.3446808e-07	77.50058	0.005515335	-55.302338	0.8374017	0.024565281	0.359	2.0	674.4623897075653
45	-577.54	0.0	-577.54	-577.54	1000.0	-54.734123	5.381293e-06	-54.734116	-54.73412	46000	-5.4478644e-08	11.699515	0.007543067	-8.19253	0.83712596	0.030104568	0.392	1.0	688.6639876365662
46	-489.49	0.0	-489.49	-489.49	1000.0	-56.59822	7.6293945e-06	-56.59823	-56.59823	47000	1.4257431e-07	55.013542	0.02225841	-39.721718	0.8369864	0.0358193	0.424	1.0	703.6055767536163
47	-466.5	0.0	-466.5	-466.5	1000.0	-52.830063	3.8146973e-06	-52.83006	-52.83006	48000	1.4305115e-07	32.98121	0.01942869	-24.415064	0.83687794	0.03234247	0.413	1.0	718.0373344421387
48	-482.84	0.0	-482.84	-482.84	1000.0	-49.685974	6.1510144e-07	-49.685974	-49.685978	49000	1.7762185e-08	3.6902218	0.027206793	-1.9616522	0.83678865	0.02364512	0.473	1.0	732.9711706638336
49	-420.81	0.0	-420.81	-420.81	1000.0	-48.72683	6.7121327e-06	-48.726833	-48.72684	50000	1.9264222e-07	40.40611	0.029199312	-30.565765	0.836718	0.07299314	0.538	1.0	746.9394264221191
50	-480.94	0.0	-480.94	-480.94	1000.0	-45.222816	5.0290387e-06	-45.22281	-45.222828	51000	-2.310276e-07	6.9307218	0.041385334	-4.4274726	0.83666724	0.059438724	0.582	1.0	761.505487203598
51	-437.14	0.0	-437.14	-437.14	1000.0	-46.475334	5.906009e-06	-46.475327	-46.475338	52000	-2.169609e-08	8.698313	0.055904415	-5.7679873	0.8366866	0.077179186	0.604	1.0	775.2951619625092
52	-565.51	0.0	-565.51	-565.51	1000.0	-44.954533	5.388049e-06	-44.95453	-44.954544	53000	6.866455e-08	121.63684	0.048981134	-95.04919	0.83668554	0.078873366	0.566	1.0	788.9924001693726
53	-390.45	0.0	-390.45	-390.45	1000.0	-51.206924	1.2240364e-05	-51.206936	-51.206944	54000	-6.318092e-08	143.1362	0.040710736	-105.282745	0.8367423	0.073822856	0.588	1.0	803.4153637886047
54	-536.59	0.0	-536.59	-536.59	1000.0	-44.891617	7.100872e-06	-44.891613	-44.891632	55000	-1.759529e-07	71.925644	0.04529427	-52.723526	0.8367662	0.087321766	0.597	1.0	818.1328508853912
55	-573.25	0.0	-573.25	-573.25	1000.0	-49.254944	9.837926e-06	-49.25495	-49.25496	56000	2.6226044e-07	59.995293	0.04379054	-47.477943	0.8367995	0.048404835	0.535	1.0	832.3226685523987
