Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-104.27234	10.3971	-95.876	-118.924	1000.0	2999	1.1522213	0.57601726	2.3500366	0.2039079	-1.1528902	0.0002469627	100.06766676902771
2	-102.87267	4.288426	-96.928	-106.885	1000.0	5999	-0.33399534	0.45713893	0.86731386	-1.2145021	0.33350328	7.094884e-05	222.91080403327942
3	-90.538	1.7000312	-88.444	-92.608	1000.0	8999	-1.7136581	0.37542808	-0.8651989	-2.5882351	1.7138926	8.772962e-05	361.7847216129303
4	-117.12567	33.14917	-85.756	-162.981	1000.0	11999	-2.8555443	0.3831545	-1.8382022	-4.234923	2.8558588	0.0001084368	1262.5204219818115
5	-106.32833	65.93433	-23.167	-184.435	795.3333	14999	-3.9083047	0.6661414	-2.4782243	-7.5482535	3.908843	0.000842991	1586.631695985794
6	-74.302	37.665173	-11.652	-112.236	801.0	17999	-4.8487387	1.0331036	-2.9997532	-9.984242	4.8495817	0.0012151552	1805.5631704330444
7	-159.93633	34.293526	-116.821	-200.726	1000.0	20999	-5.7390656	1.4016594	-3.0471542	-12.156438	5.7408257	0.0018986237	1923.734391450882
8	-115.71833	23.153027	-93.678	-147.709	1000.0	23999	-6.6779094	1.766937	-3.035561	-13.96673	6.6803885	0.0018771626	2042.4644849300385
9	-96.267	63.611084	-23.22	-178.262	812.0	26999	-7.3839307	2.1515388	-2.9694157	-15.61557	7.3861895	0.0027789138	2431.0919773578644
10	-82.03775	49.473743	-11.857	-146.379	813.25	29999	-8.0185375	2.5209172	-2.8753045	-16.936838	8.020628	0.0034020268	3566.5761592388153
11	-78.80575	36.570282	-17.325	-113.587	831.5	32999	-8.345387	2.7954383	-2.6972058	-18.138025	8.347543	0.0041083386	4646.496927976608
12	-124.431335	49.809254	-88.281	-194.864	1000.0	35999	-8.703137	3.0145345	-2.5704932	-19.126577	8.705232	0.0036536816	4765.416018009186
13	-73.05625	33.56317	-16.042	-100.361	810.0	38999	-9.1233015	3.3023522	-2.526441	-20.059837	9.12536	0.0031800459	6864.860347032547
14	-128.049	26.976896	-101.255	-164.966	1000.0	41999	-9.35459	3.4156115	-2.4181397	-20.78217	9.356607	0.0035292557	6983.866055965424
15	-107.532005	36.129097	-78.035	-158.411	1000.0	44999	-9.820492	3.6442714	-2.4431844	-21.505432	9.822603	0.0024514038	7106.410360336304
16	-170.59132	13.731591	-154.929	-188.365	1000.0	47999	-10.2248955	3.8544476	-2.4333136	-22.00774	10.227165	0.0042168885	7222.235113859177
17	-117.447334	23.234274	-98.823	-150.203	1000.0	50999	-10.677653	4.0820446	-2.299359	-22.47759	10.679773	0.0033818735	8272.438928365707
18	-75.1255	63.36051	-5.567	-152.703	605.5	53999	-10.836008	4.147915	-2.0842636	-22.919498	10.837986	0.0043457225	9140.029925584793
19	-86.8775	52.72325	-22.305	-169.231	855.5	56999	-10.926238	4.244367	-1.9037701	-23.31128	10.927919	0.0037322002	10651.748171806335
20	-118.109	17.049305	-100.942	-141.355	1000.0	59999	-11.074023	4.2987595	-1.8044769	-23.598228	11.075566	0.0046236194	10821.251601457596
21	-92.29099	4.763432	-86.52	-98.186	1000.0	62999	-11.186831	4.347296	-1.795581	-23.924652	11.188627	0.0043690056	12637.444501638412
22	-151.115	27.129337	-115.073	-180.526	1000.0	65999	-11.401591	4.4284153	-1.7129095	-24.09724	11.403486	0.004301558	12757.95909333229
23	-153.26666	40.71487	-95.802	-185.147	1000.0	68999	-11.680612	4.5516744	-1.6451325	-24.567293	11.6827345	0.0044444893	12879.944724559784
24	-121.56167	42.59351	-86.697	-181.534	1000.0	71999	-11.855597	4.6293592	-1.7374641	-24.593412	11.857652	0.004450754	13127.000892877579
25	-127.92466	34.044582	-87.894	-171.107	1000.0	74999	-11.919756	4.660333	-1.7015461	-24.808638	11.921787	0.004591489	14037.123589277267
26	-127.079	40.220844	-86.598	-181.925	1000.0	77999	-12.072051	4.700516	-1.6537445	-24.885693	12.073957	0.003595035	14921.755201339722
