Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-90.26833	4.727509	-83.995	-95.407	1000.0	2999	0.820911	0.40694994	1.9859661	-0.0080659315	-0.8236041	0.0001892819	78.19212770462036
2	-90.72134	14.866477	-78.846	-111.684	1000.0	5999	-0.14707425	0.5546343	1.1410555	-1.2881813	0.14636289	7.467994e-05	160.45807933807373
3	-92.993996	21.61458	-72.676	-122.931	1000.0	8999	-1.3813242	0.5063621	0.052016214	-2.4661052	1.3818101	7.895984e-05	248.95170879364014
4	-94.29133	29.664299	-71.913	-136.211	1000.0	11999	-2.3140655	0.6573846	0.13435522	-3.7021058	2.3139749	0.00010486556	1416.6109337806702
5	-113.23034	45.812965	-72.669	-177.264	1000.0	14999	-3.1966348	0.88734466	-0.2445005	-5.7084103	3.1965063	0.00012687409	2668.8924424648285
6	-62.60207	39.18958	-14.363227	-110.354	746.0	17999	-4.094398	1.096736	-1.2407565	-7.6832376	4.094887	0.0009100001	3920.7295184135437
7	-134.47499	44.13022	-73.852	-177.626	1000.0	20999	-4.8317795	1.2552263	-1.8497792	-8.811273	4.8297076	0.0008470906	5741.210748672485
8	-127.03167	41.616558	-69.757	-167.4	1000.0	23999	-5.6133313	1.5217135	-2.4315684	-9.989322	5.613426	0.0008659113	6126.4296002388
9	-158.86833	32.153046	-132.279	-204.108	1000.0	26999	-6.483404	1.8629102	-3.0302346	-11.999893	6.481309	0.00061629387	6186.765333175659
10	-67.94625	57.252636	-7.451648	-131.474	600.6667	29999	-7.1013927	2.152259	-2.7238836	-13.13564	7.096693	0.0015582143	6626.002972364426
11	-106.72787	64.16273	-27.514585	-184.665	825.0	32999	-7.5396233	2.3944418	-2.6751282	-14.220304	7.532772	0.003014467	7080.597454547882
12	-131.261	5.6767783	-123.505	-136.934	1000.0	35999	-7.927899	2.5786653	-2.4360533	-15.062263	7.922914	0.0023037647	7140.755954504013
13	-143.84267	29.09887	-103.146	-169.478	1000.0	38999	-8.411719	2.752921	-2.1923954	-16.047611	8.408607	0.0031527623	7200.061545372009
14	-112.06571	44.330566	-35.960842	-146.502	914.5	41999	-8.841915	2.9113188	-1.9876375	-16.785595	8.8386965	0.0019385307	7877.32542848587
15	-117.56234	20.935326	-89.978	-140.669	1000.0	44999	-9.132988	3.0683653	-2.0105865	-17.601086	9.12618	0.003263891	8447.117603302002
16	-112.91766	34.65295	-69.523	-154.336	1000.0	47999	-9.409961	3.1912408	-1.728215	-18.379318	9.401744	0.0023863537	9692.295024633408
17	-149.372	3.776832	-145.684	-154.562	1000.0	50999	-9.667403	3.39677	-1.4698416	-19.15808	9.657505	0.0019170045	9752.102549791336
18	-110.006004	55.51127	-69.632	-188.5	1000.0	53999	-9.988861	3.6083837	-1.5159405	-19.754507	9.983007	0.0017257958	11044.795098304749
19	-88.66974	50.956257	-17.740213	-135.16	784.3333	56999	-10.056783	3.774417	-1.4268553	-20.258186	10.049457	0.0025419611	11332.87324643135
20	-110.12733	16.810114	-86.478	-124.05	1000.0	59999	-10.261485	3.7516704	-1.3835081	-20.422472	10.251841	0.0017626828	11416.439933538437
21	-85.423935	57.7612	-14.492381	-144.601	698.6	62999	-10.362657	3.7497547	-1.1604826	-20.64843	10.351493	0.0022899255	11681.826287031174
22	-81.911995	23.910532	-53.051	-111.602	1000.0	65999	-10.39946	3.776161	-1.097593	-20.789562	10.389194	0.0017357272	12475.486355781555
23	-114.46832	17.084381	-90.908	-130.885	1000.0	68999	-10.322735	3.8245423	-1.0450119	-20.92376	10.31031	0.0023017519	12535.790583610535
24	-78.11967	20.319128	-52.277	-101.923	1000.0	71999	-10.298835	3.8222213	-0.93822616	-20.938929	10.28657	0.0020997785	13583.441744089127
25	-80.921715	38.967804	-38.732166	-132.721	861.6667	74999	-10.22493	3.8539696	-1.0884277	-20.962427	10.212941	0.0018112995	15197.454044103622
26	-77.8277	44.7311	-6.312785	-116.873	779.5	77999	-10.2096615	3.8456132	-1.080633	-20.87107	10.198429	0.002937734	16268.941766023636
27	-52.49586	52.1442	-5.728165	-132.664	518.1667	80999	-10.227393	3.8405974	-1.1156107	-20.975374	10.21613	0.0034606513	17033.040242671967
28	-80.068596	46.88926	-26.721779	-140.852	838.3333	83999	-10.141327	3.885203	-1.1540077	-20.987902	10.130598	0.0030598524	18305.117305755615
29	-46.293743	40.835995	-9.01912	-121.264	601.6667	86999	-10.077299	3.9183824	-1.0634477	-21.075014	10.067298	0.004288237	19897.14800453186
30	-88.66205	31.89312	-43.56913	-112.062	901.6667	89999	-10.0216465	3.9515276	-1.0171087	-21.178455	10.011922	0.0036491368	20543.869569301605
31	-36.38295	39.494606	-6.5378833	-119.891	459.7143	92999	-9.972032	3.9410229	-0.9017041	-21.198269	9.9537115	0.0048627	21402.2926902771
32	-54.8914	17.450176	-30.786194	-71.523	823.6667	95999	-9.752296	3.9221983	-0.8492177	-20.892307	9.730324	0.0049907733	23448.26983523369
33	-55.836876	21.6329	-18.593523	-71.615	850.75	98999	-9.4504	3.9071302	-0.5651034	-20.82626	9.427277	0.0053218426	26478.148777246475
34	-42.134647	24.410326	-10.209383	-66.432	643.25	101999	-9.179141	3.9246795	-0.7242113	-20.827915	9.16002	0.0035271638	28552.874318361282
35	-63.164604	27.307108	-19.164408	-92.747	841.75	104999	-9.0455	3.9206917	-0.65265757	-20.958677	9.02768	0.004236535	30179.63270187378
36	-75.355995	20.642847	-59.403	-104.506	1000.0	107999	-8.897839	3.9058006	-0.6508089	-21.077303	8.877964	0.0042990525	31867.97469973564
37	-34.85751	24.96992	-11.633818	-67.956	559.4	110999	-8.735835	3.907545	-0.7070271	-21.048203	8.71632	0.0049961936	33837.883546590805
38	-52.92486	23.528267	-12.518428	-71.189	810.5	113999	-8.589673	3.8781857	-0.6387533	-21.014273	8.569794	0.0035565821	36614.01454663277
39	-59.249664	5.267452	-51.865	-63.79	1000.0	116999	-8.424612	3.8407147	-0.6822052	-20.85223	8.404449	0.0030775315	39577.99084734917
40	-44.49631	16.003735	-22.545935	-60.248	832.0	119999	-8.299121	3.7899346	-0.6064181	-20.741756	8.279472	0.0030549571	41573.070138931274
41	-34.5247	20.14125	-18.734365	-69.507	547.0	122999	-8.169046	3.7357366	-0.7484782	-20.66239	8.14977	0.004430776	43905.7557182312
42	-46.67803	23.604406	-13.315098	-64.328	747.3333	125999	-8.051579	3.7044806	-0.726991	-20.467112	8.033206	0.0037765123	47372.51050543785
43	-44.11721	21.926296	-15.939938	-63.689	729.0	128999	-7.960841	3.6543498	-0.7353012	-20.609217	7.941257	0.00503281	49766.01544380188
44	-36.224323	17.897762	-15.709224	-61.944	607.25	131999	-7.8275304	3.6131146	-0.74598765	-20.553991	7.8077974	0.004892566	52398.25324010849
45	-44.140667	24.185959	-7.8233795	-68.14	714.8	134999	-7.7516646	3.5746093	-0.8152395	-20.494078	7.7325993	0.0050895074	55257.41391611099
46	-27.702154	18.671461	-8.193246	-60.334	498.2	137999	-7.636386	3.536926	-0.7319584	-20.429432	7.6171117	0.0060475273	58045.93077635765
47	-51.326805	19.60996	-17.985218	-68.342	835.25	140999	-7.5480623	3.5080357	-0.68781865	-20.400547	7.5294795	0.0050954768	60716.668580532074
48	-52.622517	18.45568	-26.570543	-67.023	810.0	143999	-7.4808674	3.4597468	-0.75565076	-20.460577	7.462375	0.0051541375	62877.46470332146
49	-31.233837	22.111774	-8.910498	-66.251	516.1429	146999	-7.4218826	3.4172716	-0.81709146	-20.308634	7.404387	0.005729083	65125.41333293915
50	-42.408604	11.227535	-29.540869	-56.346	762.25	149999	-7.358914	3.3870962	-0.8527707	-20.335152	7.341082	0.006899508	67558.75754761696
51	-44.502045	17.299479	-25.793943	-66.087	739.5	152999	-7.289513	3.359364	-0.7519639	-20.287956	7.2726817	0.0056549776	70149.60782647133
52	-54.61723	11.979216	-38.062675	-66.011	878.0	155999	-7.254779	3.3530219	-0.8307635	-20.337847	7.2387605	0.006778709	73065.27000880241
53	-50.468925	10.039564	-34.954712	-62.718	915.75	158999	-7.2189426	3.3464875	-0.7873265	-20.421064	7.202651	0.005843268	75340.88416290283
54	-36.735287	22.900085	-6.600717	-64.135	597.4	161999	-7.1712728	3.310158	-0.8343303	-20.30588	7.1552258	0.006688271	77997.04085636139
55	-42.8408	21.46434	-14.665543	-65.891	683.75	164999	-7.12362	3.292123	-0.9797259	-20.322601	7.107881	0.0075521492	80753.1964712143
56	-52.615158	11.329715	-37.00147	-63.537	943.3333	167999	-7.085241	3.2669272	-1.0364175	-20.36448	7.0698633	0.007007386	83641.70689344406
57	-53.09598	22.933857	-13.509914	-68.649	815.0	170999	-7.0630097	3.2527046	-1.0030092	-20.340502	7.0480275	0.005807549	86265.34622359276
58	-32.86998	22.060184	-9.995187	-63.898	542.5	173999	-7.027424	3.2136176	-0.9444916	-20.417624	7.012669	0.006658862	88160.08899855614
