Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-104.159004	10.85728	-93.669	-121.179	1000.0	3999	0.824721	0.675941	2.346508	-0.26449278	-0.82500017	0.00019252788	88.29006886482239
2	-90.899	5.7523937	-84.608	-98.335	1000.0	7999	-1.034128	0.536019	0.22879823	-2.1389592	1.034749	7.498044e-05	196.23245668411255
3	-137.22876	32.351685	-103.261	-175.511	1000.0	11999	-2.6831238	0.5088883	-1.5639421	-4.6646037	2.6837728	9.568061e-05	290.0899164676666
4	-101.007744	57.839672	-23.167	-184.435	846.5	15999	-4.097873	0.8194783	-1.8732269	-7.8490763	4.0983634	0.00051189604	616.6997308731079
5	-105.94181	60.57183	-11.652	-200.726	840.8	19999	-5.2578588	1.2827854	-1.8399866	-10.941048	5.2588673	0.00091029645	817.1073160171509
6	-127.354256	28.429396	-93.678	-162.262	1000.0	23999	-6.449756	1.6661444	-1.7342905	-13.559736	6.4504833	0.0008638747	901.4956452846527
7	-98.144745	55.18474	-23.22	-178.262	859.0	27999	-7.3432393	2.2117128	-1.6512898	-15.840451	7.3437724	0.0013641035	1303.9357006549835
8	-74.353165	48.689697	-11.857	-146.379	763.1667	31999	-8.007749	2.7364247	-1.5447757	-17.709513	8.008249	0.001891669	2956.7433891296387
9	-116.69275	45.170547	-88.281	-194.864	1000.0	35999	-8.389238	3.0576923	-1.5130775	-18.940163	8.390287	0.002152402	3870.816964149475
10	-82.0302	34.97594	-16.042	-117.926	848.0	39999	-8.900905	3.390353	-1.5719519	-20.25437	8.9019985	0.0020513101	6361.921127319336
11	-125.666756	37.018013	-78.035	-164.966	1000.0	43999	-9.354678	3.5875928	-1.6955206	-21.130932	9.35591	0.0018471957	6444.1097407341
12	-149.481	38.449394	-86.15	-188.365	1000.0	47999	-9.941398	3.87202	-1.8497415	-21.95825	9.942746	0.0029976803	6527.85107421875
13	-93.1545	46.6401	-20.276	-150.203	825.75	51999	-10.530043	4.1278567	-1.9978753	-22.605398	10.531249	0.0027216964	7895.641116142273
14	-76.4175	51.405724	-5.567	-152.703	756.8333	55999	-10.749754	4.2313113	-1.7320877	-23.144442	10.7506695	0.002852735	10398.498690843582
15	-130.8895	26.608885	-100.942	-169.231	1000.0	59999	-10.933722	4.3293138	-1.6880534	-23.577524	10.934647	0.0042293435	10549.76133275032
16	-114.34975	38.428936	-86.52	-180.526	1000.0	63999	-11.117874	4.3907595	-1.6751497	-23.93696	11.118865	0.0038017344	12676.111000299454
17	-159.20425	27.425877	-115.073	-185.147	1000.0	67999	-11.45711	4.508812	-1.6346569	-24.638638	11.458086	0.0038542335	12757.040704488754
18	-115.12175	38.53664	-86.697	-181.534	1000.0	71999	-11.759775	4.641524	-1.7804037	-24.727825	11.760597	0.0039740354	12994.910681009293
19	-141.42474	37.6302	-87.894	-181.925	1000.0	75999	-11.882409	4.68117	-1.7674313	-24.908434	11.883301	0.004200562	14031.494747877121
20	-125.028	39.670174	-86.598	-191.503	1000.0	79999	-12.047732	4.731938	-1.6638297	-25.210384	12.048727	0.003477982	15052.210217237473
21	-109.3935	49.18738	-33.28	-159.656	879.25	83999	-12.2176075	4.768705	-1.6997122	-25.276539	12.218434	0.003919459	15642.17910861969
22	-154.474	26.385082	-108.912	-171.414	1000.0	87999	-12.396636	4.818731	-1.7574762	-25.374754	12.397368	0.005751666	15721.975599050522
23	-137.941	23.525415	-110.736	-168.762	1000.0	91999	-12.559578	4.849947	-1.7044798	-25.407503	12.56026	0.0047355224	15804.32419204712
24	-94.79125	9.574989	-85.597	-110.608	1000.0	95999	-12.56182	4.815236	-1.496083	-25.565231	12.56254	0.0038993536	16881.159852981567
25	-145.6615	30.949715	-93.488	-174.15	1000.0	99999	-12.620116	4.847014	-1.7281065	-25.62732	12.620975	0.004139122	18070.61082983017
26	-141.70175	37.615963	-97.685	-194.308	1000.0	103999	-12.793858	4.898709	-1.6909119	-25.83908	12.794637	0.0036313091	18155.01414322853
27	-91.36	46.83344	-8.045	-152.793	825.2	107999	-12.753126	4.869496	-1.6985779	-25.690907	12.753694	0.0038686024	19354.05226945877
28	-136.1035	37.2148	-92.396	-181.174	1000.0	111999	-12.819165	4.8623967	-1.6406883	-25.978266	12.819791	0.0040024593	19438.515334129333
29	-112.3738	71.14564	-30.277	-192.128	817.2	115999	-12.937109	4.9188647	-1.7928536	-25.896603	12.937577	0.0030898056	20445.3229906559
30	-109.27321	60.82049	-15.549	-178.534	848.2	119999	-12.959667	4.9829626	-1.7329022	-25.8737	12.960075	0.0048663598	22536.80763554573
31	-129.7285	38.168526	-96.196	-191.836	1000.0	123999	-12.920059	4.98041	-1.6232947	-25.786077	12.920535	0.0046495916	22765.697284936905
32	-111.74899	42.195595	-64.588	-180.094	1000.0	127999	-12.890244	4.998071	-1.6538639	-26.024124	12.890754	0.0051757945	23766.370323181152
33	-174.48726	9.651778	-165.973	-190.888	1000.0	131999	-13.016546	5.0493236	-1.6663362	-25.979456	13.016899	0.0036414142	23846.926443576813
34	-102.36625	52.15912	-39.081	-184.195	911.75	135999	-13.037228	5.0670376	-1.6241028	-25.992752	13.037672	0.0045234845	24472.92735362053
