Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-116.345	11.625	-104.72	-127.97	1000.0	1999	-0.8043018	0.24328086	0.9919716	-2.8403332	0.80131066	0.01703277	60.93205523490906
2	-91.854996	0.35499954	-91.5	-92.21	1000.0	3999	-1.5279306	0.3406064	-0.7576613	-2.5880055	1.5273064	0.00034840193	139.92322278022766
3	-106.51	2.4000015	-104.11	-108.91	1000.0	5999	-2.3897362	0.36956325	-1.6051403	-3.4184158	2.3895469	0.00062814873	227.16910982131958
4	-88.884995	15.285	-73.6	-104.17	1000.0	7999	-3.1389787	0.38236067	-2.3265805	-4.299061	3.1392171	0.00048768744	333.52238488197327
5	-118.375	10.794998	-107.58	-129.17	1000.0	9999	-3.8624675	0.53548634	-2.811585	-5.2404795	3.8628662	0.0009974524	454.23512148857117
6	-162.015	35.565002	-126.45	-197.58	1000.0	11999	-4.536047	0.5988972	-3.2175303	-5.9961004	4.5362372	0.0008777133	554.0701746940613
7	-149.625	1.4750061	-148.15	-151.1	1000.0	13999	-5.193587	0.73911625	-3.6069934	-7.663962	5.194714	0.0010644762	655.203147649765
8	-73.77334	74.212685	-19.29	-178.7	542.0	15999	-5.813415	0.9571254	-3.9148023	-9.254883	5.814863	0.0028687315	1072.9874212741852
9	-154.29001	3.0999985	-151.19	-157.39	1000.0	17999	-6.534105	1.2252723	-3.9973834	-10.645154	6.5357056	0.0026336326	1149.3437423706055
10	-106.259995	17.52	-88.74	-123.78	1000.0	19999	-7.044075	1.4676005	-4.0581827	-11.985413	7.0464416	0.0033623308	1223.7975571155548
11	-62.56	55.71167	-22.3	-158.66	569.25	21999	-7.56798	1.6733692	-4.013398	-13.093644	7.569761	0.0042322474	1753.932452917099
12	-162.01001	0.73000336	-161.28	-162.74	1000.0	23999	-8.011836	1.9400795	-3.6735113	-14.1968	8.014383	0.0073836087	1828.5819809436798
13	-120.19499	10.484997	-109.71	-130.68	1000.0	25999	-8.520819	2.138924	-3.4930255	-15.14268	8.5231695	0.006053868	1903.1124351024628
14	-74.82	55.799995	-19.02	-130.62	681.5	27999	-8.889898	2.3135252	-3.265733	-16.152147	8.892237	0.0058087446	2256.6875965595245
15	-111.746666	62.652115	-27.41	-177.44	788.6667	29999	-9.279375	2.5649507	-3.1788757	-16.986065	9.281598	0.0057825805	2511.5901923179626
16	-171.88501	16.025002	-155.86	-187.91	1000.0	31999	-9.698298	2.7734087	-2.959629	-17.69562	9.69984	0.0062894817	2692.4629366397858
