Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-97.03999	8.299999	-88.74	-105.34	1000.0	1999	1.5990033	0.44281468	2.3936665	0.7666489	-1.6020857	0.001042613	33.19190430641174
2	-77.765	2.5049973	-75.26	-80.27	1000.0	3999	0.7179041	0.41168597	1.5452626	-0.18273583	-0.7189346	0.0004772826	72.49980068206787
3	-91.744995	4.6450005	-87.1	-96.39	1000.0	5999	-0.1980116	0.35050464	0.5696548	-1.0227964	0.19747727	0.00022637362	118.6550087928772
4	-72.615	12.554998	-60.06	-85.17	1000.0	7999	-1.0789287	0.33553103	-0.25785494	-1.7951013	1.0788975	0.00017847175	163.88245582580566
5	-97.45	11.32	-86.13	-108.77	1000.0	9999	-1.8401943	0.34503722	-0.98460853	-2.5547957	1.8407425	0.00021623107	211.17939853668213
6	-76.24	18.64	-57.6	-94.88	1000.0	11999	-2.5229514	0.38500968	-1.6339483	-3.3527174	2.5236092	0.0003102882	1955.0120086669922
7	-114.759995	1.1899986	-113.57	-115.95	1000.0	13999	-3.038402	0.49259838	-1.7835097	-4.0761886	3.0394566	0.00034609897	1990.0908286571503
8	-110.595	49.524998	-61.07	-160.12	1000.0	15999	-3.6529171	0.62363714	-2.0742023	-5.8887954	3.6547027	0.00057320605	2787.203891992569
9	-111.125	11.214996	-99.91	-122.34	1000.0	17999	-4.2559075	0.78270954	-2.3520608	-7.0756207	4.2571287	0.00052798376	3754.2383685112
10	-138.27	12.530003	-125.74	-150.8	1000.0	19999	-4.8544765	0.9510715	-2.5347888	-8.160817	4.8559866	0.0008591273	3787.522198677063
11	-64.315	54.245	-10.07	-118.56	596.0	21999	-5.4566245	1.179413	-2.6980803	-9.113066	5.457965	0.0009127179	3879.7695236206055
12	-99.81333	62.436115	-12.32	-153.86	735.3333	23999	-6.0351787	1.4347272	-2.7734706	-9.95961	6.036587	0.0015512987	4358.869165658951
13	-89.03	67.291336	-18.23	-179.5	740.6667	25999	-6.443084	1.723823	-2.7372713	-11.679917	6.444585	0.001890375	4891.242062091827
14	-115.880005	5.549999	-110.33	-121.43	1000.0	27999	-6.9321194	1.9474585	-2.649372	-12.556353	6.9342713	0.004100456	4924.576440811157
15	-130.5	14.039997	-116.46	-144.54	1000.0	29999	-7.4057236	2.0898175	-2.2764754	-13.218405	7.406905	0.0027833725	5154.3646330833435
16	-58.020004	51.962128	-11.77	-130.6	582.3333	31999	-7.667743	2.2084076	-2.472992	-13.9023905	7.667468	0.0033577823	5459.646152973175
17	-86.8	45.5	-41.3	-132.3	857.5	33999	-7.8875065	2.2870364	-2.5085738	-14.511363	7.8868523	0.0047625448	5973.040259838104
18	-93.61666	55.623905	-15.0	-135.29	754.6667	35999	-8.102205	2.344148	-2.7524345	-14.992369	8.101679	0.005451561	6124.344346046448
19	-105.46999	66.45108	-11.74	-158.22	735.0	37999	-8.353098	2.4112492	-2.4310381	-15.505739	8.347984	0.0052470444	6204.560812711716
20	-119.195	9.495003	-109.7	-128.69	1000.0	39999	-8.540095	2.4765959	-2.3650942	-15.914945	8.535886	0.003595254	6446.721430778503
21	-93.56	26.009998	-67.55	-119.57	1000.0	41999	-8.650414	2.5840628	-2.0900545	-16.221867	8.646191	0.0042283195	7295.675781011581
22	-56.926666	49.16888	-18.95	-126.36	622.3333	43999	-8.774521	2.6950178	-1.9630166	-16.437294	8.770264	0.005189595	7561.712607383728
23	-150.295	6.7149963	-143.58	-157.01	1000.0	45999	-9.031548	2.76633	-1.7287368	-16.785332	9.027334	0.0036303669	7595.157654047012
24	-135.885	2.0449982	-133.84	-137.93	1000.0	47999	-9.275455	2.8344316	-1.5152029	-17.08171	9.27188	0.0041006976	7628.772139072418
25	-104.765	45.515	-59.25	-150.28	1000.0	49999	-9.449504	2.9269118	-1.3443877	-17.375032	9.446075	0.004860222	8295.055393695831
26	-54.021996	53.809235	-8.95	-134.03	510.8	51999	-9.554981	3.019876	-1.3091879	-17.540537	9.550869	0.0043123323	8556.56159210205
27	-102.545	32.675	-69.87	-135.22	1000.0	53999	-9.559849	3.1732638	-1.2054825	-17.780066	9.556182	0.0050222273	9574.395676374435
28	-59.705	6.205002	-53.5	-65.91	1000.0	55999	-9.580529	3.3102164	-1.2128222	-17.914978	9.578989	0.0055622035	10811.861471414566
29	-83.675	37.875	-45.8	-121.55	945.5	57999	-9.619228	3.3795273	-1.2255511	-18.016756	9.617304	0.0042246287	11461.685299873352
30	-68.785	1.4149971	-67.37	-70.2	1000.0	59999	-9.578467	3.4974308	-1.3184508	-18.139355	9.577465	0.006341849	13222.9046459198
31	-62.535004	8.515001	-54.02	-71.05	986.5	61999	-9.5306015	3.5994859	-1.4340447	-18.2919	9.528602	0.0053685135	13911.110043287277
32	-118.485	9.634998	-108.85	-128.12	1000.0	63999	-9.605305	3.6050854	-1.3653316	-18.450573	9.602594	0.0064452826	13954.682134628296
33	-52.95	55.589367	-11.93	-131.54	489.33334	65999	-9.699483	3.6203997	-1.4005742	-18.601103	9.698184	0.0061197476	14198.509989023209
34	-95.98334	51.440178	-24.44	-143.17	799.3333	67999	-9.840341	3.649453	-1.4234306	-18.597723	9.839048	0.005490407	14420.248022556305
35	-56.840004	21.28	-35.56	-78.12	762.0	69999	-9.860212	3.6851492	-1.4281036	-18.602335	9.858342	0.0052107726	14674.246086835861
36	-142.95001	9.82	-133.13	-152.77	1000.0	71999	-9.87126	3.6877437	-1.2097193	-18.758993	9.861734	0.00526293	14708.503220796585
37	-100.075	29.505001	-70.57	-129.58	1000.0	73999	-9.822978	3.6728215	-1.2732191	-18.698685	9.814179	0.00518951	14741.940444469452
38	-108.479996	34.02	-74.46	-142.5	1000.0	75999	-9.792994	3.6448326	-1.1291705	-18.651936	9.785518	0.0049129417	14775.715962409973
39	-97.506676	53.460136	-21.91	-136.22	812.6667	77999	-9.827422	3.606472	-1.1439646	-18.625622	9.820379	0.004389575	15163.078377008438
40	-67.94666	41.31133	-17.52	-118.71	774.0	79999	-9.783332	3.5913417	-1.0563498	-18.563139	9.774484	0.005938661	16118.696639537811
41	-77.22	8.48	-68.74	-85.7	1000.0	81999	-9.767544	3.56775	-1.40698	-18.503023	9.761329	0.005931656	17076.313502073288
42	-75.845	5.3150024	-70.53	-81.16	1000.0	83999	-9.72331	3.536251	-1.4008228	-18.551653	9.715812	0.004734883	17112.014432668686
43	-52.283337	47.266994	-10.97	-118.45	561.3333	85999	-9.719136	3.529394	-1.2751139	-18.50043	9.713347	0.0057344795	17564.81885099411
44	-130.7	2.6699982	-128.03	-133.37	1000.0	87999	-9.726533	3.523604	-1.085802	-18.53559	9.719586	0.005241089	17598.094774723053
45	-104.625	3.084999	-101.54	-107.71	1000.0	89999	-9.761617	3.5019472	-1.0957942	-18.587358	9.756623	0.0050853495	17631.725083827972
46	-74.05333	51.204956	-16.42	-140.84	761.3333	91999	-9.744096	3.5071034	-1.2420273	-18.769735	9.737514	0.005444394	18466.32076740265
47	-103.955	33.524998	-70.43	-137.48	1000.0	93999	-9.764205	3.513901	-1.1252356	-18.713722	9.757796	0.005881658	18501.10660290718
48	-60.344997	46.675	-13.67	-107.02	627.5	95999	-9.803514	3.5131738	-1.1907592	-18.75931	9.797471	0.0056365887	18615.253068447113
49	-104.729996	16.350002	-88.38	-121.08	1000.0	97999	-9.783982	3.495263	-1.2306651	-18.523607	9.777004	0.0059744483	18648.76297569275
50	-110.274994	29.624996	-80.65	-139.9	1000.0	99999	-9.831312	3.471853	-1.2459406	-18.47494	9.8248415	0.00599348	18684.06970500946
