Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-136.33499	39.22825	-77.67	-174.47	1000.0	0.2962845	0.0011653398	0.29762238	0.2933574	4000	-1.4901161e-07	184.95728	-0.0034060627	-143.7714	0.918938	0.004660283	0.0365	79.0	19.26540207862854
1	-126.7675	35.500114	-68.28	-160.07	1000.0	-8.134973	0.00010799655	-8.134705	-8.135089	8000	-1.4901161e-07	34.34764	-0.003200082	-17.549078	0.91204625	0.004528705	0.028499998	79.0	36.93853712081909
2	-130.955	52.197865	-44.44	-173.99	1000.0	-11.178613	8.0970996e-05	-11.178409	-11.178716	12000	0.0	31.28497	-0.0027349945	-3.7379599	0.9212529	0.0032087201	0.0225	79.0	53.90377902984619
3	-95.1175	34.176384	-52.96	-129.46	1000.0	-12.715551	6.592963e-05	-12.715385	-12.715629	16000	0.0	21.914217	-0.0029846728	-7.7892065	0.90899014	0.003595855	0.02925	79.0	70.73373317718506
4	-147.035	29.061583	-108.91	-188.11	1000.0	-10.455768	9.314629e-05	-10.45553	-10.45588	20000	-1.7136335e-07	27.43456	-0.0051285625	-16.757454	0.9043708	0.0013947936	0.05625	79.0	87.47080850601196
5	-130.0	48.9031	-51.54	-182.76	1000.0	-13.863205	7.483992e-05	-13.863013	-13.863319	24000	8.940697e-08	25.73351	-0.0010276551	-0.34022832	0.8867252	0.015207847	0.17025	3.0	103.6920952796936
6	-111.485	55.077057	-63.35	-199.66	1000.0	-13.38512	8.178659e-05	-13.384933	-13.3852625	28000	-1.3411045e-07	34.357903	-0.0013678558	-3.5248566	0.8864492	0.0023490451	0.0165	79.0	120.47519731521606
7	-104.97	61.59236	-43.96	-192.37	1000.0	-11.684971	0.00010545299	-11.684729	-11.685158	32000	-5.9604645e-08	38.101185	-0.00417798	-1.1227946	0.8760084	0.007321378	0.038	79.0	136.89157509803772
8	-111.045	46.28263	-49.29	-172.44	1000.0	-10.69274	0.00012594815	-10.692411	-10.692948	36000	1.1920929e-07	22.255072	-0.004708655	-0.26948023	0.8879309	0.0030493606	0.0405	79.0	154.35600471496582
9	-131.8575	36.33053	-69.78	-161.24	1000.0	-11.184343	0.00014334104	-11.183957	-11.184527	40000	8.940697e-08	19.164886	-0.0022842959	-4.0193615	0.8806152	0.0047215642	0.02375	79.0	175.75404357910156
