Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-127.425	15.408733	-102.597	-142.354	1000.0	0.38197875	0.010267503	0.3897199	0.3614021	4000	2.3841858e-07	152.87053	-0.0052303467	-104.579544	0.918938	0.0030868645	0.056500003	39.0	2402.4924714565277
1	-106.7555	10.088612	-96.723	-123.38	1000.0	-5.4515147	0.019928234	-5.4216948	-5.4789805	8000	3.427267e-07	26.723907	-0.0049049295	-17.222065	0.9185368	0.008828736	0.07175	39.0	2455.9291577339172
2	-131.08124	25.268469	-91.471	-159.752	1000.0	-7.639642	0.18201415	-7.335202	-7.7875304	12000	0.0	36.108963	-0.0041271653	-19.634436	0.9157833	0.0054724272	0.044749998	39.0	3560.2241933345795
3	-128.44301	21.132792	-92.207	-144.921	1000.0	-10.034353	0.00561682	-10.026142	-10.039629	16000	-5.9604645e-08	14.037159	-0.0044288337	-6.125841	0.9084503	0.003918671	0.033749998	39.0	4368.719582557678
4	-96.67225	47.98611	-26.816	-151.509	827.0	-11.523259	0.0064579	-11.513303	-11.533089	20000	-2.9802322e-08	11.234253	-0.0054761395	-0.03914678	0.90221083	0.006554816	0.06875	39.0	4530.857467412949
5	-107.15675	64.61028	-24.555	-172.833	822.25	-11.484841	0.028132088	-11.385765	-11.500391	24000	-4.4703484e-08	26.679747	-0.0054202527	-0.9010792	0.8909368	0.006655659	0.076000005	39.0	4740.129395246506
6	-111.52	25.410534	-92.227	-155.24	1000.0	-11.935826	0.01410389	-11.913723	-11.951355	28000	0.0	8.377537	-0.0052316934	-0.27042508	0.88299227	0.0075517395	0.0475	39.0	6149.329619407654
7	-85.622	59.823544	-16.241	-162.373	667.25	-11.686533	0.13218595	-11.404952	-11.76936	32000	-2.6077032e-08	13.89415	-0.0017714947	-6.31594	0.88969785	0.016630065	0.21725	5.0	6552.151509523392
8	-100.6665	40.22902	-34.271	-142.163	836.75	-7.695292	0.88377035	-6.5210567	-8.791703	36000	-1.4901161e-08	15.08934	-0.002907171	-10.962184	0.8905813	0.016738435	0.19049999	4.0	6888.707191705704
9	-99.8155	49.32637	-14.389	-129.454	812.0	-12.221017	0.6575489	-9.665179	-12.416775	40000	0.0	6.3941393	-0.0028300583	-1.932035	0.89089835	0.0058285	0.04075	39.0	7249.035993099213
10	-41.507607	44.909332	-9.51	-130.587	425.2	-10.681544	1.6203207	-7.6995106	-11.975968	44000	-1.4901161e-08	7.760661	-0.0071232505	-4.5979013	0.89144045	0.005416343	0.092250004	39.0	8441.350965499878
11	-123.01225	15.774239	-107.132	-146.471	1000.0	-11.825557	1.186507	-9.747334	-12.607018	48000	-2.9802322e-08	3.236363	-0.003690694	-0.485171	0.88558495	0.0054192245	0.036750004	39.0	8488.481918334961
12	-75.27061	47.335796	-9.699	-130.259	714.2	-11.724093	2.6341588	-4.838594	-12.966387	52000	1.4901161e-08	3.948349	-0.00531473	-1.6342556	0.88241637	0.0076183523	0.0345	39.0	9612.641011476517
13	-77.3248	43.50021	-23.236	-118.142	754.4	-8.91052	3.7147763	-4.3656435	-12.550411	56000	-4.4703484e-08	10.329415	-0.0051570535	-5.3440576	0.87836987	0.0023439578	0.07175	39.0	10627.148154258728
14	-120.3065	28.249378	-94.045	-167.583	1000.0	-9.140357	1.3795208	-7.8489	-11.426922	60000	-5.9604645e-08	12.215353	-0.001950644	-7.756742	0.8725326	0.0034343926	0.024999999	39.0	10683.910649061203
15	-52.559998	42.899517	-9.481	-129.029	559.1667	-11.566088	1.5786406	-10.008079	-13.568418	64000	2.9802322e-08	13.706075	-0.0052952245	-9.455723	0.8705563	0.0043540327	0.0625	39.0	11859.63863492012
16	-88.34175	56.16734	-27.749	-155.928	710.5	-11.171854	2.5270555	-5.9057264	-13.2202635	68000	0.0	7.1570005	-0.00645426	-2.7633386	0.86814916	0.004915811	0.07075	39.0	12394.325137615204
17	-67.08225	43.033607	-23.675	-117.222	681.25	-10.920092	2.6139944	-5.3930607	-13.224643	72000	-1.4901161e-08	3.0732474	-0.005215775	-1.2606561	0.86758065	0.00632392	0.06825	39.0	13117.640433311462
18	-64.5775	44.463913	-11.42	-115.715	663.75	-8.491025	3.2955396	-4.736691	-12.895799	76000	2.2351742e-08	4.545084	-0.0050926264	-3.4359124	0.8638967	0.006409644	0.05025	39.0	14629.618889570236
19	-107.52375	27.444815	-70.907	-145.841	1000.0	-9.832828	2.8257275	-5.1823363	-13.120376	80000	1.4901161e-08	2.8862343	-0.004520364	-1.8404448	0.8502447	0.008285669	0.06725	39.0	16742.402443408966
20	-56.95125	38.24578	-23.279	-119.57	653.0	-9.962237	2.661421	-5.139625	-14.019525	84000	-2.9802322e-08	6.938209	-0.004832376	-4.6186347	0.85203964	0.0063091004	0.072	39.0	18253.44526410103
21	-101.25874	26.061348	-77.055	-140.827	1000.0	-10.725799	3.2267082	-5.448754	-14.087553	88000	4.4703484e-08	13.58745	-0.0045881234	-11.136412	0.85129726	0.006096843	0.073	39.0	19432.314189195633
