Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-202.508	25.802551	-181.419	-238.842	1000.0	2999	0.53348017	0.7902769	2.281303	-0.76861876	-0.53383994	0.00027418515	69.57763576507568
2	-208.357	9.998236	-195.03	-219.112	1000.0	5999	-1.9113746	0.7660202	0.022488758	-3.709011	1.9116461	0.0001387032	136.0402889251709
3	-192.30467	11.758401	-177.443	-206.196	1000.0	8999	-4.387216	0.7636805	-2.6378264	-6.574571	4.3871946	0.00020471615	236.35711812973022
4	-259.8323	52.397453	-210.015	-332.248	1000.0	11999	-6.5614276	0.7871803	-4.5719886	-9.09141	6.5609994	0.0002798605	306.9652602672577
5	-203.87732	48.10647	-136.452	-245.446	1000.0	14999	-8.525637	1.0482637	-6.106172	-13.636545	8.525003	0.0004550207	1362.8058099746704
6	-208.38	49.094803	-166.988	-277.351	1000.0	17999	-10.157557	1.4130241	-7.258907	-17.319027	10.153417	0.0006125527	2351.279495239258
7	-224.65868	50.198166	-157.435	-278.032	1000.0	20999	-11.5363455	1.8078152	-7.661322	-20.319302	11.531679	0.00082513405	2411.6220898628235
8	-130.02994	88.18695	-38.491013	-243.237	649.25	23999	-12.832205	2.2020786	-7.934655	-22.708235	12.820951	0.007350772	2610.393009185791
9	-85.55873	56.44605	-25.36728	-167.808	570.6	26999	-13.628037	2.521741	-8.502981	-24.451653	13.606293	0.021415666	3950.656191587448
10	-117.570656	86.82835	-15.472583	-253.447	682.6	29999	-14.043702	2.7525718	-8.668263	-25.79374	14.01808	0.028301204	6167.22400188446
11	-92.51114	61.181435	-31.190706	-154.546	634.75	32999	-14.276307	3.0173297	-7.944848	-27.338194	14.248229	0.030687468	8672.277514696121
12	-160.00601	106.380646	-34.538563	-275.274	718.0	35999	-14.586824	3.3062177	-7.077345	-28.768309	14.563106	0.033286277	9274.143601417542
13	-76.09528	52.799442	-23.235071	-140.015	604.0	38999	-14.764522	3.5838134	-6.269054	-30.158371	14.729834	0.03801919	12056.365345954895
14	-90.36803	52.165504	-21.214256	-160.003	699.6	41999	-14.591111	3.8218014	-5.4410715	-31.297323	14.554491	0.0394785	14710.186532497406
15	-97.23171	53.351933	-35.028385	-171.635	725.5	44999	-14.465681	4.0147185	-4.6527843	-32.672794	14.434141	0.03570317	17301.65678668022
16	-109.062614	54.04012	-20.01864	-165.015	789.25	47999	-14.334509	4.2555137	-3.9489315	-33.65827	14.300135	0.034726165	20418.96900701523
17	-61.27664	44.997833	-13.114802	-124.949	469.4	50999	-14.132814	4.447012	-3.090572	-34.367046	14.093927	0.034292348	22991.184537649155
18	-103.38149	53.7832	-18.586206	-159.028	721.4	53999	-13.924171	4.679008	-2.3648062	-34.729855	13.8902445	0.026039887	25909.677237272263
19	-39.391113	23.993242	-15.727483	-98.865	339.0	56999	-13.796048	4.807363	-2.0621152	-35.155827	13.763983	0.03300412	27841.43854379654
20	-85.22028	45.766342	-20.924236	-130.927	678.25	59999	-13.623412	4.8989415	-1.5422655	-35.71179	13.593977	0.0340824	30882.871785640717
21	-80.090675	56.789394	-10.841026	-139.987	596.5	62999	-13.470163	4.9876976	-1.501319	-36.920773	13.442021	0.034480277	32478.920466899872
22	-52.177982	50.68796	-17.66161	-156.98	415.0	65999	-13.321842	5.095121	-1.4076135	-37.70585	13.291871	0.029747708	34704.30324292183
23	-69.43442	54.000244	-25.066092	-146.293	512.0	68999	-13.119771	5.16797	-1.1685393	-37.670494	13.09127	0.03308984	36177.67172551155
24	-56.645615	32.66	-26.85191	-124.143	445.0	71999	-12.972758	5.2005916	-0.90914524	-38.096245	12.945207	0.026905261	38616.033329963684
25	-83.6602	52.03102	-12.670574	-131.042	667.2	74999	-12.773566	5.290132	-0.762891	-38.154644	12.745175	0.026365114	41246.83955526352
26	-92.13432	55.334873	-22.387337	-162.959	690.2	77999	-12.621406	5.304563	-0.8164521	-38.489563	12.594431	0.023331413	44075.023000478745
27	-50.225384	36.32174	-11.691082	-111.239	472.66666	80999	-12.545296	5.28774	-0.7962496	-38.804703	12.51921	0.023388276	46702.465393304825
28	-83.59003	50.067986	-24.416862	-135.319	640.0	83999	-12.380171	5.3227344	-0.8270356	-39.207798	12.355413	0.024470987	49338.259865283966
29	-45.64041	33.12838	-14.481277	-113.280334	407.375	86999	-12.284672	5.299758	-0.98485935	-39.73316	12.261472	0.02749	51213.12868022919
30	-51.35848	51.69708	-11.915806	-138.94	406.57144	89999	-12.224479	5.301798	-0.7375305	-40.278034	12.201552	0.026544115	53732.161747932434
31	-107.49984	38.57316	-43.36837	-141.521	844.25	92999	-12.193611	5.2827253	-0.5895576	-41.000046	12.1712475	0.032953672	56611.894224882126
32	-84.306274	57.282207	-20.523367	-148.301	612.75	95999	-12.177999	5.24306	-0.29522863	-41.307125	12.156312	0.027767014	58550.33076834679
33	-143.02234	27.732897	-116.135	-181.194	1000.0	98999	-12.185502	5.1820817	-0.28659272	-41.27266	12.16277	0.029684354	59930.887988328934
