Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-112.158005	10.426998	-101.731	-122.585	1000.0	1999	-0.96080023	0.21937229	1.0032904	-2.8529305	0.95831877	0.01725892	62.801811933517456
2	-87.5885	1.4424973	-86.146	-89.031	1000.0	3999	-1.6951741	0.25558043	-1.1606038	-2.3543882	1.6947916	8.84356e-05	153.67051768302917
3	-103.446	4.921997	-98.524	-108.368	1000.0	5999	-2.460407	0.3183513	-1.7324445	-3.3365111	2.4603028	0.00038033014	244.03909182548523
4	-78.547	11.791	-66.756	-90.338	1000.0	7999	-3.160785	0.3526306	-2.4142904	-4.257391	3.1617212	0.00028005146	334.98875975608826
5	-114.14	14.8619995	-99.278	-129.002	1000.0	9999	-3.8475888	0.4999772	-2.959991	-5.1700735	3.848436	0.00029229876	430.42500042915344
6	-92.516495	17.5835	-74.933	-110.1	1000.0	11999	-4.424489	0.5704869	-3.2924569	-5.9105206	4.424976	0.0002969956	525.2277507781982
7	-149.776	1.7070007	-148.069	-151.483	1000.0	13999	-4.8677225	0.642669	-3.587348	-6.5949	4.8677735	0.00034119844	619.8169345855713
8	-137.5455	64.457504	-73.088	-202.003	1000.0	15999	-5.429823	0.75774294	-3.8448715	-7.729158	5.4304023	0.0003884548	713.4784243106842
9	-130.187	11.626999	-118.56	-141.814	1000.0	17999	-6.0010567	0.9241537	-4.092459	-9.215171	6.0009303	0.00048353057	806.1102924346924
10	-169.4515	19.789497	-149.662	-189.241	1000.0	19999	-6.5417485	1.1262954	-4.302924	-10.545386	6.541407	0.00062760804	897.4297404289246
11	-115.657	37.496	-78.161	-153.153	1000.0	21999	-7.1453094	1.4577163	-4.385552	-11.721655	7.145546	0.0006437682	989.1680407524109
12	-114.04401	47.773	-66.271	-161.817	1000.0	23999	-7.6029806	1.7629372	-4.4160743	-12.8108425	7.603237	0.00080899824	1083.73601603508
13	-147.032	41.503998	-105.528	-188.536	1000.0	25999	-8.119941	2.135751	-4.4121437	-14.882414	8.12053	0.0009092679	1178.2875244617462
14	-121.5745	68.3195	-53.255	-189.894	1000.0	27999	-8.654013	2.4909573	-4.3543215	-15.709215	8.655176	0.0009918645	1269.8803625106812
15	-142.475	29.739002	-112.736	-172.214	1000.0	29999	-8.997116	2.694367	-4.3374157	-16.414658	8.999155	0.0009905407	1362.1666719913483
16	-129.073	5.587002	-123.486	-134.66	1000.0	31999	-9.396092	2.8471107	-4.304533	-17.169228	9.398014	0.0012446604	1458.7060475349426
17	-131.683	22.966995	-108.716	-154.65	1000.0	33999	-9.695658	2.9258463	-4.2185807	-17.756172	9.697914	0.0010702872	1552.6241476535797
18	-169.0315	25.1465	-143.885	-194.178	1000.0	35999	-10.023696	3.0289876	-4.2096276	-18.368528	10.026068	0.001187376	1647.1483194828033
19	-203.77551	12.078499	-191.697	-215.854	1000.0	37999	-10.56229	3.3377726	-4.2286263	-19.941137	10.564231	0.0012466538	1743.5196797847748
20	-138.1715	6.5625	-131.609	-144.734	1000.0	39999	-11.011141	3.6219475	-4.0728893	-20.47041	11.012943	0.0014802128	1833.9622902870178
21	-156.887	23.532005	-133.355	-180.419	1000.0	41999	-11.3260765	3.6998835	-4.151435	-20.942274	11.327598	0.0011904623	1925.1173512935638
22	-112.712006	22.599003	-90.113	-135.311	1000.0	43999	-11.522031	3.7852366	-4.1623096	-21.251396	11.522994	0.0013180901	2020.9168407917023
23	-107.912	35.439	-72.473	-143.351	1000.0	45999	-11.666608	3.8295813	-4.0485425	-21.620792	11.667649	0.0013944736	2116.5256400108337
