Wall time,Step,Value
1639809799.8905187,80,-92.0199966430664
1639809821.215196,81,-72.69000244140625
1639809841.907792,82,-129.44000244140625
1639809860.8730032,83,-99.63999938964844
1639809880.5582433,84,-51.25
1639809900.223638,85,-52.33000183105469
1639809921.2736967,86,-29.149999618530273
1639809941.2582746,87,-76.01000213623047
1639809962.639065,88,-68.20999908447266
1639809981.787174,89,-53.130001068115234
1639810002.4571562,90,-24.950000762939453
1639810022.7744803,91,-82.80999755859375
1639810043.2875857,92,-78.45999908447266
1639810063.7064183,93,-97.97000122070312
1639810084.1011727,94,-130.17999267578125
1639810103.3160625,95,-94.5199966430664
1639810122.211343,96,-125.5199966430664
1639810141.7008915,97,-104.87000274658203
1639810162.2706375,98,-73.75
1639810181.0651157,99,-21.84000015258789
1639810201.4918978,100,-62.029998779296875
1639810222.3855188,101,-67.44999694824219
1639810242.9878087,102,-89.9000015258789
1639810263.5438154,103,-99.36000061035156
1639810281.971284,104,-95.9800033569336
1639810302.7716782,105,-84.08000183105469
1639810321.8230667,106,-85.44999694824219
1639810342.5400162,107,-60.52000045776367
1639810362.0591516,108,-36.779998779296875
1639810381.7713223,109,-77.68000030517578
1639810400.6226296,110,-80.16999816894531
1639810421.8613062,111,-93.8499984741211
1639810441.8751013,112,-86.88999938964844
1639810463.0641685,113,-74.11000061035156
1639810482.7427263,114,-100.27999877929688
1639810506.25053,115,-54.31999969482422
1639810526.7288694,116,-86.20999908447266
1639810545.9922655,117,-67.41999816894531
1639810564.5533547,118,-35.810001373291016
1639810583.8258324,119,-63.5
1639810604.2242525,120,-61.029998779296875
1639810624.8290493,121,-98.05999755859375
1639810643.694362,122,-73.94000244140625
1639810665.1513684,123,-98.08000183105469
1639810686.007214,124,-80.54000091552734
1639810705.2511065,125,-78.2699966430664
1639810725.0314653,126,9.529999732971191
1639810744.8814917,127,-33.93000030517578
1639810763.8891413,128,-97.25
1639810783.3671403,129,-113.33000183105469
1639810802.9660828,130,-117.9800033569336
1639810823.2889116,131,-63.54999923706055
1639810843.2927785,132,-56.27000045776367
1639810863.9100661,133,-57.56999969482422
1639810883.2660859,134,-65.7699966430664
1639810903.4005797,135,-91.3499984741211
1639810922.8818185,136,-63.439998626708984
1639810942.545314,137,-103.62999725341797
1639810961.5548697,138,-72.91000366210938
1639810981.1602376,139,-42.34000015258789
1639810999.9207847,140,-66.12999725341797
1639811019.8120575,141,-60.0
1639811040.4571137,142,-92.30000305175781
1639811060.38999,143,-72.0
1639811081.467312,144,9.039999961853027
1639811102.0629528,145,-88.86000061035156
1639811121.824271,146,-40.369998931884766
1639811142.4990315,147,-73.68000030517578
1639811164.0537825,148,-46.029998779296875
1639811183.8750541,149,-61.65999984741211
1639811205.381699,150,-56.029998779296875
1639811228.1464438,151,-73.87999725341797
1639811249.4577918,152,-95.73999786376953
1639811270.4987214,153,-30.8700008392334
1639811290.5878136,154,-54.790000915527344
1639811311.5231354,155,-99.22000122070312
1639811331.2529507,156,-51.58000183105469
1639811352.0126774,157,-35.09000015258789
1639811374.8851118,158,-80.72000122070312
1639811394.0009537,159,-56.77000045776367
1639811415.012428,160,-41.560001373291016
1639811434.4210532,161,-80.51000213623047
1639811454.388471,162,-35.459999084472656
1639811472.7473412,163,-89.20999908447266
1639811492.1032152,164,-33.0
1639811510.9590776,165,-49.310001373291016
1639811530.3549552,166,-60.91999816894531
1639811550.488026,167,-53.84000015258789
1639811569.4413648,168,-33.18000030517578
1639811588.053803,169,-73.66999816894531
1639811607.3693748,170,-64.6500015258789
1639811628.8291671,171,-6.929999828338623
1639811649.0194037,172,-50.41999816894531
1639811669.43706,173,8.350000381469727
1639811690.6922708,174,-34.83000183105469
1639811710.7833111,175,-112.45999908447266
1639811730.4132686,176,-43.81999969482422
1639811751.3958375,177,4.800000190734863
1639811770.338074,178,-77.7699966430664
1639811791.1181414,179,-78.8499984741211
1639811812.953761,180,-109.2699966430664
1639811832.7121534,181,-77.87000274658203
1639811852.5496566,182,-41.4900016784668
1639811872.0072806,183,-32.9900016784668
1639811891.3133447,184,-100.87000274658203
1639811910.7276702,185,-80.73999786376953
1639811930.0936697,186,0.30000001192092896
1639811949.8796535,187,-41.279998779296875
1639811970.699711,188,-100.63999938964844
1639811989.9305873,189,-90.16000366210938
1639812010.3263245,190,-121.7699966430664
1639812029.8902662,191,-62.11000061035156
1639812048.7451472,192,-54.5099983215332
1639812069.2842646,193,-39.18000030517578
1639812089.9459498,194,-100.58000183105469
1639812110.434932,195,-74.36000061035156
1639812131.0153916,196,-139.2100067138672
1639812150.7945747,197,-111.13999938964844
1639812171.3367028,198,-120.6500015258789
1639812190.2478254,199,-122.3499984741211
1639812209.570252,200,-129.6999969482422
1639812228.4846125,201,-29.260000228881836
1639812247.970213,202,-41.18000030517578
1639812268.373423,203,1.6299999952316284
1639812287.1104994,204,-48.369998931884766
1639812306.8746524,205,-106.73999786376953
1639812325.8241024,206,-78.2300033569336
1639812346.4183688,207,-25.56999969482422
1639812366.879302,208,-67.27999877929688
1639812387.9081085,209,-27.280000686645508
1639812409.1403284,210,-72.2699966430664
1639812429.6755316,211,-59.130001068115234
1639812450.0406923,212,-55.720001220703125
1639812468.6381884,213,-29.510000228881836
1639812487.4289653,214,-54.54999923706055
1639812506.1157453,215,-82.80000305175781
1639812525.4916968,216,-93.0199966430664
1639812545.2242508,217,-85.66000366210938
1639812565.7110868,218,-70.5999984741211
1639812586.67228,219,-111.12999725341797
1639812605.919265,220,-80.48999786376953
1639812626.0993018,221,-75.66999816894531
1639812647.149545,222,-52.25
1639812667.795052,223,-55.84000015258789
1639812689.4648705,224,-69.66000366210938
1639812709.887691,225,-35.43000030517578
1639812729.300058,226,-66.75
1639812747.9407475,227,-31.1299991607666
1639812767.4164958,228,-80.12000274658203
1639812788.2523677,229,-69.7699966430664
1639812807.6477916,230,-53.849998474121094
1639812826.3380399,231,-96.33000183105469
1639812845.3528762,232,-33.66999816894531
1639812865.1284966,233,-78.27999877929688
1639812883.5920002,234,-35.650001525878906
1639812904.0038946,235,-71.41000366210938
1639812923.3734376,236,-57.38999938964844
1639812942.7415068,237,-58.04999923706055
1639812961.6077197,238,-95.47000122070312
1639812982.2510421,239,-75.94000244140625
1639813000.826902,240,-39.36000061035156
1639813021.3253808,241,-78.06999969482422
1639813040.4779444,242,-62.2599983215332
1639813061.2332082,243,-80.83999633789062
1639813081.2190754,244,-40.77000045776367
1639813102.4422956,245,-44.33000183105469
1639813123.5051332,246,-42.25
1639813142.7666228,247,-38.689998626708984
1639813162.9959903,248,-27.219999313354492
1639813184.4513245,249,-42.93000030517578
1639813204.9218855,250,-32.720001220703125
1639813224.5472043,251,-76.68000030517578
1639813245.433367,252,-77.44000244140625
1639813266.6463103,253,-76.75
1639813286.5061936,254,-80.54000091552734
1639813309.0794892,255,-75.27999877929688
1639813332.0569592,256,-41.56999969482422
1639813354.5580552,257,-98.62999725341797
1639813376.7952595,258,-54.52000045776367
1639813397.2924364,259,-1.059999942779541
1639813416.9578729,260,-36.720001220703125
1639813436.460836,261,-24.479999542236328
1639813456.6171372,262,1.5099999904632568
1639813478.2845554,263,-43.65999984741211
1639813500.3078625,264,-30.899999618530273
1639813519.3395667,265,-48.25
1639813538.7927704,266,-66.48999786376953
1639813560.0632105,267,-68.01000213623047
1639813579.6627195,268,-26.459999084472656
1639813598.7659614,269,-79.69000244140625
1639813619.7970946,270,-100.83000183105469
1639813640.5272954,271,-57.810001373291016
1639813661.5547042,272,1.0499999523162842
1639813682.2053328,273,1.840000033378601
1639813702.1062152,274,-35.279998779296875
1639813723.4006865,275,-23.6200008392334
1639813744.00022,276,-22.93000030517578
1639813762.8126118,277,-54.90999984741211
1639813785.5530725,278,2.609999895095825
1639813807.446283,279,-50.0099983215332
1639813828.342562,280,-54.15999984741211
1639813847.32454,281,-34.220001220703125
1639813867.1938434,282,-79.68000030517578
1639813888.1612513,283,-43.47999954223633
1639813906.9520774,284,-33.04999923706055
1639813926.1076393,285,-95.37000274658203
1639813945.394626,286,-87.6500015258789
1639813969.008375,287,-59.54999923706055
1639813988.8589902,288,-29.940000534057617
1639814009.1883996,289,-23.440000534057617
1639814029.7890747,290,-71.73999786376953
1639814049.0832322,291,-42.279998779296875
1639814068.2654703,292,5.670000076293945
1639814088.7852368,293,-37.56999969482422
1639814111.672193,294,-79.19999694824219
1639814133.1460936,295,-50.119998931884766
1639814153.7336614,296,-38.72999954223633
1639814173.8330941,297,-47.91999816894531
1639814193.0508852,298,-42.130001068115234
1639814212.889632,299,-21.059999465942383
1639814233.5804877,300,-90.29000091552734
1639814253.2519095,301,-9.989999771118164
1639814274.3726652,302,-28.59000015258789
1639814293.5673497,303,-81.54000091552734
1639814311.8230033,304,-50.38999938964844
1639814333.2803967,305,-48.75
1639814352.382484,306,-49.97999954223633
1639814371.5025177,307,-34.83000183105469
1639814391.7272844,308,-29.530000686645508
1639814410.923922,309,-31.700000762939453
1639814431.500121,310,-44.77000045776367
1639814451.8998442,311,-35.45000076293945
1639814473.1306937,312,7.849999904632568
1639814491.856556,313,-27.229999542236328
1639814510.537081,314,-33.290000915527344
1639814531.7243187,315,-33.060001373291016
1639814551.37008,316,-32.65999984741211
1639814571.8279462,317,-67.16999816894531
1639814590.4338448,318,-30.18000030517578
1639814609.0537732,319,-90.0
1639814628.6245034,320,-51.349998474121094
1639814647.1921456,321,-97.3499984741211
1639814666.2452354,322,-68.30000305175781
1639814687.1817708,323,-33.66999816894531
1639814707.993136,324,-52.7599983215332
1639814726.792507,325,-41.220001220703125
1639814745.8564544,326,-62.83000183105469
1639814765.1427135,327,-22.479999542236328
1639814784.8755379,328,-95.4000015258789
1639814804.080364,329,-27.989999771118164
1639814824.9273274,330,-39.36000061035156
1639814844.4395914,331,-34.08000183105469
1639814864.5576096,332,9.15999984741211
1639814887.0593853,333,-89.9800033569336
1639814908.330188,334,-51.65999984741211
1639814926.7586918,335,-60.790000915527344
1639814946.9250417,336,-35.869998931884766
1639814966.6149445,337,-32.52000045776367
1639814986.3162537,338,-46.27000045776367
1639815007.0284886,339,5.869999885559082
1639815027.7646086,340,-40.88999938964844
1639815046.7026632,341,-75.69999694824219
1639815065.8533132,342,-47.7400016784668
1639815086.1960833,343,-33.29999923706055
1639815105.7004204,344,-30.06999969482422
1639815124.7025363,345,-55.709999084472656
1639815143.777831,346,-80.36000061035156
1639815164.5618184,347,-40.11000061035156
1639815184.1598344,348,-56.790000915527344
1639815203.2422144,349,-60.040000915527344
1639815222.370882,350,-42.25
1639815241.9749281,351,-20.290000915527344
1639815261.3002646,352,-32.209999084472656
1639815279.336225,353,-54.2400016784668
1639815299.1974597,354,-43.970001220703125
1639815319.2193427,355,-41.790000915527344
1639815338.2478132,356,-20.5
1639815357.8401804,357,-77.19999694824219
1639815376.897657,358,-50.06999969482422
1639815396.6907012,359,-24.790000915527344
1639815415.9708397,360,-60.72999954223633
1639815435.9219873,361,-42.040000915527344
1639815457.7494092,362,-42.970001220703125
1639815477.722069,363,-79.54000091552734
1639815497.464038,364,-90.55999755859375
1639815516.927434,365,-40.939998626708984
1639815539.1569185,366,5.820000171661377
1639815559.021846,367,-23.469999313354492
1639815578.9038656,368,-91.04000091552734
1639815598.1647146,369,-82.9000015258789
1639815618.1866558,370,-26.110000610351562
1639815637.055275,371,-90.05000305175781
1639815658.700779,372,-34.65999984741211
1639815678.6727087,373,-46.13999938964844
1639815698.2087321,374,-28.84000015258789
1639815717.3180995,375,-81.62999725341797
1639815737.1300056,376,-53.560001373291016
1639815756.7990406,377,-3.119999885559082
1639815777.8430467,378,-40.0099983215332
1639815798.8576448,379,2.059999942779541
1639815818.017726,380,-30.31999969482422
1639815836.9437382,381,-100.68000030517578
1639815855.7560923,382,-68.69000244140625
1639815874.3528354,383,-31.329999923706055
1639815892.7790842,384,-40.20000076293945
1639815911.571827,385,-97.94999694824219
1639815932.65141,386,-79.12000274658203
1639815953.9927537,387,-43.650001525878906
1639815974.930368,388,-63.36000061035156
1639815995.210572,389,-31.90999984741211
1639816014.2633555,390,-81.88999938964844
1639816033.580816,391,-54.470001220703125
1639816054.28632,392,-65.18000030517578
1639816074.7719927,393,-37.70000076293945
1639816095.3239598,394,-101.45999908447266
1639816116.565345,395,1.590000033378601
1639816136.5261037,396,-87.4000015258789
1639816155.432576,397,-101.08999633789062
1639816175.1164663,398,-99.98999786376953
1639816194.908291,399,-38.08000183105469
1639816213.6841848,400,-42.459999084472656
1639816232.1874428,401,-65.22000122070312
1639816253.0205832,402,-44.88999938964844
1639816273.9145956,403,-31.56999969482422
1639816295.3807032,404,-43.15999984741211
1639816314.1419876,405,-76.12000274658203
1639816333.3009706,406,-41.040000915527344
1639816352.0085566,407,-71.79000091552734
1639816371.1061602,408,-47.22999954223633
1639816390.5109868,409,-69.2699966430664
1639816409.3842049,410,-89.91000366210938
1639816430.4545565,411,2.5299999713897705
1639816451.0784614,412,-56.81999969482422
1639816472.0749075,413,-62.13999938964844
1639816491.038091,414,-35.29999923706055
1639816512.10919,415,-30.709999084472656
1639816531.1917005,416,-46.209999084472656
1639816552.2459981,417,-46.790000915527344
1639816572.8139687,418,-64.5999984741211
1639816593.710392,419,-70.76000213623047
1639816612.1808352,420,-74.87000274658203
1639816631.6273808,421,-98.7699966430664
1639816652.293199,422,-62.029998779296875
1639816672.4073756,423,-65.13999938964844
1639816693.4826324,424,-48.66999816894531
1639816712.3800542,425,-40.810001373291016
1639816731.8040783,426,-78.5199966430664
1639816752.5998287,427,6.46999979019165
1639816773.1723962,428,-43.65999984741211
1639816793.0928416,429,-29.770000457763672
1639816811.6940882,430,-101.83000183105469
1639816832.3841474,431,-51.41999816894531
1639816853.3862393,432,-70.98999786376953
1639816878.4113808,433,-27.739999771118164
1639816897.0646718,434,-52.27000045776367
1639816918.3181005,435,0.10999999940395355
1639816938.4976003,436,-62.040000915527344
1639816958.9548118,437,-63.93000030517578
1639816977.408439,438,-29.790000915527344
1639816997.9616039,439,-40.81999969482422
1639817016.9411628,440,-54.38999938964844
1639817035.7235653,441,-72.0199966430664
1639817054.5052845,442,-66.01000213623047
1639817074.6783378,443,-86.69000244140625
1639817093.8513885,444,-44.11000061035156
1639817114.984257,445,7.460000038146973
1639817133.517846,446,-56.20000076293945
1639817154.3069031,447,-100.76000213623047
1639817175.4233751,448,-34.40999984741211
1639817194.358645,449,-73.76000213623047
1639817213.8226058,450,-47.20000076293945
1639817234.6908329,451,-37.22999954223633
1639817253.6559203,452,-63.65999984741211
1639817274.2832732,453,-79.98999786376953
1639817293.702543,454,-44.810001373291016
1639817314.0574152,455,-38.810001373291016
1639817332.6104205,456,-35.34000015258789
1639817352.8171008,457,-52.310001373291016
1639817373.1111457,458,-72.61000061035156
1639817392.8297622,459,-81.22000122070312
1639817412.912586,460,-90.05999755859375
1639817432.8152757,461,-21.709999084472656
1639817451.8261526,462,-21.799999237060547
1639817470.7038696,463,-48.119998931884766
1639817490.7044497,464,-99.93000030517578
1639817509.963072,465,2.9200000762939453
1639817529.6969955,466,-40.56999969482422
1639817550.1917036,467,-41.0
1639817571.0394628,468,-28.110000610351562
1639817591.5419717,469,-110.54000091552734
1639817612.3066378,470,-28.940000534057617
1639817633.3871765,471,0.6899999976158142
1639817653.8625283,472,-72.08999633789062
1639817675.0662148,473,-39.5
1639817696.1500766,474,-90.31999969482422
1639817717.498139,475,-82.2300033569336
1639817736.4281597,476,-110.0
1639817755.7551725,477,-59.04999923706055
1639817775.989417,478,-34.029998779296875
1639817795.1103413,479,-39.7400016784668
1639817813.7294283,480,-82.12999725341797
1639817834.3287885,481,-54.04999923706055
1639817853.9515781,482,-117.73999786376953
1639817873.641939,483,-45.099998474121094
1639817894.224001,484,-99.1500015258789
1639817915.032766,485,-32.209999084472656
1639817934.0678985,486,-60.59000015258789
1639817954.0344627,487,-69.18000030517578
1639817974.1723628,488,-106.62000274658203
1639817995.4127896,489,-100.33999633789062
1639818014.5202937,490,-63.40999984741211
1639818035.1990972,491,-40.81999969482422
1639818055.3295634,492,-24.549999237060547
1639818075.7477236,493,-82.13999938964844
1639818094.8672605,494,-83.3499984741211
1639818115.7487242,495,-25.270000457763672
1639818137.7193556,496,-51.2400016784668
1639818158.1228945,497,-42.11000061035156
1639818178.1169474,498,-119.97000122070312
1639818198.8013346,499,-26.469999313354492
1639818218.5136325,500,-57.790000915527344
1639818239.6587553,501,8.15999984741211
1639818260.9262333,502,-53.47999954223633
1639818280.2551975,503,-39.77000045776367
1639818299.0231378,504,-21.940000534057617
1639818317.817387,505,-32.9900016784668
1639818338.9900308,506,-35.58000183105469
1639818360.7664542,507,-95.08000183105469
1639818382.9042609,508,-37.2599983215332
1639818402.5861318,509,-87.61000061035156
1639818421.671197,510,-56.560001373291016
1639818442.122949,511,-56.83000183105469
1639818463.5088067,512,-70.87999725341797
1639818484.754761,513,-109.5999984741211
1639818504.4933105,514,-109.9800033569336
1639818523.9351957,515,-33.25
1639818546.1273332,516,-71.52999877929688
1639818566.428263,517,-49.560001373291016
1639818587.4704916,518,-40.65999984741211
1639818609.2611475,519,-106.37999725341797
1639818630.0832555,520,-83.94999694824219
1639818650.0219631,521,-71.51000213623047
1639818670.3358774,522,-40.2599983215332
1639818691.0467818,523,-31.299999237060547
1639818712.0128665,524,-72.91999816894531
1639818730.8144622,525,-91.23999786376953
1639818751.2565436,526,-50.04999923706055
1639818769.8555484,527,-119.62999725341797
1639818788.2397563,528,-69.0999984741211
1639818806.688478,529,-52.38999938964844
1639818825.072187,530,-40.04999923706055
1639818843.9282393,531,-25.770000457763672
1639818864.9318912,532,-72.98999786376953
1639818885.270759,533,-57.97999954223633
1639818905.8512511,534,-66.6500015258789
1639818925.2566152,535,-23.940000534057617
1639818944.791171,536,-94.76000213623047
1639818963.3284767,537,-46.66999816894531
1639818981.7664628,538,-39.41999816894531
1639819001.54821,539,-31.6299991607666
1639819020.3906343,540,-123.05999755859375
1639819040.3180654,541,-57.58000183105469
1639819059.9671476,542,-20.170000076293945
1639819080.2105155,543,-40.33000183105469
1639819100.1006925,544,-48.70000076293945
1639819120.6623833,545,-44.349998474121094
1639819140.0300055,546,-90.0
1639819159.5283098,547,-57.58000183105469
1639819179.387329,548,-57.79999923706055
1639819198.9536078,549,-91.30000305175781
1639819217.4690704,550,-50.220001220703125
1639819237.4309258,551,-23.899999618530273
1639819256.8887775,552,-64.7699966430664
1639819275.3343806,553,-109.5999984741211
1639819294.3314471,554,7.090000152587891
1639819314.026841,555,-40.84000015258789
1639819333.5865126,556,-26.079999923706055
1639819352.2570505,557,-45.279998779296875
1639819371.2974799,558,3.7200000286102295
1639819390.0073652,559,-71.68000030517578
1639819409.656795,560,-109.4800033569336
1639819428.7253098,561,-97.23999786376953
1639819449.5259461,562,-89.86000061035156
1639819470.3368862,563,-45.09000015258789
1639819490.5164056,564,1.7100000381469727
1639819508.5903718,565,-50.880001068115234
1639819529.426307,566,-81.52999877929688
1639819548.3232253,567,-90.20999908447266
1639819567.143208,568,-25.020000457763672
1639819586.3044188,569,-27.149999618530273
1639819605.0845494,570,-86.9800033569336
1639819625.6600316,571,-37.90999984741211
1639819643.8998861,572,-120.66999816894531
1639819664.480685,573,-24.829999923706055
1639819683.6222057,574,-79.73999786376953
