Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1335.66	0.0	-1335.66	-1335.66	1000.0	-0.17430072	0.0029949402	-0.17263919	-0.18979129	1000	-3.8719176e-07	15402.729	-0.00411947	-2085.5732	0.918938	0.015290654	0.177	5.0	15.601082563400269
1	-963.52	0.0	-963.52	-963.52	1000.0	-8.954	0.037707333	-8.858643	-9.005127	2000	-3.376007e-07	6505.7847	-0.0061272	-944.2256	0.9174402	0.006161659	0.042	79.0	30.877108812332153
2	-876.28	0.0	-876.28	-876.28	1000.0	-15.234043	0.019154327	-15.190037	-15.265235	3000	4.0102006e-07	4371.041	-0.0046296353	-579.0884	0.9130706	-0.00061963114	0.012	79.0	45.88454604148865
3	-1012.26	0.0	-1012.26	-1012.26	1000.0	-20.026773	0.016144088	-19.996973	-20.050623	4000	-1.7642975e-08	5673.9497	-0.010018989	-727.6084	0.9204973	0.003857956	0.079	79.0	61.60657477378845
4	-1157.13	0.0	-1157.13	-1157.13	1000.0	-25.302584	0.008931059	-25.27898	-25.313465	5000	1.6212464e-07	7153.5283	-0.009746	-923.8335	0.9178429	0.0054605333	0.081	79.0	77.41822338104248
5	-1236.07	0.0	-1236.07	-1236.07	1000.0	-31.160187	0.004940651	-31.146896	-31.16593	6000	2.8657914e-07	7437.4683	-0.004441329	-935.1948	0.9218042	0.006394096	0.058	79.0	91.95587205886841
6	-827.31	0.0	-827.31	-827.31	1000.0	-36.98189	0.004838492	-36.97124	-36.987457	7000	2.9420852e-07	1768.5789	-0.004269532	-239.96765	0.92860216	0.017542625	0.213	6.0	106.909832239151
7	-563.08	0.0	-563.08	-563.08	1000.0	-40.13865	0.0038519674	-40.12877	-40.143486	8000	-4.053116e-09	222.82196	-0.004452357	-29.810074	0.92856765	0.017802747	0.111	4.0	120.86310291290283
8	-1495.25	0.0	-1495.25	-1495.25	1000.0	-41.34774	0.004851435	-41.335037	-41.352325	9000	1.2397766e-08	10807.784	-0.010248881	-1339.9111	0.92820454	0.010107792	0.082	79.0	136.4368703365326
9	-749.0	0.0	-749.0	-749.0	1000.0	-48.27952	0.004784578	-48.26821	-48.284397	10000	-1.2946128e-07	660.9244	-0.005139804	-87.27173	0.92490757	0.006335927	0.052	79.0	151.80697536468506
10	-989.89	0.0	-989.89	-989.89	1000.0	-50.473816	0.0034258913	-50.464733	-50.47688	11000	-3.256798e-07	2141.795	-0.006716624	-289.2578	0.9301647	0.0045904308	0.059	79.0	167.3389027118683
11	-1194.38	0.0	-1194.38	-1194.38	1000.0	-53.83739	0.0039201393	-53.82746	-53.84162	12000	5.5408475e-07	3893.628	-0.00710636	-551.7903	0.9298269	0.0059039	0.077	79.0	182.42493987083435
12	-900.22	0.0	-900.22	-900.22	1000.0	-58.6115	0.0028096042	-58.60439	-58.613964	13000	2.6988982e-07	895.67847	-0.0047558574	-148.75775	0.91608465	0.015868355	0.146	6.0	197.75822830200195
13	-527.34	0.0	-527.34	-527.34	1000.0	-61.2971	0.0031020425	-61.289112	-61.300438	14000	7.474422e-08	145.82338	-0.00259424	-10.001862	0.916332	0.01572941	0.146	6.0	212.59371089935303
14	-513.55	0.0	-513.55	-513.55	1000.0	-60.76898	0.002623896	-60.76179	-60.77119	15000	-2.9325486e-08	154.15787	-0.004492604	-19.016312	0.9168871	0.016840287	0.193	7.0	226.8846516609192
15	-1008.61	0.0	-1008.61	-1008.61	1000.0	-59.80576	0.0019598934	-59.79976	-59.80754	16000	9.8228455e-08	1579.0408	-0.011922006	-236.00366	0.9175025	0.010857057	0.106	79.0	242.23867869377136
16	-828.13	0.0	-828.13	-828.13	1000.0	-63.0389	0.0026965418	-63.033123	-63.04159	17000	3.3903123e-07	374.71124	-0.005989279	-69.664856	0.9250045	0.004347585	0.016	79.0	256.99710178375244
17	-745.32	0.0	-745.32	-745.32	1000.0	-65.0651	0.0029882991	-65.05892	-65.06797	18000	-7.307529e-08	78.43491	-0.0095948	-11.281815	0.9273343	0.01034917	0.073	79.0	272.47873187065125
